,start_pin,destination_pin,travel_distance,Quantity (In TON),amount
29260,490036,444914,403,30.0,159000.0
29261,490036,721101,749,34.38,136419.84
29262,490036,766037,332,36.0,4007160.0
29263,490036,770031,532,34.4,133416.96
29264,490036,770051,459,28.38,210011.99
29265,490036,835208,590,2.0,12640.0
29266,490036,835210,735,29.5,230099.99
29267,492001,443103,641,33.5,497408.0
29268,492001,494001,320,5.0,149956.41999999998
29269,492007,444109,570,29.75,380800.0
29270,492008,831016,662,4020.6,14167951.0
29271,493113,273209,863,3821.7,23201693.57
29272,493116,712306,854,4027.09,17051665.57
29273,493118,496330,414,34.9,223360.0
29274,493118,754029,529,24.48,78336.0
29275,493118,754029,529,29.07,93024.0
29276,493118,754029,529,31.27,200128.0
29277,493118,754029,529,31.32,200448.0
29278,493118,754029,529,35.36,113152.0
29279,493118,754029,529,35.62,113984.0
29280,493118,767032,341,9.0,57240.0
29281,493118,767032,341,27.0,327239.68
29282,493118,768106,353,11.0,117480.0
29283,493118,781039,1539,188.7,1264290.0
29284,493118,803101,704,419.4,1821148.8800000001
29285,493118,824101,544,29.73,285408.0
29286,493118,824101,544,31.14,99648.0
29287,493118,824101,544,34.45,661440.0
29288,493118,824101,544,34.64,665088.0
29289,493118,824101,544,37.6,120320.0
29290,493118,824101,544,42.28,135296.0
29291,493118,824101,544,44.46,284544.0
29292,493195,494224,317,20.0,1366800.7
29293,493195,497442,313,36.0,1393767.72
29294,493195,754027,571,31.64,135672.32
29295,493195,754027,571,34.54,146250.65000000002
29296,493196,713212,886,4071.22,17457391.36
29297,493196,754027,546,28.89,122327.2
29298,493196,754027,546,36.64,157112.32
29299,493196,441204,363,30.0,369008.64
29300,493196,482001,352,36.0,201060.0
29301,493331,721101,710,4.0,11094.81
29302,493331,812001,896,633.0,1401234.27
29303,493331,821105,675,29.31,92704.01
29304,493332,210427,681,30.0,666000.0
29305,493332,231205,554,10.0,37000.0
29306,493332,470004,754,1.0,6520.0
29307,493332,481115,331,30.0,380400.0
29308,493332,481331,360,33.5,177550.0
29309,493332,484446,303,30.0,744000.0
29310,493332,487221,628,30.0,641092.8
29311,493332,487337,671,31.0,203360.0
29312,493332,752001,617,33.1,244940.0
29313,493332,755026,574,30.02,273655.6
29314,493332,768221,305,30.0,210000.0
29315,493332,821105,664,3990.49,19853358.16
29316,493332,822101,473,26.0,166067.2
29317,493332,831016,645,35.06,123546.0
29318,493332,831016,645,4027.67,17853211.0
29319,493332,844505,740,30.0,480000.0
29320,496001,751006,450,25.0,719998.0
29321,500019,600016,687,35.26,162196.01
29322,500019,631501,675,39.33,176985.25
29323,500079,411045,582,30.5,265472.0
29324,501158,410401,595,34.04,249172.8
29325,501158,412201,490,35.16,759456.0
29326,501158,412201,490,52.42,283068.01
29327,501158,431112,604,34.38,240660.01
29328,501158,580030,423,35.0,632800.0
29329,501401,524236,480,23.75,152000.0
29330,504218,431602,337,30.92,210256.0
29331,504218,444602,440,32.3,213180.01
29332,504218,480106,352,38.88,253497.6
29333,504218,500075,313,31.17,180786.0
29334,504218,500084,317,30.0,180000.0
29335,504218,533249,614,31.0,236841.97999999998
29336,506002,508202,303,4.0,56800.259999999995
29337,508204,413203,668,25.0,242499.84
29338,508204,505184,310,25.0,156999.99
29339,508204,505528,309,23.0,143059.97999999998
29340,508204,509102,392,30.0,426000.02
29341,508204,516101,549,31.0,202739.99
29342,508204,517415,652,32.0,215680.0
29343,508204,523109,313,12.0,82834.81
29344,508204,523292,303,10.0,61094.090000000004
29345,508204,524344,408,33.97,169849.99
29346,508204,530012,489,38.21,229259.99
29347,508204,531023,480,36.0,3618000.0
29348,508204,531031,443,32.26,115330.79
29349,508204,531031,443,35.74,2299894.74
29350,508204,531061,462,32.0,524220.45999999996
29351,508204,533408,375,35.28,401317.28
29352,508204,535250,567,14.5,109867.18000000001
29353,508204,535501,639,17.5,144200.0
29354,508204,535580,590,15.5,233739.97999999998
29355,508204,535591,612,15.0,114899.98999999999
29356,508204,583103,577,35.0,230299.99
29357,508204,600014,550,39.94,377432.87
29358,508204,632301,689,3.5,24709.99
29359,508218,533446,401,5.0,34076.01
29360,508246,413512,506,5.0,50498.56
29361,508246,494444,393,31.0,1479302.1800000002
29362,508246,502130,311,30.0,165000.01
29363,508246,505184,312,35.66,221092.0
29364,508246,505402,334,34.1,422839.1
29365,508246,505402,334,40.34,500214.98
29366,508246,505528,315,32.0,204160.0
29367,508246,509208,354,30.0,384000.0
29368,508246,509381,340,36.0,706320.0
29369,508246,533003,341,30.1,186620.0
29370,508246,533216,316,16.0,113598.46
29371,508246,533450,391,26.0,553792.5
29372,508246,587101,596,2.0,12120.0
29373,508355,505305,350,30.0,608784.0
29374,508355,532001,637,36.0,576000.0
29375,508355,533005,371,36.0,3960000.0
29376,508355,534315,318,31.0,188480.0
29377,508355,535001,551,26.0,429000.0
29378,508355,535001,560,21.5,258000.0
29379,508355,600056,476,32.0,2534560.0
29380,508355,762103,854,32.0,442371.80999999994
29381,509338,504311,458,12.2,59780.009999999995
29384,515408,517501,309,12.0,33960.0
29385,515408,517520,318,30.0,348000.0
29386,515408,600014,405,40.62,536184.0
29387,515408,600031,429,39.36,177120.0
29388,515408,600060,417,14.0,135439.36
29389,515408,600060,417,15.0,624672.0
29390,515408,620006,600,40.18,313404.01
29391,515408,620007,647,392.4,4316400.0
29392,515408,632014,328,31.0,6319655.0
29393,515408,637103,505,25.0,331552.0
29394,515408,637301,518,39.94,183724.0
29395,515408,638656,627,15.0,208224.0
29396,515408,671314,663,25.0,550000.0
29397,515408,673014,655,127.8,1405800.0
29398,515415,524126,316,34.82,208920.01
29399,515415,524201,308,34.0,238000.0
29400,515415,572106,314,790.8,5225555.79
29401,515415,575029,603,31.0,213900.0
29402,515415,620001,605,1695.4,9578114.83
29403,515415,631501,364,45.92,298480.3
29404,515415,639008,570,39.66,174504.0
29405,515415,678621,664,39.68,333312.0
29406,516289,522005,402,31.0,97359.47
29407,516289,577101,514,31.0,223200.0
29408,516289,577101,514,34.94,468196.0
29409,516289,580024,438,31.34,200576.0
29410,516289,600077,319,31.28,130296.17000000001
29411,516289,600077,319,40.32,335904.18
29412,516289,600077,319,42.5,356611.57999999996
29413,516289,635108,301,14.0,99398.0
29414,516289,636701,388,6.0,44399.0
29415,516289,637105,475,42.96,287832.0
29416,516289,638056,543,30.1,201670.0
29417,516309,577427,426,4.0,27200.0
29418,516309,744101,1766,36.0,777600.0
29419,516310,560039,330,13.0,241800.0
29420,516310,560092,330,18.0,111600.0
29421,516310,562157,330,34.48,427552.0
29422,516310,573201,502,36.0,223200.0
29423,516310,577601,380,32.0,217600.0
29424,516310,581115,400,35.0,235900.01
29425,516311,560027,345,38.0,252320.0
29426,516311,580031,408,35.0,241499.99
29427,516311,572211,412,35.24,164416.0
29428,516311,573121,526,40.32,278208.0
29429,516311,573121,526,40.94,282486.0
29430,516311,577001,344,29.76,196416.0
29431,516311,577301,380,29.74,196284.0
29432,516311,580020,408,39.54,264918.0
29433,516311,600056,353,32.54,163148.0
29434,516311,600072,331,39.2,511561.0
29435,516311,602105,328,39.7,258050.0
29436,516311,603102,402,34.66,227023.0
29437,516311,603107,336,39.52,241073.0
29438,516311,624002,641,35.0,207244.8
29439,516311,636808,404,33.76,219441.0
29440,516311,637103,493,34.34,230078.0
29441,516433,517424,303,20.0,454000.0
29442,516433,517646,309,34.78,222592.0
29443,516433,521301,517,15.0,153699.64
29444,516433,534305,619,5.0,37500.0
29445,516433,560024,318,34.0,227800.0
29446,516433,560076,337,40.22,265452.0
29447,516433,560087,333,36.0,460800.0
29448,516433,560099,348,36.0,230400.0
29449,516433,562149,310,36.0,314640.0
29450,516433,570003,469,39.53,276710.0
29451,516433,572201,439,34.94,251568.0
29452,516433,573120,517,36.0,223200.0
29453,516433,573134,549,15.0,186000.0
29454,516433,577223,409,35.0,269500.0
29455,516433,621705,566,25.27,97942.48
29456,516433,621705,566,28.15,109104.9
29457,516433,621705,566,35.19,409172.43000000005
29458,516433,621705,566,45.32,175653.07
29459,516433,621705,566,49.28,191001.4
29460,518123,403601,522,15.0,186240.0
29461,518123,517167,310,31.0,181040.0
29462,518123,524401,375,42.86,261446.01
29463,518123,570001,430,38.56,266064.0
29464,518123,571430,396,35.0,310100.01
29465,518123,574253,589,30.0,2565120.0
29466,518123,577216,372,4.0,66693.07
29467,518123,603107,422,31.5,147168.0
29468,518123,603107,422,34.64,161838.08000000002
29469,518123,636115,514,30.06,786850.56
29470,518123,636115,514,34.2,358963.2
29471,518123,636115,514,39.86,627555.84
29472,518123,636115,514,40.5,209952.0
29473,518124,560064,320,36.0,284400.0
29474,518124,517590,335,29.52,177120.0
29475,518124,584127,323,2.0,14400.0
29476,518124,600056,418,34.0,163443.06
29477,518124,600060,399,7.0,33767.14
29478,518124,608102,566,6.0,43632.0
29479,518124,642114,739,30.0,591480.5700000001
29480,518220,562121,368,9.0,69660.0
29481,518220,577401,439,36.0,278640.0
29482,518220,600032,440,18.5,177970.0
29483,518220,600073,445,1.0,21000.0
29484,518220,600077,429,36.0,2082612.0
29485,518220,601103,392,12.0,81600.0
29486,518220,605004,522,1.0,13923.0
29487,518220,631208,355,36.0,1000800.0
29488,518220,637303,553,21.0,149940.0
29489,518501,787059,3032,60.0,516000.0
29490,518508,500043,314,35.26,204508.0
29491,518508,522265,340,15.0,210009.6
29492,518508,560100,435,26.0,171600.0
29493,518508,563137,430,33.08,224944.0
29494,518508,573103,541,33.46,217490.0
29495,518508,577301,463,36.0,470880.0
29496,518508,577432,540,38.0,262200.0
29497,518508,577501,365,30.0,756000.0
29498,518508,591136,430,31.46,140940.8
29499,518508,600002,438,39.24,237402.0
29500,518508,611002,664,20.0,160000.0
29501,518508,632506,386,36.48,893760.0
29502,521175,503001,372,34.28,205680.0
29503,521175,523335,344,29.8,160920.01
29504,521175,535102,568,32.0,243200.0
29505,521175,535102,568,35.0,189000.01
29506,521175,711103,1330,109.2,1749383.2999999998
29507,521175,760002,730,4.0,28320.0
29508,521175,764039,621,30.22,214562.19
29509,521457,431515,577,25.0,199501.0
29510,521457,431601,497,5.0,28000.0
29511,521457,517408,604,5.0,264500.0
29512,521457,517501,489,21.0,212625.0
29513,521457,524412,393,17.0,127501.0
29514,521457,531061,435,16.0,121602.0
29515,521457,631004,555,34.97,756332.64
29516,522414,494115,438,33.0,149819.99
29517,522414,503306,390,30.0,183000.19
29518,522414,524401,405,32.0,662400.0
29519,522414,524407,348,36.0,252000.0
29520,522421,507113,364,4.0,27200.0
29521,522421,502271,349,30.55,183300.01
29522,522421,506006,337,34.28,233104.0
29523,522421,524306,308,10.0,74000.0
29524,522421,533237,324,32.0,844800.0
29525,522421,562114,597,35.0,245000.0
29526,522421,603003,532,30.0,432000.0
29527,522426,524137,301,8.0,173000.0
29528,522437,494450,540,35.0,2248400.0
29529,522437,494441,475,31.0,128721.92
29530,522437,505185,376,37.0,444000.0
29531,522437,531031,463,29.96,165357.99
29532,522437,531031,463,35.1,774908.64
29533,522437,533201,301,29.6,136160.0
29534,522437,600120,424,34.54,224510.0
29535,522437,603103,472,33.68,154928.0
29536,522437,603103,472,34.78,153032.0
29537,522437,603103,472,40.0,256000.0
29538,522437,751001,931,2.0,14000.0
29539,522614,515110,471,1.55,142600.0
29540,524344,635852,384,10.0,136000.0
29541,531031,761015,319,20.0,136400.0
29542,531031,762021,359,31.0,196540.01
29543,531031,767001,526,21.0,124739.98999999999
29544,531055,761015,338,20.0,270000.0
29545,531055,761133,398,10.0,314463.23
29546,531055,766018,371,17.5,117600.0
29548,560064,516434,324,25.5,182784.0
29549,560081,600077,307,8.5,23800.0
29550,561213,574104,359,14.0,106400.0
29551,561213,576213,408,32.0,742393.32
29552,562103,583217,346,10.0,77000.0
29553,575013,582103,447,7.5,50550.01
29554,577001,508207,713,42.25,337459.2
29555,581115,563101,364,27.0,175500.0
29556,583115,574231,446,26.0,205400.0
29557,583115,577133,314,25.22,153842.0
29558,583115,577133,314,29.24,175440.0
29559,583228,575011,449,40.0,1812105.2
29560,585211,410218,550,34.74,2620896.74
29561,585211,411047,433,25.0,175000.0
29562,585211,412201,411,21.0,103219.2
29563,585211,412303,413,29.06,217949.81
29564,585211,414006,401,29.3,208030.18
29565,585211,415504,374,10.0,70999.04000000001
29566,585211,416006,348,29.04,188760.19
29567,585211,416101,319,31.0,152371.2
29568,585211,416112,350,34.98,258852.01
29569,585211,581111,508,26.0,193962.5
29570,585222,410206,559,29.77,89310.0
29571,585222,410206,559,35.06,315540.03
29572,585222,410507,485,34.83,783675.0
29573,585222,411028,437,35.02,528802.0
29574,585222,411045,457,30.51,228825.0
29575,585222,412114,503,62.9,465460.01
29576,585222,412201,427,30.41,547380.0
29577,585222,412201,427,34.46,103380.01000000001
29578,585222,412219,380,15.07,48224.0
29579,585222,412219,380,19.58,62656.0
29580,585222,412219,380,20.16,64512.0
29581,585222,412219,380,24.76,79232.0
29582,585222,412219,380,34.34,109888.0
29583,585222,412219,380,40.63,130016.0
29584,585222,412219,380,41.1,131520.0
29585,585222,412219,380,44.04,140928.0
29586,585222,412307,433,35.05,266380.01
29587,585222,412803,451,131.8,935780.01
29588,585222,413109,341,31.0,380928.0
29589,585222,415311,377,15.0,883977.6
29590,585222,415706,655,7.0,56139.520000000004
29591,585222,415806,593,15.0,542997.93
29592,585222,416206,455,30.0,491520.0
29593,585222,416416,392,16.0,131072.0
29594,585222,431122,360,26.0,1705288.0
29595,585222,431503,430,21.0,154560.0
29596,585222,503001,342,2.0,8192.0
29597,585222,503307,357,30.0,222000.0
29598,585222,504106,386,33.0,99000.0
29599,585222,504299,511,9.0,69300.01
29600,585222,522437,365,36.31,148725.76
29601,585222,572101,537,33.0,204600.01
29602,585222,577228,526,31.43,210581.01
29603,585222,577228,526,31.79,209814.01
29604,585222,577527,468,32.71,245325.0
29605,585222,577537,396,33.0,462000.02
29606,585222,581110,466,25.0,350000.0
29607,585222,583131,372,30.0,219000.32
29608,585222,583213,393,3.0,21300.010000000002
29609,585225,413709,492,131.8,3379597.4699999997
29610,585225,416301,380,2.0,14880.0
29611,585225,521201,579,32.0,471040.0
29612,585225,561213,500,3851.6,12434678.76
29613,585225,641105,909,3912.8,15466976.61
29614,585292,400081,583,36.0,250633.73
29615,585305,396235,763,25.0,693500.06
29616,585305,431003,461,30.46,179714.0
29617,585305,583124,370,30.4,188480.0
29618,585305,591225,486,30.14,191690.4
29619,585320,410208,606,33.98,148427.25
29620,585320,412201,461,28.76,129420.54000000001
29621,585320,412202,449,34.74,156330.68
29622,585320,412202,449,35.6,160200.68
29623,585320,412801,523,30.18,217297.0
29624,585320,415406,499,30.08,216576.0
29625,585320,506330,343,35.48,227072.0
29626,585320,581115,514,20.0,154798.0
29627,587122,412105,469,33.58,231702.0
29628,587122,412201,452,35.0,3707767.0
29629,587122,415012,353,20.0,148000.0
29630,587122,415203,445,13.0,189800.02000000002
29631,587122,573201,588,36.0,362204.98
29632,587122,574201,552,32.0,1193600.0
29633,591136,400615,551,26.0,332800.0
29634,591136,411044,392,30.0,423000.0
29635,591136,412201,377,40.0,9121498.96
29636,591136,413109,352,22.5,166500.0
29637,591136,415614,304,34.71,253383.0
29638,591136,577418,347,16.0,259200.0
29639,600020,501218,666,34.9,209400.0
29640,600079,611106,350,30.0,252000.0
29641,600092,500034,626,218.0,5106432.0
29642,600092,530044,836,135.5,1057984.0
29643,621651,562107,340,39.74,607817.25
29644,621651,627116,397,39.84,278880.0
29645,621651,627352,313,39.2,282240.0
29646,621651,631003,361,39.94,583124.0
29647,621651,679322,353,30.0,277200.0
29648,621705,602025,309,25.0,177500.16
29649,621705,626205,316,50.1,287380.0
29650,621705,638451,364,30.0,702000.0
29651,621705,670704,575,25.0,460000.0
29652,621705,695301,538,40.0,234416.0
29653,621707,515301,558,35.0,241499.99
29654,621707,560081,379,40.02,239479.30000000002
29655,621707,635117,342,48.48,329664.0
29656,621713,562138,444,15.0,117900.01000000001
29657,621713,571234,599,25.0,3900864.0
29658,621713,627002,372,9.0,58140.0
29659,621713,627106,461,5.7,37961.990000000005
29660,621713,627106,461,8.28,55144.799999999996
29661,621713,627719,339,28.8,192960.0
29662,621713,628004,361,34.0,555899.97
29663,621713,629152,490,25.0,200000.0
29664,621713,629165,478,33.58,255208.01
29665,621713,629167,470,25.0,195000.0
29666,621713,682304,468,35.0,1890000.0
29667,621713,686664,490,28.9,202300.01
29668,621713,686664,490,29.6,207200.0
29669,621729,626127,317,36.66,128200.02
29670,621729,635116,301,20.0,260000.0
29671,621730,560002,364,32.2,206080.0
29672,621730,560049,373,3.0,37168.520000000004
29673,621730,561203,417,5.0,96758.57999999999
29674,621730,571125,530,10.0,149200.0
29675,621730,572119,559,17.5,127050.0
29676,621730,572132,484,5.0,36300.01
29677,621730,577598,530,10.0,206800.0
29678,621730,627111,460,15.0,210000.02
29679,621730,627352,381,40.16,538144.0
29680,621730,628001,388,37.08,241020.0
29681,621730,635109,321,45.96,307932.0
29682,621730,635109,321,47.68,321840.0
29683,621730,642122,307,34.66,221821.22
29684,621730,671318,663,37.32,313488.0
29685,621730,676519,452,34.5,218349.12
29686,621730,680001,445,0.1,620.01
29687,621730,680506,461,35.24,296016.0
29688,621730,689501,504,5.0,84000.0
29689,621730,690509,513,6.0,36000.0
29690,621730,691506,475,34.54,200332.01
29691,624703,680564,303,39.76,224643.88
29692,624703,562159,383,5.0,83825.48999999999
29693,624703,572138,453,10.0,147000.0
29694,624703,628203,317,38.82,279581.64
29695,624703,676510,329,36.11,270825.0
29696,624703,682315,368,35.0,377904.22
29697,624703,683101,336,25.0,290000.0
29698,624703,683520,343,34.0,186149.84
29699,626204,688531,334,10.0,196640.78
29700,628002,612001,364,25.0,900000.0
29701,631003,624601,526,31.55,227160.01
29702,631502,620012,324,36.8,215279.89
29703,636115,679322,306,30.0,1849200.0
29704,638451,609501,383,27.0,329405.18
29705,641006,600091,500,39.86,193320.87
29706,641016,522005,897,27.0,417139.2
29707,641016,600098,494,21.0,321484.8
29708,642122,608602,367,2.0,31207.68
29709,700002,833210,369,25.6,147456.0
29710,713359,847225,548,25.0,111500.8
29711,721129,742225,307,25.0,737500.0
29712,721147,813203,470,10.0,81996.93
29713,723102,741404,331,7.6,62320.0
29714,735102,813209,327,15.0,111750.0
29715,742227,781021,766,377.4,2824328.76
29716,755024,768033,373,30.0,231000.01
29717,762103,530008,441,35.0,1197000.04
29718,764036,110054,1742,22.0,162275.53
29719,768038,847228,880,900.0,3903115.3899999997
29720,768038,848101,793,1316.0,5452796.5200000005
29721,768038,855107,980,2520.0,10928723.1
29722,768202,760002,381,30.0,2338800.8000000003
29723,770017,754082,349,24.85,83036.37
