,start_pin,destination_pin,travel_distance,quantity_tons,period,nifty_infra_price,amount
25925,140113,246171,407,33.5,July 2023,6115.35,183203.12
25926,140113,246194,367,40.0,July 2023,6115.35,215625.0
25927,140114,182101,388,65.4,June 2023,5738.7,320639.31
25928,151111,176200,313,58.57,July 2023,6115.35,386195.94
25929,171102,151002,349,12.13,June 2023,5738.7,61804.78
25930,171102,151002,349,24.56,June 2023,5738.7,127213.21
25931,171102,172111,381,12.0,July 2023,6115.35,1195027.48
25932,171102,184121,337,24.2,June 2023,5738.7,83490.0
25933,174101,151211,314,25.0,June 2023,5738.7,159375.0
25934,175008,194302,1026,8.0,June 2023,5738.7,100000.0
25935,175019,194302,1020,8.0,June 2023,5738.7,100000.0
25936,180015,182204,306,0.0,July 2023,6115.35,192187.5
25937,181133,191111,309,24.0,July 2023,6115.35,739200.0
25938,191201,194302,413,11.25,June 2023,5738.7,86485.5
25939,201008,246174,350,34.88,July 2023,6115.35,190750.0
25940,201008,246174,350,39.94,July 2023,6115.35,209061.14
25941,201010,221101,826,11.0,July 2023,6115.35,71156.24
25942,202001,226012,408,37.5,July 2023,6115.35,208875.0
25943,202127,262122,314,25.0,July 2023,6115.35,154296.88
25944,202143,206244,311,30.0,June 2023,5738.7,162188.0
25945,203205,212656,602,20.0,June 2023,5738.7,103437.0
25946,203205,242001,345,20.0,June 2023,5738.7,2650000.0
25947,203205,242301,309,25.0,June 2023,5738.7,139062.0
25948,208001,121003,479,27.0,June 2023,5738.7,166113.28
25949,208001,305901,733,44.65,July 2023,6115.35,401850.0
25950,208001,306107,723,30.0,June 2023,5738.7,135000.0
25951,208022,485773,390,38.0,July 2023,6115.35,528960.71
25952,210341,222180,349,10.0,July 2023,6115.35,62343.75
25953,210341,233302,432,31.0,July 2023,6115.35,919508.4
25954,210341,233305,476,17.0,June 2023,5738.7,113421.88
25955,210341,262901,375,15.0,June 2023,5738.7,89062.5
25956,210341,271609,384,15.0,June 2023,5738.7,101484.38
25957,210341,272153,427,15.0,June 2023,5738.7,201796.88
25958,212107,226301,321,650.0,June 2023,5738.7,3443225.5
25959,212111,110088,711,18.0,June 2023,5738.7,49218.75
25960,224001,203131,625,31.0,June 2023,5738.7,103850.0
25961,224238,262802,334,5.0,June 2023,5738.7,223281.3
25962,227405,241124,334,15.0,July 2023,6115.35,744609.32
25963,227409,277001,401,8.0,July 2023,6115.35,137600.0
25964,227409,206001,340,10.0,June 2023,5738.7,440251.9
25965,229303,281001,444,241.4,June 2023,5738.7,2227209.52
25966,231207,272151,358,35.0,July 2023,6115.35,660913.05
25967,247661,246443,312,8.5,July 2023,6115.35,44492.18
25968,262309,262545,305,,June 2023,5738.7,45703.5
25969,262309,262545,305,9.0,July 2023,6115.35,150244.2
25970,273201,761020,1266,21.6,June 2023,5738.7,123120.0
25971,273308,250401,929,25.14,July 2023,6115.35,206148.0
25972,274001,244304,710,6.0,July 2023,6115.35,34795.0
25973,284121,229405,352,30.0,June 2023,5738.7,304980.0
25974,284121,244001,572,1120.3,July 2023,6115.35,11368804.4
25975,301701,247232,348,25.0,July 2023,6115.35,234375.0
25976,301706,244926,345,22.0,June 2023,5738.7,68750.0
25977,301707,207245,315,30.0,June 2023,5738.7,167344.0
25978,301707,207246,327,15.0,July 2023,6115.35,182578.0
25979,303108,125052,302,10.0,June 2023,5738.7,65781.3
25980,303108,125055,355,34.0,July 2023,6115.35,173288.82
25981,303108,125104,411,10.0,July 2023,6115.35,65312.5
25982,303108,141001,472,40.44,July 2023,6115.35,246431.25
25983,303108,246761,408,41.0,July 2023,6115.35,237031.25
25984,303108,335503,306,20.0,June 2023,5738.7,384375.0
25985,303108,344001,667,35.0,June 2023,5738.7,371876.05
25986,305901,203205,518,45.38,June 2023,5738.7,158830.0
25987,305901,385310,336,5.0,June 2023,5738.7,146484.51
25988,305901,457441,391,8.0,June 2023,5738.7,42499.77
25989,306107,122017,433,42.0,July 2023,6115.35,617400.0
25990,306107,123001,351,20.0,June 2023,5738.7,123437.0
25991,306107,132105,552,43.91,July 2023,6115.35,153685.0
25992,306107,134102,687,45.0,June 2023,5738.7,1824187.26
25993,306107,135021,672,35.0,July 2023,6115.35,393750.0
25994,306107,140601,667,42.0,June 2023,5738.7,728437.5
25995,306107,141112,671,40.0,July 2023,6115.35,255625.0
25996,306107,203205,528,43.28,June 2023,5738.7,151480.0
25997,306107,203205,528,45.23,June 2023,5738.7,1108135.0
25998,306107,203205,528,45.96,July 2023,6115.35,482580.0
25999,306107,203205,528,46.0,July 2023,6115.35,644000.0
26000,306107,226001,777,131.8,July 2023,6115.35,645820.0
26001,306107,244001,634,42.5,June 2023,5738.7,1332905.76
26002,306107,244104,652,45.0,July 2023,6115.35,253125.0
26003,306107,246745,669,45.0,June 2023,5738.7,492187.6
26004,306107,301701,319,41.5,July 2023,6115.35,1270938.74
26005,306107,301707,386,44.56,June 2023,5738.7,1247680.0
26006,306107,301707,386,44.96,June 2023,5738.7,2675120.0
26007,306107,301707,386,45.29,June 2023,5738.7,1585150.0
26008,306107,321001,389,40.27,June 2023,5738.7,191911.61
26009,306107,321611,313,15.0,July 2023,6115.35,86484.0
26010,306107,333029,362,15.0,July 2023,6115.35,94687.0
26011,306107,334001,394,20.0,July 2023,6115.35,114687.0
26012,306107,335804,418,34.43,June 2023,5738.7,120505.0
26013,306107,335804,418,46.57,June 2023,5738.7,1303960.0
26014,306107,335804,418,46.65,June 2023,5738.7,489825.0
26015,306107,335804,418,47.35,July 2023,6115.35,497175.0
26016,306107,343041,414,28.0,July 2023,6115.35,318499.0
26017,306107,345001,464,18.0,July 2023,6115.35,111656.0
26018,306107,390022,569,127.8,June 2023,5738.7,1252440.0
26019,306107,243636,600,42.0,June 2023,5738.7,223125.0
26020,306107,281204,560,42.0,June 2023,5738.7,223125.0
26021,306308,124106,504,43.19,July 2023,6115.35,239569.53
26022,306308,125050,666,10.0,July 2023,6115.35,38500.0
26023,306308,127306,471,39.01,June 2023,5738.7,235867.26
26024,306308,250345,592,34.0,June 2023,5738.7,199218.75
26025,306308,301404,406,43.0,June 2023,5738.7,232468.74
26026,306308,301412,400,22.0,July 2023,6115.35,236156.24
26027,306308,301704,412,10.0,July 2023,6115.35,55625.0
26028,306308,343040,346,5.0,June 2023,5738.7,29140.62
26029,306308,344001,305,40.0,July 2023,6115.35,230624.8
26030,306308,345028,392,15.0,July 2023,6115.35,80156.24
26031,306308,385001,355,24.0,July 2023,6115.35,68322.96
26032,306709,142056,649,42.36,June 2023,5738.7,167322.0
26033,306709,132107,591,41.66,July 2023,6115.35,279122.0
26034,306709,303313,337,15.0,June 2023,5738.7,347343.9
26035,306709,313027,329,5.0,June 2023,5738.7,22027.17
26036,306709,321605,381,10.0,June 2023,5738.7,61093.74
26037,306709,326502,397,14.0,July 2023,6115.35,164281.24
26038,306709,326519,362,24.0,July 2023,6115.35,412125.0
26039,306709,334604,360,25.0,July 2023,6115.35,150390.75
26040,306709,335502,415,26.0,June 2023,5738.7,162093.74
26041,306709,335803,450,42.0,June 2023,5738.7,420000.0
26042,306709,345021,304,4.0,June 2023,5738.7,39875.0
26043,306709,382870,477,17.0,June 2023,5738.7,109437.5
26044,306709,454660,463,43.0,July 2023,6115.35,199284.36
26045,307019,132001,823,42.0,June 2023,5738.7,991186.56
26046,307019,184101,1214,41.94,July 2023,6115.35,167760.0
26047,307019,304021,513,40.0,June 2023,5738.7,725994.0
26048,307019,326502,449,32.0,July 2023,6115.35,186490.24
26049,307019,335523,697,20.0,July 2023,6115.35,123125.0
26050,307019,341027,369,25.0,June 2023,5738.7,145703.12
26051,307019,341551,456,10.0,July 2023,6115.35,111093.74
26052,307019,345027,431,40.87,July 2023,6115.35,213928.9
26053,307019,370201,404,12.0,July 2023,6115.35,76875.0
26054,307019,390020,353,34.26,June 2023,5738.7,204489.37
26055,307019,394405,469,34.6,June 2023,5738.7,109006.95
26056,307031,344501,441,35.0,June 2023,5738.7,684141.15
26057,307031,387370,321,35.18,July 2023,6115.35,200636.11
26058,312021,201304,568,42.0,July 2023,6115.35,375375.0
26059,312021,229303,825,1043.88,July 2023,6115.35,4512693.24
26060,312021,250002,677,62.9,June 2023,5738.7,329366.42
26061,312021,281203,614,42.5,July 2023,6115.35,455223.03
26062,312021,304023,309,10.0,June 2023,5738.7,53906.24
26063,312021,325220,312,13.0,July 2023,6115.35,71906.24
26064,312021,335523,562,35.0,June 2023,5738.7,622890.62
26065,312021,382210,400,41.5,July 2023,6115.35,593674.52
26066,312021,385535,368,35.0,June 2023,5738.7,393640.62
26067,312021,396463,592,42.0,July 2023,6115.35,945000.0
26068,312021,452020,377,41.0,June 2023,5738.7,339531.26
26069,312601,110044,615,39.98,June 2023,5738.7,215517.0
26070,312601,124146,575,3967.4,July 2023,6115.35,35706600.0
26071,312601,301411,571,15.0,June 2023,5738.7,89063.0
26072,312601,302001,349,40.9,July 2023,6115.35,217281.0
26073,312601,303303,408,34.5,July 2023,6115.35,222939.0
26074,312601,303328,355,34.5,June 2023,5738.7,187055.0
26075,312601,303503,421,42.0,June 2023,5738.7,1846115.0
26076,312601,304801,365,35.0,June 2023,5738.7,187852.0
26077,312601,321023,656,11.0,July 2023,6115.35,258672.0
26078,312601,328021,571,45.3,July 2023,6115.35,254813.0
26079,312601,328024,616,11.0,June 2023,5738.7,115672.0
26080,312601,331505,441,42.0,July 2023,6115.35,234938.0
26081,312601,333001,516,10.0,June 2023,5738.7,128804.0
26082,312601,334023,663,1.0,June 2023,5738.7,6192.0
26083,312601,341504,315,17.5,July 2023,6115.35,109922.0
26084,312601,363641,618,44.6,June 2023,5738.7,250875.0
26085,312601,380001,387,30.38,June 2023,5738.7,332282.0
26086,312601,380005,384,35.72,June 2023,5738.7,195344.0
26087,312601,382240,462,44.64,July 2023,6115.35,247613.0
26088,312601,382610,369,41.0,July 2023,6115.35,166018.0
26089,312601,387355,441,42.0,July 2023,6115.35,6980796.0
26090,312601,389001,389,44.0,June 2023,5738.7,438694.0
26091,312601,389360,441,25.22,July 2023,6115.35,139892.0
26092,312601,394410,623,39.82,July 2023,6115.35,227098.0
26093,312601,396421,664,39.4,June 2023,5738.7,467876.0
26094,312601,425404,468,3815.44,July 2023,6115.35,34338960.0
26095,312601,462001,419,45.86,June 2023,5738.7,236466.0
26096,312601,465674,414,33.0,June 2023,5738.7,350626.0
26097,312601,473551,435,39.24,July 2023,6115.35,208463.0
26098,312617,110039,625,42.0,July 2023,6115.35,450843.75
26099,312617,125110,686,44.0,June 2023,5738.7,274312.5
26100,312617,302027,374,43.0,June 2023,5738.7,141678.28
26101,312617,303301,375,44.14,July 2023,6115.35,427606.24
26102,312617,303303,403,45.0,July 2023,6115.35,162660.94
26103,312617,303805,376,43.14,July 2023,6115.35,215700.0
26104,312617,307514,307,25.0,July 2023,6115.35,573828.13
26105,312617,321606,492,7.5,June 2023,5738.7,46406.25
26106,312617,331023,594,30.0,July 2023,6115.35,188906.25
26107,312617,332713,493,43.0,July 2023,6115.35,1638205.9
26108,312617,335001,744,35.0,June 2023,5738.7,1460396.9
26109,312617,335502,643,30.0,June 2023,5738.7,183750.0
26110,312617,335512,740,45.0,June 2023,5738.7,3223842.14
26111,312617,342002,331,34.0,June 2023,5738.7,162031.24
26112,312617,343030,339,7.5,June 2023,5738.7,42304.69
26113,312617,344032,461,44.11,June 2023,5738.7,227442.18
26114,312617,392130,600,42.0,June 2023,5738.7,459375.0
26115,312620,110037,589,44.54,June 2023,5738.7,241490.31
26116,312620,110096,615,42.0,July 2023,6115.35,383906.25
26117,312620,125121,711,42.0,June 2023,5738.7,590625.0
26118,312620,127021,593,40.3,July 2023,6115.35,226687.5
26119,312620,152128,936,42.8,July 2023,6115.35,268168.75
26120,312620,201308,632,44.04,June 2023,5738.7,240843.75
26121,312620,244715,906,45.0,July 2023,6115.35,791015.6
26122,312620,302022,356,42.0,June 2023,5738.7,118505.62
26123,312620,303007,319,39.76,June 2023,5738.7,273350.0
26124,312620,303012,366,39.22,July 2023,6115.35,189971.88
26125,312620,303103,405,42.0,June 2023,5738.7,0.0
26126,312620,341303,368,25.0,July 2023,6115.35,141406.24
26127,312620,360004,621,38.97,July 2023,6115.35,219206.25
26128,312620,382240,464,44.94,June 2023,5738.7,249276.56
26129,312620,383205,333,42.86,July 2023,6115.35,396669.3
26130,312620,394305,635,38.96,June 2023,5738.7,407862.5
26131,312620,395007,667,39.32,June 2023,5738.7,675812.39
26132,312620,396170,769,40.48,July 2023,6115.35,240350.0
26133,312620,451666,439,34.5,June 2023,5738.7,372492.39
26134,312620,454441,333,27.0,June 2023,5738.7,147656.25
26135,312620,476444,652,42.71,June 2023,5738.7,213550.0
26136,312622,121002,633,40.37,June 2023,5738.7,227081.25
26137,312622,122001,558,39.83,July 2023,6115.35,220302.92
26138,312622,122101,556,40.54,July 2023,6115.35,223603.64
26139,312622,160017,835,41.5,June 2023,5738.7,201876.34
26140,312622,182144,1252,419.1,June 2023,5738.7,5238750.0
26141,312622,182201,1281,587.1,July 2023,6115.35,3761109.38
26142,312622,247667,825,3960.28,June 2023,5738.7,903941830.6
26143,312622,301030,479,39.74,June 2023,5738.7,204288.64
26144,312622,303108,433,40.25,June 2023,5738.7,220117.19
26145,312622,304023,309,14.5,July 2023,6115.35,89039.14
26146,312622,322027,353,41.5,July 2023,6115.35,254836.15
26147,312622,388245,402,40.59,July 2023,6115.35,135976.5
26148,312622,473551,420,392.4,June 2023,5738.7,3650999.48
26149,312622,823003,1317,586.59,June 2023,5738.7,8280597.74
26150,313022,123305,614,42.0,June 2023,5738.7,1747200.0
26151,313022,142038,942,41.88,June 2023,5738.7,142392.0
26152,313022,142038,942,48.04,July 2023,6115.35,182552.0
26153,313022,151401,931,43.02,June 2023,5738.7,146268.0
26154,313022,304802,363,35.0,June 2023,5738.7,166796.86
26155,313022,335513,791,13.0,July 2023,6115.35,80703.74
26156,313022,465691,416,42.0,July 2023,6115.35,555187.5
26157,313201,457001,305,42.0,June 2023,5738.7,283080.0
26158,324004,122101,504,40.0,July 2023,6115.35,828000.0
26159,326520,251001,766,62.9,June 2023,5738.7,238894.2
26160,326520,302026,329,45.0,July 2023,6115.35,2490750.0
26161,326520,313301,340,35.0,June 2023,5738.7,645750.0
26162,326520,466116,317,45.0,June 2023,5738.7,195469.0
26163,335804,143201,358,42.0,July 2023,6115.35,232968.4
26164,335804,143531,418,22.5,June 2023,5738.7,148359.38
26165,335804,144102,333,52.33,June 2023,5738.7,278003.02
26166,335804,145001,448,9.5,July 2023,6115.35,56554.69
26167,341026,301019,460,24.0,June 2023,5738.7,137250.0
26168,341026,301025,442,15.0,June 2023,5738.7,84609.38
26169,341026,324005,417,34.0,July 2023,6115.35,192843.74
26170,342606,132001,689,16.0,June 2023,5738.7,233694.32
26171,342606,144025,941,23.3,July 2023,6115.35,304391.2
26172,342606,517501,2202,24.3,June 2023,5738.7,408451.5
26173,342606,781029,2237,1.0,June 2023,5738.7,28726.16
26174,342606,834003,1576,8.0,July 2023,6115.35,506830.3
26175,342902,180010,1077,12.5,June 2023,5738.7,125000.0
26176,342902,321608,360,2.0,June 2023,5738.7,30123.85
26177,342902,362002,851,1.5,July 2023,6115.35,20529.75
26178,342902,421302,1044,15.0,July 2023,6115.35,265500.0
26179,342902,452001,648,11.5,July 2023,6115.35,103500.0
26180,342902,781035,2165,18.0,June 2023,5738.7,691200.0
26181,360003,389140,387,38.0,June 2023,5738.7,952280.0
26182,360021,385535,372,15.0,July 2023,6115.35,44532.0
26183,360311,393050,501,33.94,June 2023,5738.7,206821.88
26184,360560,382028,413,25.0,June 2023,5738.7,292968.74
26185,360560,382426,392,30.24,July 2023,6115.35,184275.0
26186,360560,384170,487,20.0,June 2023,5738.7,1173437.5
26187,360560,385340,469,30.0,July 2023,6115.35,194531.24
26188,360560,390001,454,25.0,July 2023,6115.35,149218.74
26189,362275,380058,418,32.05,July 2023,6115.35,197808.6
26190,362275,382210,417,28.45,July 2023,6115.35,99575.32
26191,362275,382240,377,29.43,July 2023,6115.35,174740.62
26192,362275,382330,444,5.0,June 2023,5738.7,30078.12
26193,362275,382475,431,41.98,June 2023,5738.7,252535.94
26194,362275,390012,493,34.11,June 2023,5738.7,206258.5
26195,362715,380059,444,29.58,June 2023,5738.7,173320.32
26196,362715,380060,448,29.7,July 2023,6115.35,180984.38
26197,362715,380060,448,33.98,July 2023,6115.35,204410.94
26198,362715,380061,446,31.44,June 2023,5738.7,189131.24
26199,362715,382305,483,34.64,July 2023,6115.35,403231.24
26200,362715,382330,467,31.26,July 2023,6115.35,190490.62
26201,362715,382421,461,34.12,July 2023,6115.35,826343.72
26202,362715,382421,461,34.22,July 2023,6115.35,205854.68
26203,362715,382620,468,40.0,July 2023,6115.35,3836694.4
26204,362715,395007,690,28.04,July 2023,6115.35,112463.7
26205,362715,395007,690,33.7,June 2023,5738.7,2411023.86
26206,362715,395007,690,33.84,June 2023,5738.7,2694334.66
26207,362715,395007,690,36.56,June 2023,5738.7,145313.28
26208,362715,410206,962,24.3,June 2023,5738.7,83377.02
26209,362715,410206,962,28.28,July 2023,6115.35,843874.83
26210,362715,410206,962,30.1,June 2023,5738.7,945858.62
26211,362715,410206,962,31.62,June 2023,5738.7,251357.0
26212,362715,410206,962,33.36,July 2023,6115.35,3077430.59
26213,365541,388245,418,30.93,July 2023,6115.35,103615.5
26214,365560,380060,316,29.41,June 2023,5738.7,181514.99
26215,365560,382210,307,29.5,July 2023,6115.35,359531.25
26216,365560,382210,307,29.72,July 2023,6115.35,357569.04
26217,365560,382421,322,24.31,June 2023,5738.7,148139.06
26218,365560,390003,340,24.55,June 2023,5738.7,142696.88
26219,365560,390003,340,35.63,July 2023,6115.35,204315.96
26220,365560,391775,349,29.59,June 2023,5738.7,178927.18
26221,365560,392130,458,35.29,June 2023,5738.7,218908.1
26222,365560,393110,442,35.56,June 2023,5738.7,217805.0
26223,365560,394185,478,5.0,June 2023,5738.7,32968.75
26224,370001,380015,330,10.0,July 2023,6115.35,188280.0
26225,370511,306421,770,10.0,July 2023,6115.35,105780.0
26226,370511,344022,646,15.0,July 2023,6115.35,255585.0
26227,370511,360007,413,41.0,July 2023,6115.35,3055905.89
26228,370511,365545,616,10.0,June 2023,5738.7,372029.0
26229,370511,380007,480,25.0,July 2023,6115.35,298828.25
26230,370511,382007,506,35.68,July 2023,6115.35,211850.0
26231,370511,382110,461,5.0,July 2023,6115.35,32656.25
26232,370511,382210,483,35.48,July 2023,6115.35,213434.55
26233,370511,382230,478,35.99,July 2023,6115.35,210879.09
26234,370511,382355,512,29.69,July 2023,6115.35,183243.12
26235,370511,382355,512,35.39,June 2023,5738.7,215657.81
26236,370511,382620,514,29.72,June 2023,5738.7,183428.27
26237,370511,384003,498,41.0,June 2023,5738.7,5642779.16
26238,370511,384245,416,15.0,June 2023,5738.7,644410.0
26239,370511,387620,559,37.0,June 2023,5738.7,224601.0
26240,370511,388180,527,15.0,June 2023,5738.7,97734.45
26241,370511,388245,591,40.73,July 2023,6115.35,136445.5
26242,370511,388245,591,40.79,July 2023,6115.35,136646.5
26243,370511,388345,566,35.57,June 2023,5738.7,206750.63
26244,370511,388345,566,35.76,June 2023,5738.7,415710.0
26245,370511,389190,715,35.0,June 2023,5738.7,242812.5
26246,370511,392150,613,30.0,June 2023,5738.7,171201.6
26247,370511,396560,798,41.0,June 2023,5738.7,253047.08
26248,391135,312601,470,0.05,June 2023,5738.7,343.75
26249,395007,364210,407,24.81,July 2023,6115.35,286865.62
26250,395007,383305,340,24.73,June 2023,5738.7,150698.44
26251,413001,416509,336,29.48,June 2023,5738.7,161218.75
26252,413228,410206,388,34.17,June 2023,5738.7,201876.0
26253,413228,410206,388,34.59,June 2023,5738.7,204358.0
26254,425309,391350,475,30.0,June 2023,5738.7,386100.0
26255,425309,421602,345,28.48,July 2023,6115.35,160200.0
26256,440002,425405,522,30.0,June 2023,5738.7,99375.0
26257,442502,423106,693,1222.2,June 2023,5738.7,3674662.85
26258,442908,431203,461,34.0,June 2023,5738.7,1260179.5
26259,442908,431708,325,20.0,July 2023,6115.35,115625.0
26260,442908,443302,380,31.35,June 2023,5738.7,161648.44
26261,442908,480223,339,17.0,June 2023,5738.7,90312.5
26262,442908,495559,587,37.26,June 2023,5738.7,195033.0
26263,442908,503305,361,25.0,July 2023,6115.35,140625.0
26264,442908,508126,401,19.0,July 2023,6115.35,106875.0
26265,442916,431206,551,32.0,June 2023,5738.7,180000.0
26266,442916,431503,379,32.0,July 2023,6115.35,177500.0
26267,442917,431701,315,26.0,June 2023,5738.7,901875.52
26268,442917,444303,380,2438.3,June 2023,5738.7,22651465.64
26269,454446,382830,431,41.42,July 2023,6115.35,475036.04
26270,454446,392012,311,41.51,July 2023,6115.35,661565.64
26271,454446,394210,425,41.51,June 2023,5738.7,256194.74
26272,454446,394270,451,40.33,June 2023,5738.7,242610.36
26273,454446,394510,446,41.23,June 2023,5738.7,485277.1
26274,454446,395006,359,40.35,July 2023,6115.35,239578.13
26275,454446,395007,433,40.29,June 2023,5738.7,133279.32
26276,454446,395007,433,40.33,July 2023,6115.35,135105.5
26277,454446,395007,433,41.94,June 2023,5738.7,277475.04
26278,454446,395009,431,41.51,July 2023,6115.35,252951.56
26279,454446,414401,481,40.59,July 2023,6115.35,225147.86
26280,454446,422001,390,35.0,June 2023,5738.7,1561328.12
26281,454446,458110,344,41.0,June 2023,5738.7,228974.75
26282,454446,462026,336,22.76,June 2023,5738.7,115578.24
26283,454446,462046,349,30.0,June 2023,5738.7,154687.5
26284,454446,464665,425,36.0,June 2023,5738.7,1035000.36
26285,454446,465661,343,36.0,June 2023,5738.7,2176313.76
26286,454446,465677,345,35.0,June 2023,5738.7,656250.0
26287,454660,470001,453,5.0,June 2023,5738.7,27969.0
26288,458441,454446,327,7.0,June 2023,5738.7,38390.62
26289,458470,251001,804,1120.3,July 2023,6115.35,12718519.44
26290,470661,211001,461,65.9,July 2023,6115.35,834048.0
26291,470661,455332,373,4.5,July 2023,6115.35,24794.0
26292,470661,465669,325,12.0,July 2023,6115.35,200016.0
26293,470661,466381,367,6.0,June 2023,5738.7,33151.0
26294,483880,273201,557,42.0,July 2023,6115.35,203831.25
26295,483880,480115,314,35.0,June 2023,5738.7,367500.0
26296,485005,229001,301,39.72,June 2023,5738.7,150459.36
26297,485005,262802,577,41.0,June 2023,5738.7,176171.88
26298,485005,841428,551,365.4,June 2023,5738.7,1472521.81
26299,485111,208002,350,5.0,July 2023,6115.35,26562.5
26300,485111,208021,349,10.0,June 2023,5738.7,197125.0
26301,485111,209801,355,28.59,July 2023,6115.35,142950.0
26302,485111,222129,322,41.82,June 2023,5738.7,359390.2
26303,485111,222202,311,29.73,July 2023,6115.35,123100.63
26304,485111,226026,443,34.48,June 2023,5738.7,148156.42
26305,485111,229301,320,32.76,July 2023,6115.35,414618.75
26306,485111,241001,496,349.5,July 2023,6115.35,6422062.5
26307,485111,272271,550,724.9,July 2023,6115.35,6959040.0
26308,485111,285001,330,9.0,July 2023,6115.35,41062.5
26309,485111,475675,377,15.0,June 2023,5738.7,88359.45
26310,485111,803201,521,127.8,June 2023,5738.7,584685.0
26311,485111,822113,468,41.41,June 2023,5738.7,174698.44
26312,485771,221508,304,35.0,June 2023,5738.7,194687.5
26313,485771,226301,438,40.26,July 2023,6115.35,161668.66
26314,485771,227105,357,14.0,July 2023,6115.35,80062.5
26315,485771,229127,333,35.0,July 2023,6115.35,189765.62
26316,485771,232103,339,36.72,June 2023,5738.7,286415.52
26317,485771,232104,325,14.38,June 2023,5738.7,56082.04
26318,485771,285123,341,20.0,June 2023,5738.7,160557.65
26319,485771,285201,380,35.0,July 2023,6115.35,182109.37
26320,485771,821105,341,37.62,June 2023,5738.7,293435.92
26321,485772,226001,456,39.22,July 2023,6115.35,210062.32
26322,485772,275103,455,1515.7,June 2023,5738.7,8182309.41
26323,485772,497226,353,3495.0,June 2023,5738.7,14916205.65
26324,485772,822120,469,30.0,June 2023,5738.7,421875.0
26325,485773,231205,358,30.0,July 2023,6115.35,337500.0
26326,485773,464113,355,25.0,June 2023,5738.7,134765.62
26327,485773,476111,505,13.0,July 2023,6115.35,74953.12
26328,485773,486892,310,40.0,July 2023,6115.35,206562.5
26329,486450,229201,437,29.69,June 2023,5738.7,166078.44
26330,486450,229301,421,29.9,June 2023,5738.7,256953.42
26331,486450,462030,546,31.0,July 2023,6115.35,171953.12
26332,486776,284406,442,35.0,June 2023,5738.7,397031.6
26333,486776,470119,415,10.0,June 2023,5738.7,54843.8
26334,486776,470441,429,6.0,June 2023,5738.7,32906.28
26335,488001,487001,359,35.0,July 2023,6115.35,389375.0
26336,488441,226021,410,35.0,July 2023,6115.35,195781.25
26337,488441,226301,391,41.83,July 2023,6115.35,424835.94
26338,488441,226401,368,39.94,July 2023,6115.35,202820.31
26339,488441,284302,307,42.0,June 2023,5738.7,866250.0
26340,488441,462046,369,16.0,July 2023,6115.35,91500.0
26341,488441,484440,314,35.0,June 2023,5738.7,715312.51
26342,490024,768201,356,31.25,June 2023,5738.7,126953.12
26343,490024,828124,825,3899.71,July 2023,6115.35,11936552.14
26344,490024,841301,809,560.0,July 2023,6115.35,1391100.48
26345,490036,480001,392,25.0,July 2023,6115.35,207031.24
26346,490036,482003,381,12.0,July 2023,6115.35,303750.0
26347,490036,496331,513,30.0,July 2023,6115.35,199687.5
26348,490036,721101,749,30.9,July 2023,6115.35,89610.0
26349,490036,754295,556,25.4,June 2023,5738.7,55493.92
26350,490036,754295,556,33.0,July 2023,6115.35,70617.03
26351,490036,762013,436,30.0,June 2023,5738.7,376875.0
26352,490036,768200,324,43.38,July 2023,6115.35,233845.31
26353,491001,496113,371,40.0,July 2023,6115.35,160937.5
26354,492001,757086,626,31.0,June 2023,5738.7,135625.0
26355,492001,421003,1024,32.25,June 2023,5738.7,187050.0
26356,492001,442701,378,31.4,June 2023,5738.7,175840.0
26357,492007,444303,623,26.8,July 2023,6115.35,136680.0
26358,493113,781001,1561,3545.9,July 2023,6115.35,21434965.5
26359,493116,496331,499,35.0,June 2023,5738.7,179375.0
26360,493116,766018,324,35.0,June 2023,5738.7,357656.25
26361,493116,767001,316,14.0,June 2023,5738.7,64705.2
26362,493118,480001,481,15.0,June 2023,5738.7,365623.06
26363,493118,496330,414,6.0,July 2023,6115.35,63750.0
26364,493118,754029,529,27.55,June 2023,5738.7,68875.0
26365,493118,754029,529,29.57,June 2023,5738.7,147850.0
26366,493118,754029,529,35.68,July 2023,6115.35,89200.0
26367,493118,768222,310,31.0,June 2023,5738.7,452890.64
26368,493118,824101,544,33.71,July 2023,6115.35,84275.0
26369,493118,824101,544,34.05,July 2023,6115.35,85125.0
26370,493118,824101,544,36.8,July 2023,6115.35,92000.0
26371,493118,824101,544,41.77,July 2023,6115.35,313275.0
26372,493118,824101,544,43.73,June 2023,5738.7,437300.0
26373,493118,824101,544,44.19,June 2023,5738.7,441900.0
26374,493118,824101,544,44.55,July 2023,6115.35,111375.0
26375,493118,825301,656,30.5,July 2023,6115.35,99125.0
26376,493195,759013,534,1537.8,June 2023,5738.7,8748175.13
26377,493195,764059,387,33.32,July 2023,6115.35,385262.5
26378,493196,754027,546,29.83,July 2023,6115.35,399722.0
26379,493331,497220,440,30.0,June 2023,5738.7,803906.2
26380,493331,711302,769,3955.9,June 2023,5738.7,14029508.36
26381,493331,721101,710,129.8,July 2023,6115.35,266040.54
26382,493332,231001,617,35.0,July 2023,6115.35,101171.87
26383,493332,440014,374,35.0,July 2023,6115.35,213281.24
26384,493332,470113,821,5.0,July 2023,6115.35,26015.62
26385,493332,481331,360,28.63,July 2023,6115.35,118546.09
26386,493332,481672,346,26.0,June 2023,5738.7,125531.25
