,start_pin,destination_pin,travel_distance,Quantity (In TON),period,nifty_infra_price,amount,distance_per_ton,route_frequency,avg_route_price,period_dt,year,month,month_sin,month_cos
183,392,1408,351,33.9,October 2023,6095.4,153609.38,10.353982300884956,1,153609.38,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
184,392,1513,452,13.0,November 2023,6585.6,82875.0,34.76923076923077,4,628897.35,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
185,392,1775,334,15.0,October 2023,6095.4,198515.62,22.266666666666666,1,198515.62,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
186,397,7,573,5.0,November 2023,6585.6,144168.9,114.6,1,144168.9,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
187,397,513,598,27.7,October 2023,6095.4,2777502.54,21.588447653429604,1,2777502.54,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
188,397,534,613,27.3,October 2023,6095.4,345829.94,22.454212454212453,1,345829.94,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
189,397,1123,856,2.0,November 2023,6585.6,31410.0,428.0,3,155167.93666666668,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
190,397,1225,1172,12.0,November 2023,6585.6,336765.6,97.66666666666667,3,303454.75666666665,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
191,397,2180,428,5.95,October 2023,6095.4,81419.68,71.9327731092437,2,197489.315,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
192,397,2728,1276,10.0,October 2023,6095.4,131147.89,127.6,2,182485.77000000002,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
193,397,3207,638,17.5,October 2023,6095.4,241692.15,36.457142857142856,5,316143.414,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
194,397,6908,1301,5.0,October 2023,6095.4,70812.0,260.2,2,164673.72,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
195,398,228,812,27.5,November 2023,6585.6,1435500.0,29.527272727272727,4,977665.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
196,398,2313,632,10.0,October 2023,6095.4,66000.0,63.2,5,143940.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
197,398,3931,1916,2.0,October 2023,6095.4,21000.0,958.0,1,21000.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
198,401,1731,567,44.0,October 2023,6095.4,305254.4,12.886363636363637,1,305254.4,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
199,408,2362,396,25.0,October 2023,6095.4,73828.1,15.84,1,73828.1,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
200,413,2157,342,12.0,October 2023,6095.4,65625.0,28.5,2,67968.75,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
201,413,2202,399,6.0,October 2023,6095.4,32812.5,66.5,2,41906.25,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
202,413,2230,304,5.0,November 2023,6585.6,62734.36,60.8,4,307206.99,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
203,413,2310,326,25.0,October 2023,6095.4,1518070.26,13.04,3,682049.4533333333,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
204,415,2094,381,25.09,October 2023,6095.4,87815.48,15.185332801913113,16,206469.41625,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
205,415,2178,558,25.0,November 2023,6585.6,144531.24,22.32,1,144531.24,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
206,415,2313,452,25.0,October 2023,6095.4,141406.24,18.08,2,153736.66999999998,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
207,420,1954,316,5.0,November 2023,6585.6,28125.0,63.2,1,28125.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
208,420,1957,360,5.8,November 2023,6585.6,27045.4,62.06896551724138,2,155710.33000000002,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
209,420,1964,339,25.8,November 2023,6585.6,143109.5,13.13953488372093,1,143109.5,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
210,420,2221,526,26.0,November 2023,6585.6,435094.14,20.23076923076923,4,296258.37,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
211,421,2229,464,35.0,October 2023,6095.4,490001.0,13.257142857142858,1,490001.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
212,421,2291,532,29.18,November 2023,6585.6,169608.54,18.231665524331735,1,169608.54,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
213,422,2057,442,0.19,October 2023,6095.4,2243.12,2326.315789473684,8,181974.7225,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
214,422,2115,461,30.02,October 2023,6095.4,178243.74,15.356429047301798,19,432693.682631579,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
215,422,2139,489,34.52,November 2023,6585.6,202265.62,14.165701042873694,4,191124.215,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
216,433,2418,538,1991.0,October 2023,6095.4,5824511.22,0.27021597187343044,8,6355040.17,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
217,435,2059,317,34.86,October 2023,6095.4,206981.25,9.093516924842227,1,206981.25,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
218,435,2107,321,24.46,October 2023,6095.4,149053.13,13.12346688470973,4,203043.435,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
219,435,2332,371,29.51,November 2023,6585.6,169221.55,12.572009488309048,4,297729.4875,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
220,435,2332,371,29.62,November 2023,6585.6,509557.02,12.525320729237002,4,297729.4875,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
221,442,1976,321,41.89,October 2023,6095.4,245449.0,7.662926712819289,12,376865.92583333334,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
222,442,1983,575,42.0,November 2023,6585.6,623436.0,13.69047619047619,3,507160.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
223,442,2052,485,36.95,October 2023,6095.4,1044990.0,13.125845737483084,11,600900.2727272727,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
224,442,2071,478,41.9,October 2023,6095.4,451734.0,11.408114558472555,2,343288.5,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
225,442,2079,506,35.66,November 2023,6585.6,203373.62,14.18956814357824,12,235275.87333333332,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
226,442,2114,503,35.64,October 2023,6095.4,217181.25,14.113355780022447,1,217181.25,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
227,442,2358,613,35.0,November 2023,6585.6,213451.35,17.514285714285716,2,192326.475,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
228,444,1937,415,38.0,November 2023,6585.6,1253620.0,10.921052631578947,2,878765.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
229,465,1496,311,,October 2023,6095.4,122304.69,76.38032565266298,1,122304.69,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
230,475,2429,311,32.55,November 2023,6585.6,190722.82,9.554531490015362,24,348880.92791666667,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
231,475,2429,311,35.44,November 2023,6585.6,830625.72,8.775395033860045,24,348880.92791666667,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
232,475,2429,311,35.65,November 2023,6585.6,208886.9,8.723702664796635,24,348880.92791666667,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
233,487,1481,477,0.1,November 2023,6585.6,1443.74,4770.0,1,1443.74,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
234,490,1932,553,34.8,October 2023,6095.4,198360.0,15.89080459770115,1,198360.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
235,516,2066,534,41.7,November 2023,6585.6,512076.0,12.805755395683452,1,512076.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
236,518,2201,604,30.0,October 2023,6095.4,330000.0,20.133333333333333,2,330000.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
237,538,2519,350,19.0,November 2023,6585.6,238093.4,18.42105263157895,1,238093.4,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
238,563,6916,1867,66.25,November 2023,6585.6,424000.0,28.181132075471698,1,424000.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
239,568,2338,475,35.0,November 2023,6585.6,143850.0,13.571428571428571,3,220490.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
240,569,2858,309,39.08,October 2023,6095.4,222878.32,7.9068577277379735,4,221177.83250000002,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
241,606,2505,867,32.0,October 2023,6095.4,192500.0,27.09375,2,281250.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
242,606,2960,541,32.0,November 2023,6585.6,585000.0,16.90625,2,353437.5,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
243,606,3890,511,5.0,November 2023,6585.6,32812.5,102.2,1,32812.5,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
244,607,3136,452,4.0,November 2023,6585.6,18750.0,113.0,1,18750.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
245,614,3679,403,263.6,October 2023,6095.4,1237306.77,1.5288315629742033,1,1237306.77,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
246,619,2374,320,41.6,October 2023,6095.4,715650.63,7.692307692307692,20,467137.79399999994,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
247,619,3332,349,35.0,November 2023,6585.6,1104687.5,9.971428571428572,7,277368.2014285714,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
248,619,3385,302,25.0,November 2023,6585.6,142578.12,12.08,1,142578.12,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
249,619,3396,303,30.0,November 2023,6585.6,135000.0,10.1,3,155677.13333333333,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
250,619,3435,360,36.0,October 2023,6095.4,1547438.76,10.0,4,555984.8049999999,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
251,619,2456,406,35.0,October 2023,6095.4,196875.0,11.6,1,196875.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
252,624,3276,324,30.0,November 2023,6585.6,140625.0,10.8,1,140625.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
253,625,3212,302,28.76,October 2023,6095.4,157281.25,10.50069541029207,10,156627.766,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
254,625,3374,321,18.0,October 2023,6095.4,107718.84,17.833333333333332,2,145968.87,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
255,639,1173,886,495.2,October 2023,6095.4,4930212.0,1.7891760904684977,1,4930212.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
256,656,559,793,754.94,November 2023,6585.6,55035126.0,1.0504146024849657,2,29004486.075,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
257,656,831,359,799.28,October 2023,6095.4,4581271.56,0.44915423881493344,65,2006975.2336923077,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
258,656,831,359,799.4,November 2023,6585.6,7918280.84,0.4490868151113335,65,2006975.2336923077,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
259,656,831,381,818.61,October 2023,6095.4,4692066.24,0.46542309524682085,65,2006975.2336923077,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
260,656,3309,369,25.0,October 2023,6095.4,146093.74,14.76,1,146093.74,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
261,656,3316,367,723.0,October 2023,6095.4,4162345.7,0.5076071922544951,2,2613242.85,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
262,656,3426,307,16.0,November 2023,6585.6,1104000.0,19.1875,2,610781.25,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
263,660,1195,464,35.0,November 2023,6585.6,162422.0,13.257142857142858,1,162422.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
264,665,664,318,40.87,October 2023,6095.4,164118.39,7.780768289699046,1,164118.39,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
265,665,763,319,197.7,October 2023,6095.4,2130217.5,1.6135558927668185,2,1645852.5,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
266,665,768,375,36.81,October 2023,6095.4,377670.6,10.187449062754686,14,322470.0857142857,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
267,665,768,375,43.82,November 2023,6585.6,224796.6,8.557736193518942,14,322470.0857142857,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
268,665,778,394,17.0,October 2023,6095.4,101468.75,23.176470588235293,1,101468.75,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
269,665,796,383,41.71,October 2023,6095.4,169446.88,9.182450251738192,6,168118.13833333334,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
270,665,1187,490,33.64,November 2023,6585.6,136662.5,14.565992865636147,2,161468.465,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
271,665,1316,330,14.0,October 2023,6095.4,61250.0,23.571428571428573,4,307546.875,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
272,665,6906,328,69.9,October 2023,6095.4,1658377.5,4.6924177396280395,2,3063673.125,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
273,666,712,306,5.0,October 2023,6095.4,128550.32,61.2,11,440074.39181818184,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
274,666,874,316,41.84,October 2023,6095.4,156900.0,7.552581261950286,3,248376.04333333333,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
275,666,882,352,43.24,October 2023,6095.4,324300.0,8.140610545790935,17,169530.52705882353,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
276,666,3323,461,25.0,November 2023,6585.6,2358185.92,18.44,4,791169.6799999999,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
277,668,3183,571,30.0,October 2023,6095.4,393750.0,19.033333333333335,1,393750.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
278,669,624,484,30.0,October 2023,6095.4,161718.9,16.133333333333333,1,161718.9,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
279,669,661,473,18.0,October 2023,6095.4,95625.0,26.27777777777778,3,132792.18666666668,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
280,669,847,386,29.79,October 2023,6095.4,164310.62,12.957368244377308,13,223277.84999999998,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
281,669,916,678,41.31,November 2023,6585.6,697106.25,16.412490922294843,3,538143.75,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
282,669,1197,404,40.99,November 2023,6585.6,182533.8,9.856062454257135,1,182533.8,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
283,669,1330,550,35.0,November 2023,6585.6,202890.62,15.714285714285714,3,157408.85333333333,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
284,671,3486,668,35.0,November 2023,6585.6,208906.25,19.085714285714285,2,196968.75,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
285,675,652,406,41.64,October 2023,6095.4,227718.75,9.750240153698368,1,227718.75,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
286,675,769,445,30.0,October 2023,6095.4,166406.25,14.833333333333334,2,195128.125,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
287,675,819,399,39.77,November 2023,6585.6,217492.19,10.032687955745535,5,231129.438,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
288,675,865,403,31.0,October 2023,6095.4,697500.0,13.0,1,697500.0,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
289,679,6318,410,37.28,November 2023,6585.6,722300.0,10.99785407725322,4,306941.405,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
290,680,3494,337,30.0,November 2023,6585.6,778125.0,11.233333333333333,2,492578.12,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
291,680,3515,465,30.0,November 2023,6585.6,908437.5,15.5,3,437635.4166666667,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
292,680,3672,460,31.0,November 2023,6585.6,335187.48,14.838709677419354,1,335187.48,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
293,680,6233,556,37.38,October 2023,6095.4,80015.25,14.87426431246656,51,174204.91176470587,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
294,680,6792,773,30.0,November 2023,6585.6,1700625.0,25.766666666666666,2,871625.0,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
295,683,6348,431,31.0,November 2023,6585.6,363281.25,13.903225806451612,2,230078.125,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
296,689,829,831,3866.02,October 2023,6095.4,19543335.16,0.21494974159471497,2,19550766.244999997,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
297,695,49,1323,25.0,November 2023,6585.6,585937.5,52.92,1,585937.5,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
298,699,3507,473,10.0,October 2023,6095.4,48281.33,47.3,4,86941.3375,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
299,699,6221,529,29.99,October 2023,6095.4,74975.0,17.639213071023676,61,131927.45901639343,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
300,699,6221,529,31.14,October 2023,6095.4,155700.0,16.987797045600512,61,131927.45901639343,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
301,699,6221,529,35.66,November 2023,6585.6,178300.0,14.834548513740888,61,131927.45901639343,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
302,699,6412,339,30.0,October 2023,6095.4,4880150.5,11.3,2,2496926.75,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
303,699,6461,323,21.0,November 2023,6585.6,116484.48,15.380952380952381,2,111054.73999999999,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
304,700,6220,571,33.65,October 2023,6095.4,95397.75,16.968796433878158,45,136027.19733333334,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
305,700,6357,380,25.0,November 2023,6585.6,157812.5,15.2,1,157812.5,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
306,701,6220,546,24.3,November 2023,6585.6,66387.6,22.469135802469136,101,288871.6799009901,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
307,701,6220,546,29.2,November 2023,6585.6,79774.4,18.698630136986303,101,288871.6799009901,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
308,701,6220,546,30.03,October 2023,6095.4,340540.2,18.18181818181818,101,288871.6799009901,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
309,701,6220,546,30.1,November 2023,6585.6,328932.8,18.13953488372093,101,288871.6799009901,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
310,701,6220,546,30.75,October 2023,6095.4,348705.0,17.75609756097561,101,288871.6799009901,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
311,701,6220,546,34.38,October 2023,6095.4,682271.1,15.88132635253054,101,288871.6799009901,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
312,701,6220,546,38.62,November 2023,6585.6,316529.52,14.137752459865355,101,288871.6799009901,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
313,703,3661,440,35.0,November 2023,6585.6,381718.76,12.571428571428571,2,592812.48,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
314,703,7106,855,309.5,October 2023,6095.4,731882.39,2.762520193861066,2,796623.4650000001,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
315,704,3083,322,31.0,November 2023,6585.6,319687.5,10.387096774193548,1,319687.5,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
316,704,3652,372,15.0,November 2023,6585.6,83437.5,24.8,2,409359.54,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
317,704,6240,574,38.9,October 2023,6095.4,138517.07,14.755784061696659,32,720552.904375,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
318,704,6257,576,28.0,November 2023,6585.6,175000.0,20.571428571428573,2,497656.25,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
319,704,6273,354,35.0,October 2023,6095.4,448437.5,10.114285714285714,6,221058.9833333333,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001
320,704,6288,585,32.0,November 2023,6585.6,397000.32,18.28125,1,397000.32,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
321,704,6357,411,33.07,November 2023,6585.6,196352.79,12.428182642878742,4,246331.19,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384
