start_pin,destination_pin,bharat_sir_eway_data_apr23_may23_020424.origin_from_state,bharat_sir_eway_data_apr23_may23_020424.destination_from_state,bharat_sir_eway_data_apr23_may23_020424.rtn_period,travel_distance,bharat_sir_eway_data_apr23_may23_020424.transport_mode,bharat_sir_eway_data_apr23_may23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_apr23_may23_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_apr23_may23_020424.total_tax,bharat_sir_eway_data_apr23_may23_020424.ewbs_count,bharat_sir_eway_data_apr23_may23_020424.supplier_gstin_cnt,Cost pre Km per TON,Average(Cost/KM/TON)
306107,334305,8,8,202305,346,1,@2523,15,MTS,15,89062,24937.36,1,1,17.16030829,
306107,334402,8,8,202305,357,1,@2523,38,MTS,38,452437.5,126682.5,2,1,33.35084034,
306107,335804,8,8,202304,418,1,@2523,42.47,MTS,42.47,297290,0,2,1,16.74641148,
306107,335804,8,8,202304,418,1,@2523,42.9,MTS,42.9,150150,0,1,1,8.373205742,
306107,335804,8,8,202305,418,1,@2523,45.87,MTS,45.87,642180,0,4,1,33.49282297,
306107,335804,8,8,202304,418,1,@2523,46.03,MTS,46.03,322210,0,2,1,16.74641148,
306107,342310,8,8,202305,314,1,@2523,38,MTS,38,223250,62510,1,1,18.71019108,
306107,390001,8,24,202304,581,1,@2523,25,MTS,25,367500,102900,3,1,25.30120482,
306107,475220,8,23,202305,500,1,@2523,20,MTS,20,110937,31062.36,1,1,11.0937,
306107,476001,8,23,202304,476,1,@2523,42,MTS,42,205800,57624,1,1,10.29411765,
306308,385310,24,24,202305,346,1,@2523,840,BAG,42,728437.5,203962.5,3,1,50.12644509,
306308,110041,8,7,202305,524,1,@2523,39.93,MTS,39.93,221487.22,62016.28,1,1,10.58566327,
306308,122001,8,6,202305,478,1,@2523,43,MTS,43,4135521.52,1157946.06,22,1,201.2027596,
306308,123001,8,6,202304,403,1,@2523,42,MTS,42,1025718.75,287201.25,4,1,60.6001861,
306308,123501,8,6,202305,412,1,@2523,43.18,MTS,43.18,239514.48,67063.94,1,1,13.4633123,
306308,127306,8,6,202304,471,1,@2523,39.5,MTS,39.5,358244.55,100308.45,3,1,19.25580102,
306308,250002,8,9,202304,630,1,@2523,32.5,MTS,32.5,191191.41,53533.59,1,1,9.337797802,
306308,307513,8,8,202305,302,1,@2523,35,MTS,35,362031.24,101368.76,2,1,34.25082687,
306308,333031,8,8,202304,465,1,@2523,18,MTS,18,321468.72,90011.28,3,1,38.40725448,
306308,335513,8,8,202304,480,1,@2523,42.9,MTS,42.9,213159.38,59684.62,1,1,10.35156274,
306308,345001,8,8,202304,448,1,@2523,30,MTS,30,170859.38,47840.62,1,1,12.71275149,
306709,132107,8,6,202304,591,1,@2523,42.4,MTS,42.4,461524,129226.75,4,1,18.4179357,
306709,203205,8,9,202305,573,1,@2523,41.62,TON,41.62,332960,93228.8,2,1,13.96160558,
306709,203205,8,9,202305,573,1,@2523,41.87,MTS,41.87,1507320,422049.6,12,1,62.82722513,
306709,203207,8,9,202304,576,1,@2523,42.68,TON,42.68,176387.86,49388.6,1,1,7.17499821,
306709,301019,8,8,202305,437,1,@2523,40.29,MTS,40.29,201499.15,0,1,1,11.44443914,
306709,301030,8,8,202304,401,1,@2523,40.78,MTS,40.78,214095,59946.6,1,1,13.09226933,
306709,301706,8,8,202304,389,1,@2523,41.26,TON,41.26,177418,49677.04,1,1,11.05398458,
306709,325221,8,8,202304,437,1,@2523,17,TON,17,96421.88,26998.12,1,1,12.97911967,
306709,335021,8,8,202304,417,1,@2523,21,MTS,21,261187.5,73132.52,2,1,29.82613909,
306709,335073,8,8,202305,480,1,@2523,23,TON,23,139796.88,39143.12,1,1,12.66276087,
306709,335501,8,8,202304,405,1,@2523,20,TON,20,375937.5,105262.5,3,1,46.41203704,
306709,335503,8,8,202305,428,1,@2523,20,MTS,20,114062.6,31937.54,1,1,13.32507009,
306709,383460,8,24,202304,361,1,@2523,12,TON,12,80062.5,22417.5,1,1,18.4816482,
306709,456440,8,23,202305,437,1,@2523,34,TON,34,188062.5,52657.5,1,1,12.65732265,
307019,110074,8,7,202305,697,1,@2523,42,MTS,42,455894.46,127650.44,3,1,15.57335725,
307019,325004,8,8,202304,486,1,@2523,10,MTS,10,56875,15925,1,1,11.7026749,
307019,335701,8,8,202305,666,1,@2523,10,MTS,10,113750,31850,2,1,17.07957958,
307019,335707,8,8,202304,635,1,@2523,28,MTS,28,161437.5,45202.5,1,1,9.079724409,
307019,360370,8,29,202305,519,1,@2523,35,MTS,35,205078.12,57421.87,1,1,11.28973961,
307019,395003,8,24,202304,498,1,@2523,40.74,MTS,40.74,352077.93,98581.83,3,1,17.35355413,
307019,395003,8,24,202304,498,1,@2523,41.82,MTS,41.82,2397923.32,671418.56,20,1,115.1388586,
307019,395003,8,24,202305,498,1,@2523,41.96,MTS,41.96,2550298.22,714083.55,22,1,122.0467293,
307019,457777,8,23,202304,496,1,@2523,10,MTS,10,34133.1,9557.27,1,1,6.881673387,
307019,458660,8,23,202305,342,1,@2523,34,MTS,34,183281.25,51318.75,1,1,15.7620614,
307019,458895,8,23,202305,347,1,@2523,6.5,MTS,6.5,19592.95,5486.03,1,1,8.686743516,
307031,332714,8,8,202305,566,2,@2523,122.8,MTS,122.8,242690.87,0,1,1,3.49171381,
307031,341031,8,8,202305,334,1,@2523,15,MTS,15,97734.45,27365.66,1,1,19.50787425,
307031,388245,8,24,202305,354,1,@2523,35.04,MTS,35.04,458422.02,128358.18,6,1,36.95711922,
307031,388245,8,24,202305,354,1,@2523,39.87,MTS,39.87,86935.34,24341.9,1,1,6.159519852,
307031,396001,8,24,202304,592,2,@2523,2108.8,MTS,2108.8,11126640.35,3115459.3,1,1,8.912652025,
312021,124507,8,6,202305,557,1,@2523,41,TON,41,194745.9,54528.85,1,1,8.527648115,
312021,125051,8,6,202305,734,1,@2523,42,TON,42,225750,63210,1,1,7.322888283,
312021,302019,8,8,202305,320,1,@2523,42,TON,42,180468.74,50531.26,1,1,13.42773363,
312021,304001,8,8,202305,302,1,@2523,35,TON,35,144921.88,40578.12,1,1,13.71067928,
312021,335512,8,8,202304,660,1,@2523,28,TON,28,101422.16,0,1,1,5.488212121,
312021,343040,8,8,202304,353,1,@2523,5,MTS,5,30468.74,8531.24,1,1,17.26274221,
312021,388001,8,24,202304,393,1,@2523,41.08,TON,41.08,234284.38,65599.62,1,1,14.51176876,
312021,391240,8,24,202305,460,1,@2523,41.54,TON,41.54,234960.63,65788.97,1,1,12.29619591,
312021,395003,8,24,202304,620,1,@2523,42,TON,42,490239.12,137266.96,2,1,18.8263871,
312021,452020,8,23,202305,377,1,@2523,42,TON,42,354375,99225,2,1,22.3806366,
312021,454446,8,23,202304,368,1,@2523,41.5,TON,41.5,229546.88,64273.12,1,1,15.03057098,
312021,465674,8,23,202305,390,1,@2523,42,TON,42,229687.5,64312.5,1,1,14.0224359,
312601,301001,8,8,202304,494,1,@2523,45.98,MTS,45.98,215531,60348.76,1,1,9.48885539,
312601,302001,8,8,202305,349,1,@2523,44.5,MTS,44.5,2193221,294951.54,9,1,141.220244,
312601,302026,8,8,202305,333,1,@2523,39.12,MTS,39.12,149756,41931.76,1,1,11.49585168,
312601,304022,8,8,202304,376,1,@2523,20,MTS,20,218437,61162.52,2,1,29.0474734,
312601,333503,8,8,202305,529,1,@2523,10,MTS,10,174219,48781.26,3,1,32.93364839,
312601,335038,8,8,202304,763,1,@2523,41,MTS,41,3905097,188343.78,15,1,124.8312822,
312601,335040,8,8,202305,764,1,@2523,10,MTS,10,274219,76781.26,5,1,35.89253927,
312601,335501,8,8,202304,656,1,@2523,10,MTS,10,920158,257643.76,16,1,140.2679878,
312601,341024,8,8,202305,345,1,@2523,27,MTS,27,146391,40989.38,1,1,15.71561997,
312601,341502,8,8,202305,319,1,@2523,25,MTS,25,138672,38828.12,1,1,17.38833856,
312601,341508,8,8,202304,323,1,@2523,41,MTS,41,2517657,704943.78,13,1,190.1122857,
312601,343041,8,8,202304,457,1,@2523,19,MTS,19,123804,0,1,1,14.25820569,
312601,344702,8,8,202305,550,1,@2523,14.5,MTS,14.5,88586,24804.06,1,1,11.10796238,
312601,380001,8,24,202305,387,1,@2523,39.84,MTS,39.84,230325,64491,1,1,14.93863049,
312601,382010,8,24,202304,369,1,@2523,44.86,MTS,44.86,252338,70654.5,1,1,15.24393264,
312601,382220,8,8,202305,428,1,@2523,46,MTS,46,255156,71443.76,1,1,12.95997562,
312601,382355,8,24,202304,366,1,@2523,44.26,MTS,44.26,919605,257489.55,5,1,56.7686843,
312601,382440,8,24,202305,397,1,@2523,44.32,MTS,44.32,242375,67865,1,1,13.77518892,
312601,384001,8,24,202305,396,1,@2523,43,MTS,43,406620,113853.36,2,1,23.8794926,
312601,385535,8,24,202305,386,1,@2523,40.96,MTS,40.96,230400,64512,1,1,14.57253886,
312601,388710,8,24,202304,416,1,@2523,44.42,MTS,44.42,324266,90794.48,2,1,17.54807692,
312601,389001,8,24,202304,389,1,@2523,44.68,MTS,44.68,251325,70371,1,1,14.46015424,
312601,389320,8,24,202305,417,1,@2523,40.92,MTS,40.92,242963,68029.5,1,1,14.23863841,
312601,389360,8,24,202304,441,1,@2523,29.82,MTS,29.82,165408,46314.19,1,1,12.5779621,
312601,391135,8,24,202304,470,1,@2523,44,MTS,44,1017673,284948.17,5,1,49.21049323,
312601,394516,8,24,202305,655,1,@2523,44.3,MTS,44.3,780787,218620.5,3,1,26.90837971,
312601,394516,8,24,202304,655,1,@2523,44.68,MTS,44.68,767938,215022.51,3,1,26.2404751,
312601,396421,8,24,202304,664,1,@2523,44.52,MTS,44.52,799274,223796.48,3,1,27.03786845,
312617,304021,8,8,202304,357,1,@2523,44.8,TON,44.8,206500,57820,1,1,12.91141457,
312617,322701,8,8,202305,381,1,@2523,9,TON,9,49218.75,13781.26,1,1,14.35367454,
312617,322702,8,8,202304,377,1,@2523,22,TON,22,125468.75,35131.26,1,1,15.12765252,
312617,331501,8,8,202304,435,1,@2523,35,TON,35,175000,49000,1,1,11.49425287,
312617,333031,8,8,202304,558,1,@2523,22,TON,22,74576.56,0,1,1,6.074988596,
312617,335504,8,8,202304,679,1,@2523,25,TON,25,312500.01,87500,2,1,18.40942622,
312617,335513,8,8,202305,733,1,@2523,44.36,TON,44.36,221800,62104,1,1,6.821282401,
312617,335803,8,8,202304,702,1,@2523,44.17,TON,44.17,227751.56,63770.44,1,1,7.345085389,
312617,341001,8,8,202305,406,1,@2523,41.5,TON,41.5,134756.98,0,1,1,7.997921538,
312617,342023,8,8,202304,449,1,@2523,35,TON,35,344531.24,96468.76,2,1,21.92371874,
312617,385505,8,24,202305,341,1,@2523,21,TON,21,250031.26,70008.76,2,1,34.91569055,
312617,394640,8,24,202305,671,1,@2523,39.4,TON,39.4,218546.87,61193.13,1,1,8.266579543,
312617,395008,8,24,202304,632,1,@2523,44.6,TON,44.6,258540.62,72391.38,1,1,9.172270392,
312620,110032,8,7,202304,614,1,@2523,41.5,TON,41.5,226953.12,63546.88,1,1,8.906758761,
312620,122004,8,6,202304,567,1,@2523,42,TON,42,454781.25,127338.75,2,1,19.09722222,
312620,131101,8,6,202304,665,1,@2523,42.5,TON,42.5,273593.75,76606.25,1,1,9.680451128,
312620,135003,8,6,202304,808,1,@2523,42.8,TON,42.8,451406.25,126393.75,3,1,13.05306312,
312620,143301,8,3,202304,1074,1,@2523,41.5,TON,41.5,243164.06,68085.94,1,1,5.455656368,
312620,152128,8,3,202305,936,1,@2523,22.8,TON,22.8,139293.75,39002.25,1,1,6.527110043,
312620,244241,8,9,202305,774,1,@2523,41.5,TON,41.5,145898.44,40851.56,1,1,4.542151241,
312620,246733,8,9,202304,838,1,@2523,42,TON,42,285468.75,79931.25,1,1,8.110829356,
312620,247232,8,9,202305,820,1,@2523,42,TON,42,472500,132300,2,1,13.7195122,
312620,249408,8,5,202304,873,1,@2523,43,TON,43,1511718.72,423281.28,6,1,40.27061776,
312620,250609,8,9,202304,661,1,@2523,40.18,TON,40.18,216595.31,60646.69,1,1,8.155257092,
312620,262308,8,5,202304,958,1,@2523,45,TON,45,274218.75,76781.25,1,1,6.360908142,
312620,301027,8,8,202304,426,1,@2523,43,MTS,43,634921.86,177778.14,3,1,34.66109073,
312620,303007,8,8,202304,319,1,@2523,39.61,MTS,39.61,148537.5,41590.5,1,1,11.75548589,
312620,303510,8,8,202304,414,1,@2523,42.5,MTS,42.5,263300.78,73724.22,1,1,14.96452288,
312620,341001,8,8,202304,404,1,@2523,9.5,MTS,9.5,53660.16,15024.84,1,1,13.98128192,
312620,384151,8,24,202305,362,1,@2523,39.12,TON,39.12,226162.5,63325.5,1,1,15.97030387,
312620,387320,8,24,202305,443,1,@2523,45,TON,45,493593.75,138206.25,3,1,24.76015801,
312620,388255,8,24,202305,363,1,@2523,44.06,TON,44.06,113241.25,31707.55,1,1,7.080330604,
312620,388255,8,24,202305,363,1,@2523,44.84,TON,44.84,580348.86,162497.67,5,1,35.65470986,
312620,389360,8,24,202305,443,1,@2523,39.36,MTS,39.36,220170.4,61647.6,1,1,12.62699811,
312620,391101,8,24,202305,500,1,@2523,39.25,MTS,39.25,214648.69,60101.56,1,1,10.93751287,
312620,391770,8,24,202305,503,1,@2523,44.08,TON,44.08,227287.5,63640.5,1,1,10.25099404,
312620,392012,8,24,202305,580,1,@2523,44.46,TON,44.46,236193.75,66134.25,1,1,9.159482759,
312620,392210,8,24,202305,560,1,@2523,39.22,TON,39.22,208356.25,58339.75,1,1,9.486607143,
312620,394120,8,24,202304,607,1,@2523,44.08,TON,44.08,258281.25,72318.75,1,1,9.65300659,
312620,394305,8,24,202305,635,1,@2523,42.81,MTS,42.81,456193.66,127734.34,2,1,16.78148126,
312620,396170,8,24,202304,769,1,@2523,39.3,MTS,39.3,233343.75,65336.25,1,1,7.72106632,
312620,396510,8,24,202305,707,1,@2523,39.23,MTS,39.23,223733.59,62645.41,1,1,8.066654745,
312620,454552,8,23,202305,350,1,@2523,44.18,TON,44.18,217448.44,60885.56,1,1,14.06250016,
312620,465697,8,23,202304,331,1,@2523,34,TON,34,308125,86275,2,1,27.37915408,
312622,121001,8,6,202305,583,1,@2523,40.33,MTS,40.33,453712.5,127039.5,2,1,19.29674099,
312622,122001,8,6,202304,558,1,@2523,39.68,MTS,39.68,223200,62496,1,1,10.08064516,
312622,124106,8,6,202304,584,2,@2523,4066.91,MTS,4066.91,11066062.11,3098497.4,1,1,4.659246575,
312622,201008,8,9,202304,669,1,@2523,41.94,MTS,41.94,114118.74,31953.25,1,1,4.067264574,
312622,302001,8,8,202305,330,1,@2523,39.74,MTS,39.74,211118.75,59113.26,1,1,16.09848485,
312622,303108,8,8,202305,433,1,@2523,0.05,MTS,0.05,273.44,76.58,1,1,12.63002309,
312622,326037,8,8,202304,348,1,@2523,27,MTS,27,157359.51,44060.68,1,1,16.7475,
312622,341001,8,8,202304,393,1,@2523,35,MTS,35,350000,98000,2,1,25.44529262,
312622,388245,8,24,202305,402,1,@2523,40.61,MTS,40.61,121830,34112.4,1,1,7.462686567,
313022,123305,8,6,202305,614,1,@2523,40.86,MTS,40.86,130751.61,36610.45,1,1,5.211710839,
313022,181133,8,1,202305,1238,1,@2523,42.22,MTS,42.22,177324,49650.72,1,1,3.392568659,
313022,304024,8,8,202304,381,1,@2523,35,MTS,35,166796.86,46703.12,1,1,12.50820097,
313022,322001,8,8,202305,421,1,@2523,42,MTS,42,354375,99225,2,1,20.0415677,
313022,344702,8,8,202305,432,1,@2523,10,TON,10,647812.5,181387.52,11,1,149.9565972,
313022,452001,8,23,202305,430,1,@2523,44.24,MTS,44.24,210831.25,59032.75,1,1,11.08284884,
313022,453441,8,23,202304,418,1,@2523,45.48,MTS,45.48,234506.25,65661.75,1,1,12.33552632,
313022,476339,8,23,202304,397,1,@2523,44.34,MTS,44.34,221700,62076,1,1,12.59445844,
313201,322255,8,8,202305,549,1,@2523,15,MTS,15,246796.86,69103.14,3,1,29.96926047,
313201,325215,8,8,202305,385,1,@2523,10,MTS,10,39168.8,0,1,1,10.17371429,
313201,326034,8,8,202304,340,1,@2523,15,MTS,15,58753.2,0,1,1,11.52023529,
313201,331803,8,8,202304,670,1,@2523,35,MTS,35,244370,0,2,1,10.42089552,
323603,332024,8,8,202304,303,1,@2523,30,TON,30,0,0,1,1,0,
323603,477001,8,23,202305,500,1,@2523,43.5,TON,43.5,170996.29,47878.96,1,1,7.861898391,
324004,110074,8,7,202305,530,1,@2523,13,TON,13,46800,13104,1,1,6.79245283,
326520,303108,8,8,202305,430,1,@2523,45,TON,45,439980,123194,2,1,22.7379845,
326520,464001,8,23,202304,336,1,@2523,5,TON,5,59130,16556.4,3,1,35.19642857,
326520,464001,8,23,202305,336,1,@2523,23,TON,23,90666,25386.48,1,1,11.73214286,
327025,363650,8,24,202304,522,1,@2523,42,MTS,42,1265223.75,354262.65,5,1,57.70953065,
327025,392012,8,24,202304,340,1,@2523,29.92,MTS,29.92,163625,45815,1,1,16.08455882,
327025,455118,8,23,202304,301,1,@2523,4,MTS,4,36562.5,10237.5,2,1,30.36752492,
327025,462023,8,23,202305,425,1,@2523,15,MTS,15,63281.25,17718.75,1,1,9.926470588,
332714,334001,8,8,202304,311,1,@2523,33,MTS,33,809628.6,0,5,1,78.88810289,
334601,306001,8,8,202304,451,1,@2523,10,MTS,10,154077.36,43141.7,1,1,34.16349446,
334601,306116,8,8,202305,474,1,@2523,0.13,MTS,0.13,2351.31,658.38,1,1,38.15822785,
335804,143102,8,3,202304,367,1,@2523,18,MTS,18,104625,29295,1,1,15.83787466,
335804,143401,8,3,202305,312,1,@2523,2,MTS,2,36937.5,10342.5,3,1,59.19471154,
335804,143401,8,3,202305,312,1,@2523,42,MTS,42,710063,198817.64,3,1,54.18673687,
335804,145022,8,3,202304,500,1,@2523,42,MTS,42,278250,77910,1,1,13.25,
341026,203207,8,9,202304,591,1,@2523,42.04,TON,42.04,573329.4,160532.24,4,1,23.07565432,
341026,203207,8,9,202305,591,1,@2523,42.66,TON,42.66,3017339.41,844855.09,23,1,119.6784162,
341026,247661,8,5,202304,770,1,@2523,41.24,TON,41.24,281209.64,78738.7,2,1,8.855657727,
341026,301019,8,8,202304,460,1,@2523,17,TON,17,196031.24,54888.76,2,1,25.0679335,
341026,301028,8,8,202304,429,1,@2523,20,TON,20,115312.5,32287.5,1,1,13.43968531,
341026,324005,8,8,202304,417,1,@2523,42.12,TON,42.12,190856.24,53439.76,1,1,10.86630639,
341026,324005,8,8,202304,417,1,@2523,42.16,TON,42.16,191037.5,53490.5,1,1,10.86630695,
341026,326033,8,8,202305,545,1,@2523,17,TON,17,184875,51765,2,1,19.95412844,
341026,328022,8,8,202305,525,1,@2523,17,TON,17,94562.5,26477.5,1,1,10.5952381,
341533,395003,8,8,202305,906,1,@2523,820,BAG,41,467662.4,130945.48,2,1,12.58984547,
342606,110036,8,7,202305,617,2,@2523,28,MTS,28,395049.2,110613.78,1,1,22.86693679,
342606,141001,8,3,202304,883,1,@2523,42,MTS,42,521788.08,146100.67,1,1,14.06967805,
342606,452010,8,23,202304,625,1,@2523,20.5,MTS,20.5,285213.54,102423.15,1,1,22.26056898,
342606,483773,8,23,202304,1058,1,@2523,41.73,MTS,41.73,307383.18,86067.3,1,1,6.962192817,
342606,600044,8,33,202305,2340,2,@2523,15,MTS,15,215446.2,116127.63,1,1,6.138068376,
342902,124104,8,6,202304,475,2,@2523,28,TON,28,5349618.6,1497893.25,15,1,402.2269624,
342902,143001,8,3,202305,948,1,@2523,28.3,TON,28.3,577320,161649.6,3,1,21.51898734,
342902,201204,8,9,202305,599,2,@2523,3,TON,3,26700,58198,1,1,14.85809683,
342902,201204,8,9,202305,599,2,@2523,8,TON,8,140800,124040,2,1,29.38230384,
342902,313002,8,8,202305,322,1,@2523,5.3,TON,5.3,34450,0,1,1,20.1863354,
342902,389151,8,24,202305,597,1,@2523,1.25,TON,1.25,17882.03,49729.93,1,1,23.96251926,
342902,390022,8,24,202305,632,1,@2523,24,TON,24,158400,56560,1,1,10.44303797,
342902,680306,8,32,202305,2513,1,@2523,15,TON,15,151500,42420,1,1,4.019100676,
342902,700058,8,19,202304,1752,2,@2523,6,TON,6,106200,141050,2,1,10.10273973,
342902,781031,8,18,202305,2143,1,@2523,18,TON,18,915020.8,256205.84,4,1,23.72118007,
342902,781101,8,18,202305,2141,2,@2523,25,TON,25,635432.76,177921.18,2,1,11.87170033,
360311,383307,24,24,202304,354,1,@2523,3,MTS,3,16968.74,4751.26,1,1,15.97809793,
360311,388306,24,24,202305,303,1,@2523,25,MTS,25,159765.62,44734.38,1,1,21.09117096,
360311,390019,24,24,202304,326,1,@2523,26,MTS,26,140968.74,39471.26,1,1,16.63151723,
360560,380055,24,24,202304,379,1,@2523,41.33,MTS,41.33,232481.24,65094.76,1,1,14.84168802,
360560,382350,24,24,202304,405,1,@2523,40.76,MTS,40.76,229275,64197,1,1,13.88888889,
360560,390021,24,24,202304,457,1,@2523,25,MTS,25,141406.24,39593.76,1,1,12.37691379,
361140,370001,24,24,202305,332,1,@2523,31,MTS,31,1764093.72,493946.28,10,1,171.4043646,
361140,390014,24,24,202304,419,1,@2523,17,MTS,17,92171.88,25808.12,1,1,12.9400365,
361140,390019,24,24,202305,406,1,@2523,0.15,MTS,0.15,1078.14,0,1,1,17.70344828,
361140,391775,24,24,202304,411,1,@2523,31,MTS,31,165656.24,46383.76,1,1,13.00182403,
361345,363530,24,24,202304,322,1,@2523,13,TON,13,148281.38,41518.8,2,1,35.4231677,
361345,370130,24,24,202304,411,1,@2523,9.5,TON,9.5,158679.74,44430.32,3,1,40.64022026,
361345,370135,24,24,202304,348,1,@2523,19.8,TON,19.8,112921.97,31618.16,1,1,16.38830402,
362275,370415,24,24,202304,469,1,@2523,34.11,MTS,34.11,272879.6,76406.4,2,1,17.05754429,
362275,370415,24,24,202305,469,1,@2523,42.31,MTS,42.31,169239.8,47387.2,1,1,8.528774569,
362275,382210,24,24,202305,417,1,@2523,41.51,MTS,41.51,290569.72,0,2,1,16.78655457,
362275,382330,24,24,202305,444,1,@2523,29.73,MTS,29.73,178844.54,50076.46,1,1,13.54870562,
362275,382730,24,24,202304,486,1,@2523,29.3,MTS,29.3,167101.56,46788.44,1,1,11.73482493,
362275,383205,24,24,202304,486,1,@2523,30,MTS,30,171093.74,47906.26,1,1,11.73482442,
362275,388225,24,24,202304,502,1,@2523,29.25,MTS,29.25,166816.4,46708.6,1,1,11.36080635,
362275,390012,24,24,202304,493,1,@2523,29.12,MTS,29.12,166985.2,46755.8,1,1,11.63160622,
362715,370145,24,24,202305,416,1,@2523,12,TON,12,444375,124425,6,1,89.01742788,
362715,370205,24,24,202304,448,1,@2523,12,TON,12,292500,81900,4,1,54.40848214,
362715,380005,24,24,202305,453,1,@2523,29.8,TON,29.8,167625,46935,1,1,12.41721854,
362715,382042,24,24,202304,474,1,@2523,31.34,TON,31.34,176287.5,49360.5,1,1,11.86708861,
362715,382042,24,24,202305,474,1,@2523,34.42,TON,34.42,389914.06,109175.94,2,1,23.89899774,
362715,382110,24,24,202304,443,1,@2523,31.98,TON,31.98,182385.94,51068.06,1,1,12.87387151,
362715,382130,24,24,202305,438,1,@2523,24,TON,24,595125,166635,4,1,56.61386986,
362715,382425,24,24,202304,453,1,@2523,33.82,TON,33.82,190237.5,53266.5,1,1,12.41721854,
362715,382460,24,24,202305,350,1,@2523,10,TON,10,125000,35000,2,1,35.71428571,
362715,384315,24,24,202304,549,1,@2523,31.5,TON,31.5,179648.44,50301.56,1,1,10.38820597,
362715,389180,24,24,202304,650,1,@2523,30,TON,30,942187.5,263812.5,5,1,48.31730769,
362715,389380,24,24,202304,616,1,@2523,9,TON,9,57937.5,16222.5,1,1,10.45048701,
362715,395007,24,24,202304,690,1,@2523,31.4,TON,31.4,0,0,1,1,0,
362715,410206,24,27,202305,962,4,@2523,32.96,TON,32.96,2298111.68,643471.25,17,1,72.47844297,
362715,410206,24,27,202305,962,1,@2523,34.52,TON,34.52,1561655.84,437263.61,11,1,47.02615495,
362715,410206,24,27,202305,962,4,@2523,36.36,TON,36.36,298255.77,83511.62,2,1,8.526875219,
363520,327604,24,8,202304,433,1,@2523,160,BAG,8,22400,6272,1,1,6.466512702,
363621,395006,24,24,202304,421,1,@2523,600,BAG,30,403200,112896,2,1,31.9239905,
365540,388245,24,24,202305,430,1,@2523,29.48,MTS,29.48,88440,0,1,1,6.976744186,
365540,395007,24,24,202305,538,4,@2523,2675,MTS,2675,8266873.5,0,1,1,5.744275093,
365560,382735,24,24,202304,353,1,@2523,29.19,MTS,29.19,173315.63,48528.38,1,1,16.8201138,
365560,388320,24,24,202304,318,1,@2523,29.71,MTS,29.71,172689.38,48353.04,1,1,18.27830242,
365560,391243,24,24,202305,371,1,@2523,29.31,MTS,29.31,170364.38,47702.04,1,1,15.66711636,
365560,391510,24,24,202305,354,1,@2523,29.26,MTS,29.26,176931.71,49540.88,1,1,17.08158204,
365560,392130,24,24,202305,458,1,@2523,29.56,MTS,29.56,357491.54,100097.64,2,1,26.40558911,
365560,393001,24,24,202304,434,1,@2523,29.45,MTS,29.45,523197.81,146495.42,3,1,40.93463184,
370511,343041,24,8,202305,476,1,@2523,7,MTS,7,36859,10321,1,1,11.06212485,
370511,360311,24,24,202305,445,1,@2523,5,MTS,5,26127.85,0,1,1,11.74285393,
370511,361120,24,24,202305,412,1,@2523,41,MTS,41,13730412.1,0,62,1,812.8351942,
370511,364710,24,24,202305,469,1,@2523,35,MTS,35,779295,0,3,1,47.47456595,
370511,380001,24,24,202304,485,1,@2523,29.9,MTS,29.9,170523,47746,1,1,11.75899045,
370511,380001,24,24,202305,485,1,@2523,36.93,MTS,36.93,652044,182572,3,1,36.4045659,
370511,382110,24,24,202304,461,1,@2523,29.65,MTS,29.65,511925.92,143339.28,3,1,37.45255896,
370511,382120,24,24,202305,470,1,@2523,36.59,MTS,36.59,217253,60830,1,1,12.63297145,
370511,382440,24,24,202305,494,1,@2523,35.9,MTS,35.9,201269.76,0,1,1,11.34898785,
370511,382481,24,24,202304,489,1,@2523,30,MTS,30,1335937.8,374062.6,8,1,91.06597137,
370511,384151,24,24,202304,476,1,@2523,30,MTS,30,179765,50334,1,1,12.58858543,
370511,387320,24,24,202304,530,1,@2523,5,MTS,5,107718.9,0,4,1,40.64864151,
370511,388245,24,24,202304,591,1,@2523,41.34,MTS,41.34,112486.14,0,1,1,4.604060914,
