start_pin,destination_pin,bharat_sir_eway_data_oct23_nov23_020424.origin_from_state,bharat_sir_eway_data_oct23_nov23_020424.destination_from_state,bharat_sir_eway_data_oct23_nov23_020424.rtn_period,travel_distance,bharat_sir_eway_data_oct23_nov23_020424.transport_mode,bharat_sir_eway_data_oct23_nov23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_oct23_nov23_020424.unit_quantity_code,Quantity (In TON),amount,bharat_sir_eway_data_oct23_nov23_020424.total_tax,bharat_sir_eway_data_oct23_nov23_020424.ewbs_count,bharat_sir_eway_data_oct23_nov23_020424.supplier_gstin_cnt,Cost pre Km per TON
442908,480001,27,23,202311,315,1,@2523,31.4,MTS,31.4,161904.68,45333.32,1,1,16.36888889
442908,480661,27,23,202310,319,1,@2523,15,TON,15,83203.12,23296.88,1,1,17.38832184
442908,506349,27,36,202311,317,1,@2523,10,TON,10,65625,18375,1,1,20.70189274
442916,423701,27,27,202311,630,1,@2523,32,MTS,32,175000,49000,1,1,8.680555556
442916,424101,27,27,202311,696,1,@2523,41.5,MTS,41.5,236679.68,66270.32,1,1,8.194144855
445304,391350,27,24,202310,931,1,@2523,194.7,MTS,194.7,6079336.14,1702214.1,6,1,33.5382598
445304,413512,27,27,202310,450,1,@2523,29.86,MTS,29.86,170295.32,47682.68,1,1,12.67361167
445304,431001,27,27,202311,450,1,@2523,30.79,MTS,30.79,149139.06,41758.94,1,1,10.76388871
445304,481771,27,23,202310,372,1,@2523,21,MTS,21,113367.19,31742.81,1,1,14.51192908
452001,305901,23,8,202310,519,1,@2523,16.25,MTS,16.25,73125,20475,1,1,8.670520231
454446,392140,23,24,202310,322,1,@2523,40.9,MTS,40.9,236453.13,66206.88,1,1,17.95419293
454446,394115,23,24,202310,320,1,@2523,39.94,MTS,39.94,229031.14,64128.72,1,1,17.91993772
454446,465667,23,23,202311,329,1,@2523,36,MTS,36,1420313.4,397687.8,7,1,119.9183891
454446,395010,24,24,202311,418,1,@2523,840,BAG,42,237562,66517.36,1,1,13.53167008
458441,451001,23,23,202310,364,1,@2523,20,TON,20,263125,73675,2,1,36.14354396
458470,201010,23,9,202310,638,2,@2523,131.8,MTS,131.8,1226876.12,343525.32,2,1,14.59031353
458470,462001,23,23,202310,412,1,@2523,31.04,MTS,31.04,150350,42098,1,1,11.75667476
458470,465669,23,23,202311,321,1,@2523,30,MTS,30,184218.9,51581.3,1,1,19.12968847
475001,454552,23,23,202310,631,1,@2523,11,TON,11,65140.62,18239.38,1,1,9.384904192
483501,496118,23,22,202310,456,1,@2523,300,BAG,15,76875,48650,1,1,11.23903509
483880,203205,23,9,202311,869,2,@2523,848,TON,848,5088000,1424640,2,1,6.904487917
483880,227409,23,9,202310,380,2,@2523,608.2,TON,608.2,3486049.14,976093.76,2,1,15.0835474
483880,227409,23,9,202310,381,1,@2523,43.38,TON,43.38,513088.26,143664.72,3,1,31.04399139
483880,486886,23,23,202310,310,1,@2523,35,TON,35,147656.24,41343.76,1,1,13.60887005
484774,273406,23,9,202311,487,1,@2523,640,BAG,32,169531.25,47468.75,1,1,10.8785453
485001,476001,9,23,202311,432,1,@2523,40.78,MTS,40.78,318084,89063.52,2,1,18.05555556
485005,226302,23,9,202311,404,1,@2523,39.68,TON,39.68,153140,42879.2,1,1,9.552908416
485005,233302,23,9,202310,342,2,@2523,461.3,TON,461.3,3924602.02,1098888.56,2,1,24.87631585
485111,209101,23,9,202311,382,1,@2523,34,MTS,34,187000,52360,1,1,14.39790576
485111,209304,23,9,202311,368,1,@2523,29.62,MTS,29.62,115703.13,32396.87,1,1,10.61481024
485111,474010,23,23,202310,392,1,@2523,5,MTS,5,33200,0,1,1,16.93877551
485771,209101,23,9,202310,401,1,@2523,17,MTS,17,67064.8,18778.2,1,1,9.837875898
485771,221003,23,9,202310,306,1,@2523,21,MTS,21,92556.25,25915.75,1,1,14.40340025
485772,228119,23,9,202310,353,1,@2523,36.72,MTS,36.72,202533.93,56709.51,1,1,15.62501389
485773,229001,23,9,202311,353,1,@2523,36.31,MTS,36.31,111892.01,31329.76,1,1,8.729675918
485773,241301,23,9,202311,484,1,@2523,40.01,MTS,40.01,219446.3,61444.96,1,1,11.33220311
485773,461775,23,23,202311,327,1,@2523,40,MTS,40,168750,47250,1,1,12.90137615
485773,464224,23,23,202311,318,1,@2523,40,MTS,40,181250,50750,1,1,14.24921384
485773,465674,23,23,202310,464,1,@2523,15,MTS,15,131250,36750,2,1,18.85775862
485773,474010,23,23,202311,428,1,@2523,34,MTS,34,266515.46,49087.5,2,1,18.31469626
485773,474011,23,23,202311,417,1,@2523,42,MTS,42,187031.24,52368.76,1,1,10.67895626
485773,851131,23,10,202310,690,2,@2523,349.5,MTS,349.5,1374786.22,384940.14,1,1,5.700840621
486450,209825,23,9,202311,473,1,@2523,30,MTS,30,152343.75,42656.25,1,1,10.73599366
486450,229402,23,9,202310,386,1,@2523,33.75,MTS,33.75,186152.51,52122.71,1,1,14.2891967
486450,241001,23,9,202310,605,1,@2523,35,MTS,35,286562.5,80237.5,2,1,13.53305785
486776,480661,23,23,202311,398,1,@2523,25,MTS,25,131001.25,0,1,1,13.16595477
488441,209859,23,9,202310,317,1,@2523,41.82,TON,41.82,204525.94,57267.26,1,1,15.42783931
488441,211003,23,9,202311,312,1,@2523,28.75,TON,28.75,152734.37,42765.63,1,1,17.02724303
488441,243634,23,9,202311,554,1,@2523,41.07,TON,41.07,229735.31,64325.89,1,1,10.09702155
488441,243634,23,9,202311,554,1,@2523,41.74,TON,41.74,233483.12,65375.28,1,1,10.09702144
488441,261001,23,9,202311,489,1,@2523,35,TON,35,196875,55125,1,1,11.50306748
488441,462001,23,23,202310,361,1,@2523,32,TON,32,134000,37520,1,1,11.59972299
488441,477001,23,23,202311,418,1,@2523,36,TON,36,1427428.08,0,9,1,94.85832536
490024,494450,22,22,202310,449,1,@2523,30,TON,30,304687.48,85312.52,2,1,22.61970898
490024,853204,22,10,202311,988,2,@2523,648,TON,648,1587006.43,444361.8,1,1,2.478829956
490036,480559,22,23,202311,443,1,@2523,25,MTS,25,517187.48,144812.48,4,1,46.69864379
490036,754295,22,21,202311,556,1,@2523,29.22,MTS,29.22,124151.68,34762.48,2,1,7.641833966
490036,754295,22,21,202311,556,1,@2523,30.72,MTS,30.72,391574.94,109641,6,1,22.92550374
490036,762026,22,21,202311,385,1,@2523,30,MTS,30,290625,81375,2,1,25.16233766
490036,768202,22,21,202311,356,1,@2523,29.5,MTS,29.5,142890.62,40009.37,1,1,13.60603885
490036,768215,22,21,202311,391,1,@2523,15,MTS,15,344531.24,96468.74,4,1,58.74360443
490036,770051,22,21,202311,459,1,@2523,32.36,MTS,32.36,192137.5,53798.5,1,1,12.93572985
492001,227405,22,9,202311,831,2,@2523,3868.96,MTS,3868.96,19558197.33,5476295.25,1,1,6.083220519
492001,444109,22,27,202311,577,1,@2523,580,BAG,29,684400,191632,4,1,40.90121317
493113,824101,22,10,202311,564,2,@2523,3791.5,MTS,3791.5,28436250,7962150,3,1,13.29787234
493116,766032,22,21,202311,367,1,@2523,26,MTS,26,463531.64,129788.87,3,1,48.57803815
493118,441910,22,27,202311,338,1,@2523,31,MTS,31,818595,229206.6,5,1,78.1251193
493118,483105,22,23,202310,386,1,@2523,20,MTS,20,518748,145249.44,5,1,67.19533679
493118,496331,22,22,202311,396,1,@2523,10,TON,10,56718.74,15881.26,1,1,14.32291414
493118,754029,22,21,202311,529,1,@2523,30.13,MTS,30.13,75325,21091,1,1,4.725897921
493118,754029,22,21,202310,529,1,@2523,34.02,MTS,34.02,170100,47628,2,1,9.451795841
493118,754029,22,21,202311,529,1,@2523,34.11,MTS,34.11,596925,167139,7,1,33.08128544
493118,754029,22,21,202311,529,1,@2523,36.03,MTS,36.03,90075,25221,1,1,4.725897921
493118,766001,22,21,202310,333,1,@2523,14.9,MTS,14.9,93590.87,26205.44,1,1,18.86266199
493118,770033,22,21,202311,401,1,@2523,2.5,MTS,2.5,14961,4189.08,1,1,14.92369077
493118,770033,22,21,202311,401,1,@2523,25,MTS,25,839064,234937.92,6,1,83.69715711
493118,784501,22,18,202310,1659,2,@2523,444.3,TON,444.3,2415881.25,676446.75,1,1,3.277576854
493195,494224,22,22,202310,317,1,@2523,30,MTS,30,365625,102375,2,1,38.44637224
493195,754027,22,21,202310,571,1,@2523,34.52,MTS,34.52,195728.4,54803.96,2,1,9.929947461
493195,759107,22,21,202311,524,1,@2523,34.89,MTS,34.89,228965.63,64110.38,1,1,12.52385524
493195,764020,22,21,202311,451,1,@2523,25,MTS,25,304297,85203.16,2,1,26.98864745
493196,754027,22,21,202310,546,1,@2523,35.46,MTS,35.46,201058.2,56296.3,2,1,10.38461538
493196,754027,22,21,202311,546,1,@2523,38.06,MTS,38.06,415919.68,116457.52,4,1,20.01465201
493332,440012,22,27,202310,374,1,@2523,35,MTS,35,317187.5,88812.5,2,1,24.23128342
493332,442505,22,27,202311,475,1,@2523,31,MTS,31,266406.24,74593.76,2,1,18.09210458
493332,470113,22,23,202311,821,1,@2523,16,MTS,16,162500,45500,2,1,12.37058465
493332,487221,22,23,202311,628,1,@2523,32,MTS,32,633856,177479.68,8,1,31.54140127
493332,755026,22,21,202311,574,1,@2523,30.14,MTS,30.14,107324.02,30050.73,1,1,6.203571486
493332,762020,22,21,202311,416,1,@2523,32,MTS,32,366500.88,102620,2,1,27.53161659
493332,769001,22,21,202310,365,1,@2523,34,MTS,34,170000,47600,1,1,13.69863014
493332,831016,22,20,202310,645,2,@2523,4021.22,MTS,4021.22,13925485.24,3899135.76,1,1,5.368992395
497119,492001,22,22,202311,420,1,@2523,30,MTS,30,172110,48190.8,1,1,13.65952381
500018,504001,36,36,202311,303,1,@2523,20,TON,20,121875,34125,1,1,20.11138614
501158,414111,27,27,202310,445,1,@2523,34.42,MTS,34.42,388300.62,108724.16,2,2,25.35112327
501158,414402,27,27,202311,421,1,@2523,34.14,MTS,34.14,402211.88,112619.32,2,1,27.98396709
501158,415509,36,27,202310,356,1,@2523,35.46,MTS,35.46,404465.62,113250.38,2,1,32.04002769
501158,422010,36,27,202310,599,1,@2523,9.5,MTS,9.5,39335.94,11014.06,1,1,6.912563044
501158,431001,36,27,202310,485,1,@2523,34.74,MTS,34.74,137602.97,38528.83,1,1,8.166881517
501158,431122,36,27,202311,347,1,@2523,25,mts,25,287890.62,80609.38,2,1,33.18623862
501158,431401,36,27,202310,342,1,@2523,15,MTS,15,63281.25,17718.75,1,1,12.33552632
501158,503308,36,36,202310,365,1,@2523,20,MTS,20,122600,34328,1,1,16.79452055
501158,560003,36,29,202311,570,1,@2523,35,MTS,35,1039062.5,290937.5,5,1,52.08333333
504218,431602,36,27,202310,337,1,@2523,29.15,MTS,29.15,151670.95,42467.87,1,1,15.43952543
504218,431602,36,27,202311,337,1,@2523,31.51,MTS,31.51,179705.31,50317.49,1,1,16.92320463
504218,444603,36,27,202310,377,1,@2523,31.54,MTS,31.54,179778,50337.84,1,1,15.1193634
504218,480106,36,23,202311,352,1,@2523,39.55,MTS,39.55,197750,55370,1,1,14.20454545
504218,480555,36,23,202311,473,1,@2523,20,MTS,20,99689.4,27913.03,1,1,10.53799154
508204,441910,36,27,202311,767,1,@2523,35,MTS,35,133984.2,37515.58,1,1,4.991029987
508204,502113,36,36,202310,304,1,@2523,32,MTS,32,194999.99,54600,1,1,20.04522924
508204,503187,36,36,202311,391,1,@2523,32,MTS,32,185000,51800,1,1,14.78580563
508204,505188,36,36,202311,320,1,@2523,2,MTS,2,12343.75,3456.26,1,1,19.28710938
508204,505307,36,36,202311,355,1,@2523,10,TON,10,67187.5,18812.5,1,1,18.92605634
508204,509412,36,36,202310,333,1,@2523,36.06,MTS,36.06,157762.5,44173.5,1,1,13.13813814
508204,515201,36,37,202311,649,1,@2523,31.5,TON,31.5,379394.48,106230.45,2,1,18.558196
508204,516101,36,37,202311,549,1,@2523,30,TON,30,365026.72,102207.48,2,1,22.16312811
508204,518124,36,37,202310,485,1,@2523,25,TON,25,150000,42000,1,1,12.37113402
508204,524344,36,37,202311,408,1,@2523,33.68,TON,33.68,138298.5,38723.58,1,1,10.06433824
508204,531031,36,37,202311,443,1,@2523,35.78,MTS,35.78,999335.4,279813.9,10,1,63.04740406
508204,531031,36,37,202311,462,1,@2523,15.5,TON,15.5,312421.86,87478.11,3,1,43.62824466
508204,533201,36,37,202310,301,1,@2523,29.95,TON,29.95,149750,41930,1,1,16.61129568
508204,535204,36,37,202311,564,1,@2523,29.99,TON,29.99,151262.06,42353.37,1,1,8.942819001
508204,535215,36,37,202311,570,1,@2523,36,TON,36,4209750,1178730,23,1,205.1535088
508204,561203,36,29,202311,738,1,@2523,6,TON,6,67339.34,18855.01,2,1,15.20761969
508204,600117,36,33,202311,573,1,@2523,25,TON,25,104296.87,29203.12,1,1,7.280758813
508218,413532,36,27,202311,435,1,@2523,36,MTS,36,2160000,604800,16,1,137.9310345
508218,532429,36,37,202311,622,1,@2523,31.5,MTS,31.5,187036.17,52370.13,1,1,9.546071046
508218,533407,36,37,202311,434,1,@2523,31,MTS,31,184067.34,51538.86,1,1,13.68123532
508246,414001,36,27,202311,745,1,@2523,6,MTS,6,22030.8,6168.62,1,1,4.928590604
508246,503111,36,36,202310,308,1,@2523,33,TON,33,170156.25,47643.76,1,1,16.74107143
508246,523108,36,37,202311,362,1,@2523,1,MTS,1,6094,1706,1,1,16.83425414
508246,531029,36,37,202311,541,1,@2523,28,MTS,28,1513752.8,423850.77,8,1,99.93086876
508246,531031,36,37,202311,464,1,@2523,36.18,TON,36.18,146529,41028.12,1,1,8.728448276
508246,533287,36,37,202311,328,1,@2523,34.5,MTS,34.5,183281.25,51318.75,1,1,16.19664634
508355,533001,36,37,202311,375,1,@2523,32,MTS,32,1200000,336000,6,1,100
508355,752107,36,21,202311,997,1,@2523,10,MTS,10,36868.75,10323.25,1,1,3.697968907
515408,517422,37,37,202310,305,1,@2523,26,MTS,26,150312.5,42087.5,1,1,18.95491803
515408,517520,37,37,202310,318,1,@2523,34.44,MTS,34.44,174890.45,48969.32,1,1,15.96893056
515408,563101,37,29,202310,327,1,@2523,26,MTS,26,288437.48,80762.5,2,1,33.92583863
515408,600031,37,33,202310,429,1,@2523,35,mts,35,147656.25,41343.75,1,1,9.833916084
515408,603103,37,33,202310,470,1,@2523,13,MTS,13,91858,25720.24,2,1,15.03404255
515408,621103,37,33,202311,586,1,@2523,31,MTS,31,104140.47,29159.33,1,1,5.732713311
515408,636005,37,33,202310,483,1,@2523,39.2,MTS,39.2,214375,60025,1,1,11.32246377
515408,641006,37,33,202310,646,1,@2523,45.34,MTS,45.34,182528.92,51108.1,1,1,6.231859456
515415,570016,37,29,202311,420,1,@2523,31.2,MTS,31.2,158437.5,44362.5,1,1,12.09077381
515415,571129,37,29,202310,440,1,@2523,31,MTS,31,162750,45570,1,1,11.93181818
515415,577301,37,29,202310,327,1,@2523,32,MTS,32,957500,268100,6,1,91.50420489
516289,572106,37,29,202311,346,1,@2523,8,MTS,8,32400,9072,1,1,11.70520231
516289,573201,37,29,202310,454,1,@2523,36.3,MTS,36.3,130680,36590.4,1,1,7.929515419
516289,574229,37,29,202310,552,1,@2523,35.92,MTS,35.92,213275,59717,1,1,10.75634058
516289,575011,37,29,202311,633,1,@2523,35.52,MTS,35.52,210900,59052,1,1,9.379936809
516310,560037,37,29,202310,330,1,@2523,44.53,MTS,44.53,208734.38,58445.63,1,1,14.20454579
516311,577002,37,29,202311,348,1,@2523,29.78,TON,29.78,651436,182404,4,1,62.85905066
516311,600067,37,33,202311,335,1,@2523,38.38,TON,38.38,165514,46344,1,1,12.87315377
516311,638052,37,33,202310,554,1,@2523,24.96,TON,24.96,148200,41496,1,1,10.71750903
516311,641035,37,33,202311,636,1,@2523,39.28,TON,39.28,143127,40075,1,1,5.729186681
516433,515311,37,37,202311,314,1,@2523,32,MTS,32,200000,56000,1,1,19.9044586
516433,517425,37,37,202310,337,1,@2523,5,MTS,5,97656.24,27343.76,3,1,57.95622552
516433,562157,37,29,202310,307,1,@2523,33.95,MTS,33.95,201578.12,56441.88,1,1,19.3403904
516433,571438,37,29,202310,459,1,@2523,8,MTS,8,47500,13300,1,1,12.93572985
516433,575011,37,29,202311,675,1,@2523,6,MTS,6,35625,9975,1,1,8.796296296
516433,577004,37,29,202311,346,1,@2523,9,MTS,9,50625,14175,1,1,16.25722543
516433,591136,37,29,202310,461,1,@2523,47.21,MTS,47.21,190161.88,53245.32,2,1,8.737527115
516433,591306,37,29,202311,521,1,@2523,26,MTS,26,304687.5,85312.5,2,1,22.4928023
518123,524126,37,37,202311,310,1,@2523,5,MTS,5,31250,8750,1,1,20.16129032
518123,572222,37,29,202310,318,1,@2523,40.6,MTS,40.6,241062.5,67497.5,1,1,18.67138365
518123,574213,37,29,202310,632,1,@2523,34.58,MTS,34.58,205318.75,57489.25,1,1,9.394778481
518123,577533,37,29,202310,369,1,@2523,1.54,MTS,1.54,5513.2,1543.7,1,1,9.701897019
518123,577533,37,29,202311,369,1,@2523,2.86,MTS,2.86,10238.8,2866.86,1,1,9.701897019
518124,517425,37,37,202310,380,1,@2523,30,MTS,30,546094.2,152906.4,3,1,47.903
518124,517586,37,37,202310,361,1,@2523,25,MTS,25,154297,43203.16,1,1,17.0966205
518124,562114,37,29,202311,325,1,@2523,32.12,MTS,32.12,140525,39347,1,1,13.46153846
518124,638476,37,33,202311,618,1,@2523,21,MTS,21,127509.48,35702.65,1,1,9.825048544
518124,641104,37,33,202310,689,1,@2523,30,MTS,30,182156.4,51003.79,1,1,8.812597968
518206,562157,29,29,202310,325,1,@2523,38.63,MTS,38.63,133635.65,37417.98,1,1,10.64423027
518206,577001,37,29,202311,364,1,@2523,4,MTS,4,41875,11725,2,1,28.7603022
518206,678621,37,32,202310,735,1,@2523,39.73,MTS,39.73,142779.69,39978.31,1,1,4.889455868
518220,581110,37,29,202310,332,1,@2523,18,MTS,18,191812,53708,2,1,32.09705489
518220,603309,37,33,202310,477,1,@2523,36,MTS,36,430312,120488,2,1,25.05893315
518220,605111,37,33,202310,513,1,@2523,25,MTS,25,155078,43422,1,1,12.09185185
518220,632503,37,33,202311,392,1,@2523,16,MTS,16,93000,26040,1,1,14.82780612
518220,638316,37,33,202310,554,1,@2523,1,MTS,1,344654,96526,61,1,622.1191336
518220,641666,37,33,202310,620,1,@2523,1,MTS,1,5297,1483,1,1,8.543548387
518220,671121,37,32,202311,669,1,@2523,36,MTS,36,203625,57015,1,1,8.454783259
518220,685612,37,32,202310,787,1,@2523,11,MTS,11,134750,37730,2,1,15.56543837
518508,517506,37,37,202310,324,1,@2523,30,MTS,30,346875,97125,2,1,35.6867284
518508,571602,37,29,202311,581,1,@2523,36,MTS,36,641250,179550,3,1,30.65834768
518508,583135,37,29,202310,310,1,@2523,35.18,MTS,35.18,203384.37,56947.63,1,1,18.64919309
518508,591317,37,29,202310,495,1,@2523,30,MTS,30,189840,53155.2,1,1,12.78383838
518508,602105,37,33,202310,436,1,@2523,5,MTS,5,25390.62,7109.38,1,1,11.64707339
518508,632506,37,33,202311,386,1,@2523,25.1,MTS,25.1,133343.75,37336.25,1,1,13.76295337
518508,635109,37,33,202311,441,1,@2523,25,MTS,25,156250,43750,1,1,14.1723356
518508,682017,37,32,202310,935,1,@2523,35.06,MTS,35.06,357612,100131.36,3,1,10.90909091
521175,530012,37,37,202311,455,1,@2523,41,MTS,41,3103416.28,0,15,1,166.3584176
521175,531011,37,37,202310,431,1,@2523,0.98,   ,,5124.03,0,1,1,#DIV/0!
521175,760002,37,21,202311,730,1,@2523,31,MTS,31,2320158.11,649644.29,12,1,102.5257671
521457,431602,27,27,202311,494,1,@2523,32,MTS,32,110000,30800,1,1,6.958502024
521457,505460,37,36,202311,462,1,@2523,17.5,MTS,17.5,226406.25,63393.75,2,1,28.00324675
521457,532127,37,37,202311,594,1,@2523,12,MTS,12,161626,45255,2,1,22.67480359
521457,532211,37,37,202311,640,1,@2523,35.18,MTS,35.18,197887.5,55408.5,1,1,8.7890625
521457,532429,37,37,202310,612,1,@2523,11,MTS,11,72532,20309,1,1,10.77421272
521457,638012,37,33,202311,940,1,@2523,20,MTS,20,213829,59872,2,1,11.37388298
521457,721134,37,19,202311,1279,2,@2523,4002.2,MTS,4002.2,19307613.35,5406131.74,1,1,3.771892103
522414,509209,37,36,202311,315,1,@2523,1,MTS,1,6093.75,1706.25,1,1,19.3452381
522414,524407,37,37,202310,348,1,@2523,12,MTS,12,155625,43575,2,1,37.26652299
522414,531031,37,37,202311,472,1,@2523,31.75,MTS,31.75,128587.5,36004.5,1,1,8.580508475
522414,533401,37,37,202311,410,1,@2523,29.88,TON,29.88,109715.62,30720.38,1,1,8.955792275
522414,600033,37,33,202310,446,1,@2523,39.54,MTS,39.54,234768.75,65735.25,1,1,13.31278027
522414,600033,37,33,202310,446,1,@2523,40.38,MTS,40.38,239756.25,67131.75,1,1,13.31278027
522421,517501,37,37,202311,435,1,@2523,12,MTS,12,70312.56,19687.52,1,1,13.46983908
522437,494222,22,22,202311,530,1,@2523,620,BAG,31,104141.4,29159.6,1,1,6.338490566
522437,494111,37,22,202310,398,1,@2523,35,TON,35,328728.75,92044.05,3,1,23.59861809
522437,494441,37,22,202311,475,1,@2523,30,TON,30,688837.5,192874.5,6,1,48.33947368
522437,531163,37,37,202310,534,1,@2523,36,TON,36,157500,44100,1,1,8.192883895
522437,533101,37,37,202311,302,1,@2523,34.16,TON,34.16,133437.5,37362.5,1,1,12.93460265
531055,760002,37,21,202311,324,1,@2523,31,MTS,31,198593.75,55606.25,1,1,19.77237654
531055,764056,37,21,202310,301,1,@2523,27.32,MTS,27.32,153675,43029,1,1,18.68770764
531055,765021,37,21,202310,335,1,@2523,15,MTS,15,100078.13,28021.88,1,1,19.91604577
531055,765025,37,21,202311,309,1,@2523,5,MTS,5,18679,5230.12,1,1,12.08996764
535004,535008,37,37,202310,730,1,@2523,3.5,MTS,3.5,19574.4,5480,1,1,7.661213307
561213,577126,29,29,202310,358,1,@2523,12,TON,12,72187.5,20212.5,1,1,16.80342179
561213,670314,29,32,202310,412,1,@2523,25,TON,25,4979979.95,1394394.39,49,1,483.493199
563147,581115,29,29,202310,373,1,@2523,0,   ,,203440.6,56963.36,1,1,#DIV/0!
583115,574222,29,29,202310,452,1,@2523,29,TON,29,217436.14,0,2,1,16.58804852
583115,581320,29,29,202310,433,1,@2523,7,TON,7,43750,12250,1,1,14.43418014
583228,403601,29,30,202310,306,2,@2523,191.7,MTS,191.7,933968.15,261511.09,1,1,15.92166665
583228,575001,29,29,202310,462,1,@2523,30.74,MTS,30.74,177941.56,0,1,1,12.52943695
583275,403726,29,30,202310,371,2,@2523,65.9,MTS,65.9,1026495.45,287418.75,4,1,41.9853429
583275,575015,29,29,202310,440,1,@2523,35,MTS,35,332535,0,2,1,21.59318182
583275,577411,29,29,202310,330,1,@2523,15,MTS,15,90240,25267.2,1,1,18.23030303
583275,686631,29,32,202311,916,1,@2523,15,MTS,15,160031.24,44808.76,2,1,11.64710626
583275,686631,29,32,202310,916,2,@2523,320,MTS,320,1365625,382375,1,1,4.658928084
585211,410507,29,27,202311,474,1,@2523,34.1,MTS,34.1,208010,58242.8,1,1,12.86919831
585211,410507,29,27,202311,474,1,@2523,35.06,MTS,35.06,641598,179647.44,3,1,38.60759494
585211,411048,29,27,202310,441,1,@2523,33.88,MTS,33.88,206668,57867.04,1,1,13.83219955
585211,422002,29,27,202311,582,1,@2523,29.6,MTS,29.6,171125,47915,1,1,9.933419244
585211,422002,29,27,202310,582,1,@2523,34.8,MTS,34.8,402375,112665,2,1,19.86683849
585211,515001,29,37,202311,345,1,@2523,25,MTS,25,96000,26880,1,1,11.13043478
585211,515101,29,37,202310,396,1,@2523,19.5,MTS,19.5,117912.6,33015.53,1,1,15.26969697
585211,583219,29,29,202310,339,1,@2523,15,MTS,15,87423,24478.44,1,1,17.19233038
585222,411014,29,27,202311,444,1,@2523,34.84,MTS,34.84,850096,238026.88,4,1,54.95495495
585222,411014,29,27,202310,444,1,@2523,35.14,MTS,35.14,205898.44,57651.56,1,1,13.1967907
585222,411033,29,27,202311,465,1,@2523,34.67,MTS,34.67,211487,59216.36,1,1,13.11827957
585222,411041,29,27,202311,454,1,@2523,31.82,MTS,31.82,194102,54348.56,1,1,13.43612335
585222,411048,29,27,202311,448,1,@2523,34.94,MTS,34.94,213134,59677.52,1,1,13.61607143
585222,411057,29,27,202310,464,1,@2523,35.15,MTS,35.15,214415,60036.2,1,1,13.14655172
585222,411060,29,27,202311,442,1,@2523,29.93,MTS,29.93,182573,51120.44,1,1,13.80090498
585222,412105,29,27,202311,463,1,@2523,35.01,MTS,35.01,640683,179391.24,3,1,39.52483801
585222,412108,29,27,202311,458,1,@2523,34.92,MTS,34.92,426024,119286.72,2,1,26.63755459
585222,412115,29,27,202310,467,1,@2523,34.74,MTS,34.74,211914,59335.92,1,1,13.0620985
585222,412115,29,27,202310,467,1,@2523,35.15,MTS,35.15,428830,120072.4,2,1,26.124197
585222,412201,29,27,202311,427,1,@2523,34.74,MTS,34.74,244265.64,68394.39,3,1,16.46662865
585222,412207,29,27,202311,434,1,@2523,28.33,MTS,28.33,172813,48387.64,1,1,14.05529954
585222,412219,29,27,202311,380,1,@2523,40.83,MTS,40.83,102075,28581,1,1,6.578947368
585222,412409,29,27,202310,551,1,@2523,34.87,MTS,34.87,212707,59557.96,1,1,11.0707804
585222,413109,29,27,202311,341,1,@2523,30,MTS,30,192000,53760,2,1,18.76832845
585222,415001,29,27,202311,441,1,@2523,29.73,MTS,29.73,169553.91,47475.09,1,1,12.93225652
585222,415124,29,27,202311,418,1,@2523,31,MTS,31,208281.25,58318.75,1,1,16.07356459
585222,416001,29,27,202311,449,1,@2523,29.86,MTS,29.86,170295.31,47682.69,1,1,12.70183723
