start_pin,destination_pin,bharat_sir_eway_data_mar24_050424.origin_from_state,bharat_sir_eway_data_mar24_050424.destination_from_state,bharat_sir_eway_data_mar24_050424.rtn_period,travel_distance,bharat_sir_eway_data_mar24_050424.transport_mode,bharat_sir_eway_data_mar24_050424.hsn_code_4d,quantity,bharat_sir_eway_data_mar24_050424.unit_quantity_code,Quantity (In TON),amount,bharat_sir_eway_data_mar24_050424.total_tax,bharat_sir_eway_data_mar24_050424.ewbs_count,bharat_sir_eway_data_mar24_050424.supplier_gstin_cnt,Cost pre Km per TON
485005,229001,23,9,202403,301,1,@2523,34.77,TON,34.77,112787.39,31580.47,1,1,10.77678852
485111,222129,23,9,202403,317,1,@2523,29.83,MTS,29.83,223725,62643,2,1,23.65930599
485111,227406,23,9,202403,305,1,@2523,42.91,MTS,42.91,489174,136968.72,3,1,37.37704918
485111,233302,23,9,202403,319,2,@2523,436.1,MTS,436.1,2420355,677699.4,1,1,17.39811912
485111,272002,23,9,202403,435,1,@2523,456.1,MTS,456.1,5473200,1532496,2,1,27.5862069
485111,276135,23,9,202403,346,1,@2523,29.87,MTS,29.87,261362.5,73181.5,2,1,25.28901734
485111,474010,23,23,202403,392,1,@2523,16,MTS,16,93952,0,1,1,14.97959184
485111,803201,23,10,202403,521,1,@2523,63.9,MTS,63.9,1721306.25,481965.75,5,1,51.70345489
485111,803201,23,10,202403,550,1,@2523,43.22,MTS,43.22,230794.8,64622.54,1,1,9.709090909
485771,222001,23,9,202403,312,1,@2523,39.96,MTS,39.96,143856.32,40279.68,1,1,11.53848721
485771,222001,23,9,202403,312,1,@2523,41.24,MTS,41.24,148464.08,41569.92,1,1,11.53846776
485771,227405,23,9,202403,318,1,@2523,42.22,MTS,42.22,141436.64,39602.36,1,1,10.53456438
485771,231208,23,9,202403,329,1,@2523,26,MTS,26,273000,76440,2,1,31.91489362
485771,232104,23,9,202403,325,1,@2523,42.22,MTS,42.22,154103.16,43148.84,1,1,11.23078089
485771,232221,23,9,202403,340,1,@2523,26,MTS,26,130406.25,36513.75,1,1,14.75183824
485771,462026,23,23,202403,461,1,@2523,18,MTS,18,563763.2,157852.8,8,1,67.93964811
485771,466116,23,23,202403,551,1,@2523,12,MTS,12,421687.5,118072.5,7,1,63.77608893
485771,473001,23,23,202403,482,1,@2523,25,MTS,25,110937.5,31062.5,1,1,9.206431535
485771,829122,9,20,202403,670,1,@2523,34.14,MTS,34.14,122904,34413.12,1,1,5.373134328
485772,208001,23,9,202403,386,2,@2523,392.8,MTS,392.8,1940777.66,543417.75,1,1,12.80020723
485772,226001,23,9,202403,456,1,@2523,42,MTS,42,958372.8,268344.41,5,1,50.04035088
485772,273001,23,9,202403,517,1,@2523,39.22,MTS,39.22,442401.6,123872.46,2,1,21.81818182
485772,470117,23,23,202403,317,1,@2523,37.16,MTS,37.16,150962.5,42269.5,1,1,12.81545741
485772,487551,23,23,202403,316,1,@2523,39.86,MTS,39.86,165668.13,46387.08,1,1,13.15269027
485773,229001,23,9,202403,353,1,@2523,58.2,MTS,58.2,197126.79,55195.5,1,1,9.595065857
485773,461771,23,23,202403,353,1,@2523,20,MTS,20,103750,29050,1,1,14.69546742
485773,464668,23,23,202403,332,1,@2523,40.91,MTS,40.91,178968.12,50111.08,1,1,13.17674413
486450,226001,23,9,202403,550,1,@2523,41.68,MTS,41.68,197980,55434.4,1,1,8.636363636
486450,227409,23,9,202403,378,1,@2523,31,MTS,31,130296.87,36483.13,1,1,11.11937788
486450,229402,23,9,202403,386,1,@2523,29.33,MTS,29.33,159481.88,44654.93,1,1,14.08678801
486450,273001,23,9,202403,438,2,@2523,719.7,MTS,719.7,3744627.89,1048495.81,1,1,11.87908676
486450,821101,9,10,202403,320,1,@2523,36.06,MTS,36.06,133422,37358.16,1,1,11.5625
486776,209101,23,9,202403,537,1,@2523,37,MTS,37,205834.33,57633.62,1,1,10.35957169
488001,487001,23,23,202403,359,1,@2523,4,MTS,4,93125.04,26075.04,4,1,64.85030641
488441,226009,23,9,202403,374,1,@2523,40.81,TON,40.81,207238.28,58026.72,1,1,13.57787425
488441,227101,23,9,202403,329,1,@2523,35,TON,35,743203.12,208096.88,4,1,64.54217282
488441,476444,23,23,202403,376,1,@2523,5,TON,5,44062.48,12337.52,2,1,23.43748936
490036,444702,22,27,202403,574,1,@2523,10,MTS,10,110000,30800,2,1,19.16376307
490036,480111,22,23,202403,389,1,@2523,15,MTS,15,75937.5,21262.5,1,1,13.01413882
490036,754295,22,21,202403,556,1,@2523,26.18,MTS,26.18,54252.03,15190.57,1,1,3.727104413
490036,754295,22,21,202403,556,1,@2523,34.46,MTS,34.46,142820.84,39989.84,2,1,7.454208195
490036,754295,22,21,202403,556,1,@2523,34.8,MTS,34.8,144230,40384.4,2,1,7.454209047
490036,754295,22,21,202403,556,1,@2523,34.82,MTS,34.82,216469.32,60611.4,3,1,11.18131273
490036,754295,22,21,202403,556,1,@2523,35.4,MTS,35.4,146716.72,41080.68,2,1,7.454208836
490036,766037,22,21,202403,332,1,@2523,36,MTS,36,1602000,448560,8,1,134.0361446
490036,770031,22,21,202403,532,1,@2523,34.86,MTS,34.86,237048,66373.44,2,1,12.78195489
490036,829205,22,20,202403,670,1,@2523,31,MTS,31,201500,56420,1,1,9.701492537
493116,497226,22,22,202403,347,2,@2523,1310.2,MTS,1310.2,5468394.84,0,1,1,12.0279827
493116,766019,22,21,202403,319,1,@2523,32,MTS,32,349500.16,97860.05,2,1,34.23786834
493118,851101,22,10,202403,788,2,@2523,371.2,TON,371.2,1450352.64,406098.74,1,1,4.958375635
493195,497001,22,22,202403,301,1,@2523,5,TON,5,27812.5,7787.5,1,1,18.48006645
493195,754027,22,21,202403,571,1,@2523,37.35,MTS,37.35,113805.45,31865.53,1,1,5.336252189
493195,764001,22,21,202403,430,2,@2523,2182.4,MTS,2182.4,9721173.44,2721928.57,1,1,10.35895349
493195,764071,22,21,202403,375,1,@2523,25,MTS,25,284765.75,79734.41,2,1,30.37501333
493196,494222,22,22,202403,369,1,@2523,30,MTS,30,1863750,521850,11,1,168.3604336
493196,494444,22,22,202403,583,1,@2523,25,MTS,25,290625,81375,2,1,19.93996569
493196,754027,22,21,202403,546,1,@2523,35.81,MTS,35.81,109113.07,30551.66,1,1,5.580586081
493196,754027,22,21,202403,546,1,@2523,39.19,MTS,39.19,238823.86,66870.7,2,1,11.16117216
493331,851101,22,10,202403,803,2,@2523,373.8,TON,373.8,861364.54,241182.07,1,1,2.86967125
493332,482005,22,23,202403,387,1,@2523,25,MTS,25,101562.5,28437.5,1,1,10.49741602
493332,754029,22,21,202403,504,1,@2523,26.19,MTS,26.19,65475,18333,1,1,4.96031746
493332,754029,22,21,202403,504,1,@2523,30.89,MTS,30.89,231675,64869,3,1,14.88095238
493332,754029,22,21,202403,504,1,@2523,30.92,MTS,30.92,231900,64932,3,1,14.88095238
493332,754029,22,21,202403,504,1,@2523,31.5,MTS,31.5,78750,22050,1,1,4.96031746
493332,754029,22,21,202403,504,1,@2523,36.37,MTS,36.37,90925,25459,1,1,4.96031746
493332,754029,22,21,202403,504,1,@2523,36.59,MTS,36.59,91475,25613,1,1,4.96031746
493332,754029,22,21,202403,504,1,@2523,42.29,MTS,42.29,105725,29603,1,1,4.96031746
493332,770017,22,21,202403,343,1,@2523,29,MTS,29,154062.5,43137.5,1,1,15.48833819
493332,770033,22,21,202403,376,1,@2523,20,MTS,20,214375,60025,2,1,28.50731383
493332,800007,22,10,202403,692,1,@2523,30,MTS,30,351562.5,98437.5,2,1,16.93460983
493332,812001,22,10,202403,886,1,@2523,35,MTS,35,432032.74,120968.76,2,1,13.93204579
493332,822126,22,20,202403,514,1,@2523,34.31,MTS,34.31,209076.56,58541.44,1,1,11.85554461
493332,822128,22,20,202403,464,1,@2523,30,TON,30,170156.25,47643.75,1,1,12.22386853
493332,824101,22,10,202403,550,1,@2523,29.94,MTS,29.94,74850,20958,1,1,4.545454545
493332,824101,22,10,202403,550,1,@2523,30.55,MTS,30.55,76375,21385,1,1,4.545454545
493332,824101,22,10,202403,550,1,@2523,34.55,MTS,34.55,259125,72555,3,1,13.63636364
493332,824101,22,10,202403,550,1,@2523,39.84,MTS,39.84,498000,139440,5,1,22.72727273
496001,751006,22,21,202403,450,1,@2523,34.5,TON,34.5,1363812.6,381870,8,1,87.84622222
500016,602105,33,33,202403,672,1,@2523,27.5,MTS,27.5,281875,78925,2,1,15.25297619
500016,602105,36,33,202403,672,1,@2523,28.33,TON,28.33,145049.6,40613.89,1,1,7.619047619
501158,410218,36,27,202403,650,1,@2523,34.5,MTS,34.5,291093.76,81506.26,2,1,12.98076968
501158,410218,36,27,202403,650,1,@2523,35.06,MTS,35.06,1627003.18,455560.93,11,1,71.39423318
501158,411033,36,27,202403,515,1,@2523,32,MTS,32,1620000,453600,12,1,98.30097087
501158,412201,36,27,202403,490,1,@2523,34.5,MTS,34.5,145546.88,40753.13,1,1,8.609694173
501158,412201,36,27,202403,490,1,@2523,42.36,MTS,42.36,178706.25,50037.75,1,1,8.609693878
501158,583103,36,29,202403,304,1,@2523,36,MTS,36,1110937.5,311062.5,7,1,101.511102
508204,503001,36,36,202403,374,1,@2523,38.1,MTS,38.1,133945.12,37504.64,1,1,9.400053336
508204,503225,36,36,202403,390,1,@2523,31,MTS,31,135625,37975,1,1,11.21794872
508204,505425,36,36,202403,471,1,@2523,22,MTS,22,120312.5,33687.5,1,1,11.61093418
508204,507136,36,36,202403,322,1,@2523,16.5,TON,16.5,87656.25,24543.74,1,1,16.4984472
508204,518346,36,37,202403,499,1,@2523,2,TON,2,11718.75,3281.25,1,1,11.74223447
508204,524126,36,37,202403,454,1,@2523,8,TON,8,47703.38,13356.94,1,1,13.13419053
508204,531031,36,37,202403,443,1,@2523,39.96,MTS,39.96,111608.28,31250.32,1,1,6.304740406
508204,532456,36,37,202403,729,1,@2523,9,TON,9,49781.25,13938.75,1,1,7.58744856
508204,535558,36,37,202403,616,1,@2523,32,TON,32,3250000,910000,16,1,164.8741883
508204,584128,36,29,202403,480,1,@2523,16,TON,16,179500,50260,2,1,23.37239583
508204,600026,36,33,202403,560,1,@2523,40.22,MTS,40.22,130400.88,36512.25,1,1,5.78962492
508204,764001,36,21,202403,450,1,@2523,36,TON,36,201937.5,56542.5,1,1,12.46527778
508206,505301,36,36,202403,304,1,@2523,30,MTS,30,92812.5,25987.5,1,1,10.17680921
508218,533428,36,37,202403,394,1,@2523,31,MTS,31,319697.18,89515.22,2,1,26.1746504
508218,535128,36,37,202403,607,1,@2523,10,MTS,10,103128.12,28875.88,2,1,16.9898056
508218,535260,36,37,202403,595,1,@2523,14,MTS,14,77000,21560,1,1,9.243697479
508218,535558,36,37,202403,637,1,@2523,12,MTS,12,123753.76,34651.06,2,1,16.18965986
508246,502280,36,36,202403,305,1,@2523,13,MTS,13,213283.2,59719.32,3,1,53.79147541
508246,504201,36,36,202403,345,1,@2523,13,MTS,13,79219.4,22181.44,1,1,17.66318841
508246,504293,36,36,202403,419,1,@2523,1,MTS,1,4954,1386,1,1,11.82338902
508246,531055,36,37,202403,445,1,@2523,26,TON,26,152343.75,42656.25,1,1,13.16713483
508246,533437,36,37,202403,355,1,@2523,35.98,TON,35.98,143357.81,40140.19,1,1,11.22359135
508246,535524,36,37,202403,669,1,@2523,10,MTS,10,58594,16406.32,1,1,8.758445441
508246,600014,36,33,202403,564,1,@2523,39.32,MTS,39.32,235920,66057.6,2,1,10.63829787
508246,600014,36,33,202403,564,1,@2523,39.53,MTS,39.53,237180,66410.4,2,1,10.63829787
508355,505325,36,36,202403,400,1,@2523,17,MTS,17,294036.26,82330.14,3,1,43.24062647
509216,581110,36,29,202403,533,1,@2523,540,BAG,27,135000,37800,1,1,9.380863039
509338,504293,36,36,202403,458,1,@2523,471,BAG,23.55,77273.44,21636.56,1,1,7.164301542
515408,524201,37,37,202403,315,1,@2523,10,MTS,10,57812.5,16187.5,1,1,18.3531746
515408,563101,37,29,202403,327,1,@2523,20,MTS,20,110937.5,31062.5,1,1,16.96292049
515408,571105,37,29,202403,446,1,@2523,21,MTS,21,242812.5,67987.5,2,1,25.92488789
515408,636016,37,33,202403,483,1,@2523,45.22,MTS,45.22,155443.75,43524.25,1,1,7.116977226
515415,562159,37,29,202403,327,1,@2523,35,MTS,35,949817.4,265948.89,5,1,82.98972477
515415,570015,37,29,202403,417,2,@2523,131.8,MTS,131.8,668334.08,187133.55,1,1,12.16023988
515415,673101,37,32,202403,651,2,@2523,700.3,MTS,700.3,3359878.33,940765.94,1,1,7.369846388
516289,575001,37,29,202403,621,1,@2523,36,MTS,36,264736,74126,2,1,11.84183217
516289,600045,37,33,202403,329,1,@2523,30.32,MTS,30.32,135019,37805,1,1,13.53535941
516289,609109,37,33,202403,476,1,@2523,41.54,MTS,41.54,194719,54521,1,1,9.847701719
516289,609109,37,33,202403,476,1,@2523,42,MTS,42,196875,55125,1,1,9.847689076
516289,635116,37,33,202403,375,1,@2523,43.28,MTS,43.28,216400,60592,1,1,13.33333333
516289,670504,37,32,202403,599,1,@2523,35.88,MTS,35.88,229856,64360,1,1,10.69489655
516289,671318,37,32,202403,637,1,@2523,41.24,MTS,41.24,264194,73974,1,1,10.05691689
516309,572216,37,29,202403,396,1,@2523,29.9,MTS,29.9,154171.88,43168.13,1,1,13.02083376
516309,573103,37,29,202403,476,1,@2523,36,MTS,36,201937.5,56542.5,1,1,11.78440126
516309,600120,37,33,202403,325,1,@2523,35.86,MTS,35.86,198236.88,55506.32,2,1,17.00947102
516309,600120,37,33,202403,325,1,@2523,36.32,MTS,36.32,100389.9,28109.17,1,1,8.504735683
516311,562114,37,29,202403,319,1,@2523,40.48,TON,40.48,383791,107461.45,2,1,29.72101243
516311,577002,37,29,202403,348,1,@2523,29.34,TON,29.34,144866,40563,1,1,14.18819391
516311,601203,37,33,202403,343,1,@2523,39.62,TON,39.62,414772,116136,2,1,30.52114622
516433,563139,37,29,202403,353,1,@2523,3,MTS,3,114843.74,32156.26,6,1,108.445458
516433,572107,37,29,202403,371,1,@2523,35.17,MTS,35.17,170354.69,47699.31,1,1,13.05593011
516433,573116,37,29,202403,460,1,@2523,36,MTS,36,1000406.6,280113.84,5,1,60.41102657
518003,585313,37,29,202403,389,1,@2523,640,BAG,32,600000,168000,4,1,48.20051414
518123,560099,37,29,202403,306,1,@2523,29,MTS,29,149531.25,41868.75,1,1,16.8504902
518123,571111,37,29,202403,489,1,@2523,20,MTS,20,132187.5,37012.5,1,1,13.51610429
518123,631003,37,33,202403,367,1,@2523,45.52,MTS,45.52,210530,58948.4,1,1,12.60217984
518123,636115,37,33,202403,514,1,@2523,4.54,MTS,4.54,20316.5,5688.62,1,1,8.706225681
518123,636115,37,33,202403,514,1,@2523,34.38,MTS,34.38,153850.5,43078.14,1,1,8.706225681
518123,636115,37,33,202403,514,1,@2523,39.72,MTS,39.72,710594.77,198966.54,4,1,34.80564193
518124,517425,37,37,202403,380,1,@2523,15.2,MTS,15.2,97375,27265,1,1,16.85855263
518124,560068,37,29,202403,358,1,@2523,12,MTS,12,203989.5,57117.07,5,1,47.48358939
518124,560090,37,29,202403,331,1,@2523,21,MTS,21,776323.38,217370.54,6,1,111.685136
518124,563101,37,29,202403,364,1,@2523,20,MTS,20,137236.98,38426.36,2,1,18.85123352
518124,563101,37,29,202403,364,1,@2523,28,MTS,28,191319.78,53569.54,2,1,18.77156397
518124,571105,37,29,202403,536,1,@2523,10,MTS,10,58591.8,16405.7,1,1,10.93130597
518124,577213,37,29,202403,361,1,@2523,15,MTS,15,89060.25,24936.87,1,1,16.44695291
518124,583216,37,29,202403,324,1,@2523,5,MTS,5,28124,7874.72,1,1,17.36049383
518124,584125,37,29,202403,307,1,@2523,10,MTS,10,53904.8,15093.34,1,1,17.55856678
518124,600017,37,33,202403,415,1,@2523,34.62,MTS,34.62,113596.88,31807.13,1,1,7.906626854
518124,603107,37,33,202403,418,1,@2523,18,MTS,18,199620,55893.6,2,1,26.53110048
518124,606704,37,33,202403,432,1,@2523,15,MTS,15,80531.25,22548.75,1,1,12.42766204
518124,631204,37,33,202403,375,1,@2523,31,MTS,31,181582.5,50843.1,1,1,15.62
518124,635751,37,33,202403,392,1,@2523,10,MTS,10,167312.5,46847.5,3,1,42.6817602
518124,671326,37,32,202403,698,1,@2523,4.12,MTS,4.12,12875,3605,1,1,4.477077364
518206,517641,37,33,202403,340,1,@2523,31.56,MTS,31.56,94680,26510.4,1,1,8.823529412
518220,577211,37,29,202403,389,1,@2523,17.5,MTS,17.5,96250,26950,1,1,14.13881748
518220,581110,37,29,202403,332,1,@2523,25,MTS,25,425000,119000,3,1,51.20481928
518220,602026,37,33,202403,380,1,@2523,16,MTS,16,87500,24500,1,1,14.39144737
518220,635126,37,33,202403,347,1,@2523,20,MTS,20,339686,95114,3,1,48.94610951
518220,686504,37,32,202403,900,1,@2523,1,MTS,1,27890,7810,5,1,30.98888889
518508,505325,37,36,202403,513,1,@2523,10,MTS,10,53130,14876.4,1,1,10.35672515
518508,577216,37,29,202403,494,1,@2523,36,MTS,36,180000,50400,1,1,10.12145749
518508,600004,37,33,202403,442,1,@2523,30.95,MTS,30.95,135406.25,37913.75,1,1,9.898190045
518508,602105,37,33,202403,436,1,@2523,36.4,MTS,36.4,164937.5,46182.5,1,1,10.39277523
518508,632506,37,33,202403,386,1,@2523,25.26,MTS,25.26,224971.88,62992.12,2,1,23.07318704
520008,517172,36,37,202403,474,1,@2523,36,MTS,36,191250,53550,1,1,11.20780591
521175,530048,37,37,202403,487,1,@2523,30.3,MTS,30.3,139798.14,0,1,1,9.473921971
521175,531061,37,37,202403,428,1,@2523,29.64,MTS,29.64,381763.2,106893.76,4,1,30.09345794
521175,531061,37,37,202403,428,1,@2523,30.3,MTS,30.3,97566,27318.48,1,1,7.523364486
521175,533436,37,37,202403,361,1,@2523,7.5,MTS,7.5,88359.46,24740.68,2,1,32.63507295
521175,533436,37,37,202403,361,1,@2523,10,MTS,10,61250,17150,1,1,16.966759
521457,501202,37,36,202403,301,1,@2523,2.5,MTS,2.5,11132.81,3117.19,1,1,14.79443189
521457,509126,37,36,202403,402,1,@2523,4,MTS,4,63750,17850,3,1,39.64552239
521457,518501,37,37,202403,486,1,@2523,34,MTS,34,143437.5,40162.5,1,1,8.680555556
521457,631004,37,33,202403,555,1,@2523,34.89,MTS,34.89,853601.3,239010,5,1,44.08198224
521457,764051,37,21,202403,340,1,@2523,10,MTS,10,168125,47075,3,1,49.44852941
522414,503217,37,36,202403,388,1,@2523,35,MTs,35,492187.5,137812.5,3,1,36.2435567
522414,516101,37,37,202403,432,1,@2523,16,TON,16,85500,23940,1,1,12.36979167
522421,517644,37,37,202403,401,1,@2523,32,MTS,32,160000,44800,1,1,12.46882793
522426,524405,37,37,202403,324,1,@2523,7,MTS,7,36093,10106,1,1,15.91402116
522437,601203,37,33,202403,420,1,@2523,30.22,TON,30.22,276229.68,77344.31,2,1,21.76339227
522437,764039,37,21,202403,656,1,@2523,34.36,TON,34.36,241593.75,67646.25,2,1,10.7183689
522614,515591,37,37,202403,389,1,@2523,2,BAG,0.1,7031.24,1968.76,1,1,180.751671
522614,516329,37,37,202403,329,1,@2523,30,BAG,1.5,110156.24,30843.76,1,1,223.2142655
522614,535240,37,37,202403,544,1,@2523,2,MTS,2,8600,0,1,1,7.904411765
560010,581116,29,29,202403,320,1,@2523,596,BAG,29.8,244360,68420.8,1,1,25.625
560066,580030,29,29,202403,439,1,@2523,2.5,MTS,2.5,20999,0,1,1,19.13348519
560100,575001,29,29,202403,376,1,@2523,580,BAG,29,171100,47908,1,1,15.69148936
561213,671324,29,32,202403,406,1,@2523,37,TON,37,144193.59,40374.21,1,1,9.598827719
562117,500043,29,36,202403,665,1,@2523,250,BAG,12.5,72500,20300,1,1,8.721804511
583115,581306,29,29,202403,373,1,@2523,6,TON,6,37500,10500,1,1,16.75603217
583275,415115,29,27,202403,469,1,@2523,31,MTS,31,347758,97372.24,2,1,23.91897655
583275,561211,29,29,202403,314,1,@2523,17,MTS,17,103598,29007.44,1,1,19.40764331
583275,571116,29,29,202403,467,1,@2523,32,MTS,32,207488,58096.64,1,1,13.88436831
583275,581334,29,29,202403,382,1,@2523,15,MTS,15,91410,25594.8,1,1,15.95287958
583275,686013,29,32,202403,935,1,@2523,31,MTS,31,308038.28,86250.72,2,1,10.62750664
583275,686631,29,32,202403,916,2,@2523,476,MTS,476,2306740.62,645887.38,1,1,5.290495349
585211,402305,29,27,202403,545,1,@2523,31.2,MTS,31.2,181837.66,50914.54,1,1,10.69381675
585211,410218,29,27,202403,550,1,@2523,35.3,MTS,35.3,148613,41611.64,1,1,7.654545455
585211,410507,29,27,202403,474,1,@2523,34.3,MTS,34.3,206335.77,57774.02,1,1,12.69118168
585211,411044,29,27,202403,442,1,@2523,26,MTS,26,138125,38675,1,1,12.01923077
585211,415403,29,27,202403,360,1,@2523,30.06,MTS,30.06,164390.63,46029.38,1,1,15.19097268
585211,416230,29,27,202403,370,1,@2523,34.9,MTS,34.9,182679.86,51150.36,1,1,14.14697282
585211,416502,29,27,202403,437,1,@2523,21,MTS,21,161280,45158.4,2,1,17.57437071
585211,423601,29,27,202403,501,1,@2523,26,MTS,26,142187.5,39812.5,1,1,10.91566866
585222,410206,29,27,202403,559,1,@2523,34.82,MTS,34.82,979312.56,274207.56,12,1,50.31306212
585222,410218,29,27,202403,565,2,@2523,1436.8,MTS,1436.8,3367500,942900,1,1,4.148230088
585222,411033,29,27,202403,465,1,@2523,35.02,MTS,35.02,207931.25,58220.75,1,1,12.7688172
585222,411047,29,27,202403,457,1,@2523,29.84,MTS,29.84,179506.25,50261.75,1,1,13.16329322
585222,412101,29,27,202403,471,1,@2523,29.84,MTS,29.84,177175,49609,1,1,12.60615711
585222,412201,29,27,202403,427,1,@2523,30.73,MTS,30.73,72023.44,20166.56,1,1,5.488876069
585222,431002,29,27,202403,528,1,@2523,25,MTS,25,132812.5,37187.5,1,1,10.06155303
585222,431509,29,27,202403,344,1,@2523,29.48,MTS,29.48,147400,41272,1,1,14.53488372
585222,431516,29,27,202403,323,1,@2523,31,MTS,31,164687.5,46112.5,1,1,16.44736842
585222,505327,29,36,202403,419,1,@2523,25,MTS,25,454765.63,127334.38,5,1,43.41437995
585222,515231,29,37,202403,474,1,@2523,34.87,MTS,34.87,179798.44,50343.56,1,1,10.87816471
585222,518221,29,37,202403,306,1,@2523,15,MTS,15,92578.13,25921.88,1,1,20.16952723
585222,522437,29,37,202403,365,1,@2523,2.96,MTS,2.96,9456,2647.68,1,1,8.752313958
585222,560100,29,29,202403,618,1,@2523,33.96,MTS,33.96,161840.63,45315.38,1,1,7.711367552
585222,573136,29,29,202403,781,1,@2523,10,MTS,10,64062.5,17937.5,1,1,8.20262484
585222,577401,29,29,202403,609,1,@2523,10,MTS,10,58593.75,16406.26,1,1,9.621305419
585222,583152,29,29,202403,304,1,@2523,29.9,MTS,29.9,128476.56,35973.44,1,1,14.13445696
585225,415115,29,27,202403,400,1,@2523,30,TON,30,61036.8,17090.3,1,1,5.0864
585225,416510,29,27,202403,464,1,@2523,32,TON,32,183000,51240,1,1,12.32489224
585225,673018,29,32,202403,914,2,@2523,253,TON,253,2052103.49,574588.97,2,2,8.87426804
585292,591122,29,29,202403,387,1,@2523,20,MTS,20,456250,127750,4,1,58.94702842
585305,575011,29,29,202403,784,1,@2523,42,TON,42,426562.5,119437.52,2,1,12.95440051
585305,577004,29,29,202403,514,1,@2523,29.5,TON,29.5,225859.38,63240.64,2,1,14.89542835
585320,403115,29,30,202403,556,1,@2523,35.96,MTS,35.96,227559,63716,1,1,11.38150103
585320,410206,29,27,202403,593,1,@2523,49.72,MTS,49.72,678689.92,190033.16,4,1,23.01895403
585320,410218,29,27,202403,598,2,@2523,1553.16,MTS,1553.16,10600503.38,2968140.94,2,1,11.41324415
585320,412101,29,27,202403,504,1,@2523,29.98,MTS,29.98,174259,48792,1,1,11.53275464
585320,412201,29,27,202403,461,1,@2523,34.37,MTS,34.37,594503.4,166460.94,5,1,37.52095513
585320,412301,29,27,202403,473,1,@2523,30,MTS,30,668352,187139,4,1,47.10021142
585320,415406,29,27,202403,499,1,@2523,34.77,MTS,34.77,187432,52481,1,1,10.80285391
585320,416003,29,27,202403,469,1,@2523,34.79,MTS,34.79,380516,106544,2,1,23.32091851
585320,507002,29,36,202403,413,1,@2523,31,MTS,31,209250,58590,2,1,16.34382567
585320,562111,29,29,202403,603,1,@2523,0.1,MTS,0.1,0,0,1,1,0
585320,591113,29,29,202403,425,1,@2523,34.99,MTS,34.99,142147,39802,1,1,9.558831935
587122,412208,27,27,202403,470,1,@2523,200,BAG,10,50000,14000,1,1,10.63829787
587122,402201,29,27,202403,575,1,@2523,10,TON,10,61718.75,17281.25,1,1,10.73369565
587122,412207,29,27,202403,409,1,@2523,25,ton,25,138672,38828.16,1,1,13.56205379
587122,583125,29,29,202403,316,1,@2523,400,NOS,,76562.5,21437.5,1,1,#DIV/0!
591136,401404,29,27,202403,615,1,@2523,15,MTS,15,185156.24,51843.76,2,1,20.07113713
591136,411024,29,27,202403,361,1,@2523,29.55,MTS,29.55,170835.94,47834.06,1,1,16.01454317
591136,412101,29,27,202403,384,1,@2523,35,MTS,35,210546.87,58953.13,1,1,15.66568973
591136,413105,29,27,202403,354,1,@2523,29.67,MTS,29.67,176165.62,49326.38,1,1,16.77259839
591136,577435,29,29,202403,375,1,@2523,40.03,MTS,40.03,193895.32,54290.68,1,1,12.91666717
600026,508206,33,36,202403,546,1,@2523,32.09,Ton,32.09,89852,25158.56,1,1,5.128205128
600040,638001,33,33,202403,401,1,@2523,576,BAG,28.8,323419,90557.32,2,1,28.00455459
621651,627106,33,33,202403,421,1,@2523,39.88,MTS,39.88,423725,118643,2,1,25.23752969
621651,635109,33,33,202403,326,1,@2523,37.66,MTS,37.66,170646.88,47781.12,1,1,13.89954028
621651,671323,33,32,202403,635,1,@2523,35.38,MTS,35.38,207304.69,58045.31,1,1,9.227362316
621651,673303,33,32,202403,430,1,@2523,39.8,MTS,39.8,509937.5,142782.5,2,1,29.79651163
621651,678582,33,32,202403,329,1,@2523,35.7,MTS,35.7,209179.69,58570.31,1,1,17.80965067
621651,678642,33,32,202403,312,1,@2523,31,MTS,31,117063.56,32777.8,1,1,12.10334574
