start_pin,destination_pin,bharat_sir_eway_data_jun23_jul23_020424.origin_from_state,bharat_sir_eway_data_jun23_jul23_020424.destination_from_state,bharat_sir_eway_data_jun23_jul23_020424.rtn_period,travel_distance,bharat_sir_eway_data_jun23_jul23_020424.transport_mode,bharat_sir_eway_data_jun23_jul23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_jun23_jul23_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_jun23_jul23_020424.total_tax,bharat_sir_eway_data_jun23_jul23_020424.ewbs_count,bharat_sir_eway_data_jun23_jul23_020424.supplier_gstin_cnt,Cost pre Km per TON
305901,301707,8,8,202306,388,1,@2523,44.21,MTS,44.21,309470,0,2,1,18.04123711
305901,314025,8,8,202306,361,1,@2523,17,MTS,17,83300,23324,1,1,13.5734072
305901,325601,8,8,202307,340,1,@2523,10,MTS,10,60469,16931.32,1,1,17.785
305901,360490,8,24,202306,809,1,@2523,42,MTS,42,239531,67068.68,1,1,7.049590912
305901,383001,8,24,202306,387,1,@2523,34.5,MTS,34.5,338100,94668,2,1,25.32299742
305901,385535,8,24,202307,404,1,@2523,17,MTS,17,103328,28931.84,1,1,15.04484566
305901,387620,8,24,202306,555,1,@2523,42,MTS,42,507938,142222.64,2,1,21.79056199
305901,453441,8,23,202307,508,1,@2523,35,MTS,35,155859.17,43640.57,1,1,8.765982565
305901,454446,8,23,202307,565,1,@2523,22,MTS,22,250593.75,70166.25,2,1,20.16039823
305901,456771,8,23,202307,436,1,@2523,41.5,MTS,41.5,1061362.5,297181.5,5,1,58.65825688
305901,473287,8,23,202306,518,1,@2523,26,MTS,26,134062.5,37537.5,1,1,9.954150579
305901,476224,8,23,202306,440,1,@2523,30,MTS,30,335156,93843.68,2,1,25.39060606
305901,477447,8,23,202306,676,1,@2523,5,MTS,5,28281.25,7918.75,1,1,8.367233728
306107,122107,8,6,202306,417,1,@2523,43,MTS,43,440077.64,123221.74,2,1,24.54283866
306107,122508,8,6,202306,421,1,@2523,15,MTS,15,178594,50006.32,2,1,28.28091845
306107,131001,8,6,202306,491,1,@2523,42,MTS,42,6358538.5,1780390.78,29,1,308.3376249
306107,132001,8,6,202306,574,1,@2523,42,MTS,42,19092015.34,5345764.3,88,1,791.936923
306107,140406,8,3,202306,648,1,@2523,42,MTS,42,229687.73,64312.56,1,1,8.439437463
306107,203205,8,9,202307,528,1,@2523,41.54,MTS,41.54,145390,40709.2,1,1,6.628787879
306107,203205,8,9,202306,528,1,@2523,46.29,MTS,46.29,486045,136092.6,3,1,19.88636364
306107,203205,8,9,202306,528,1,@2523,46.97,MTS,46.97,164395,46030.6,1,1,6.628787879
306107,244921,8,9,202307,684,1,@2523,20,MTS,20,408125,114275,3,1,29.83369883
306107,301707,8,8,202307,386,1,@2523,45.58,MTS,45.58,1914360,0,12,1,108.8082902
306107,301707,8,8,202306,386,1,@2523,45.87,MTS,45.87,642180,0,4,1,36.26943005
306107,301707,8,8,202306,386,1,@2523,46.64,MTS,46.64,326480,0,2,1,18.13471503
306107,321608,8,8,202306,326,1,@2523,33,MTS,33,202641,56739.48,1,1,18.83630786
306107,325205,8,8,202306,316,1,@2523,45.36,MTS,45.36,184204.24,51577.18,1,1,12.85107606
306107,325601,8,8,202306,315,1,@2523,42,MTS,42,164062.5,45937.5,1,1,12.40079365
306107,334001,8,8,202306,416,1,@2523,45,MTS,45,214453,60046.84,1,1,11.45582265
306107,335804,8,8,202307,418,1,@2523,41.63,MTS,41.63,145705,0,1,1,8.373205742
306107,335804,8,8,202306,418,1,@2523,45.28,MTS,45.28,1426320,0,9,1,75.35885167
306107,335804,8,8,202307,418,1,@2523,45.98,MTS,45.98,1448370,0,9,1,75.35885167
306107,335804,8,8,202306,418,1,@2523,49.13,MTS,49.13,171955,0,1,1,8.373205742
306107,343030,8,8,202306,343,1,@2523,45.26,MTS,45.26,212156.01,59403.7,1,1,13.6661653
306107,343032,8,8,202306,320,1,@2523,20,MTS,20,220312,61687.36,2,1,34.42375
306107,344011,8,8,202307,353,1,@2523,30,MTS,30,187031,52368.68,1,1,17.66109537
306107,345027,8,8,202306,414,1,@2523,35,MTS,35,142187.5,39812.5,1,1,9.812801932
306308,126116,8,6,202307,611,1,@2523,44,MTS,44,272249.52,76230,1,1,10.12682339
306308,127306,8,6,202306,471,1,@2523,38.11,MTS,38.11,115212.46,32259.54,1,1,6.418589389
306308,127306,8,6,202306,471,1,@2523,40.19,MTS,40.19,243001.56,68040.44,2,1,12.8371953
306308,127306,8,6,202306,471,1,@2523,41.36,MTS,41.36,125038.39,35010.61,1,1,6.418624003
306308,131001,8,6,202306,554,1,@2523,42.21,MTS,42.21,217645.31,60940.69,1,1,9.307310362
306308,135003,8,6,202307,712,1,@2523,15,MTS,15,188906.44,52893.76,2,1,17.68786891
306308,246701,8,9,202306,714,1,@2523,42.5,MTS,42.5,1783406.25,499353.75,9,1,58.7710084
306308,301701,8,8,202307,378,1,@2523,44,MTS,44,0,0,2,1,0
306308,307026,8,8,202306,306,1,@2523,10,MTS,10,55781.24,15618.76,1,1,18.2291634
306709,151201,3,3,202306,596,1,@2523,41.44,MTS,41.44,162652,45542.56,1,1,6.58557047
306709,151201,3,3,202306,596,1,@2523,42.24,MTS,42.24,330316,92488.48,2,1,13.12077359
306709,151001,8,3,202306,574,1,@2523,42.36,TON,42.36,330408,92514.24,2,1,13.58885017
306709,244231,8,9,202306,682,1,@2523,18,TON,18,104062.5,29137.5,1,1,8.476906158
306709,301409,8,8,202306,363,1,@2523,42,TON,42,183750,51450,1,1,12.0523416
306709,314032,8,8,202306,376,1,@2523,7,TON,7,39156.24,10963.76,1,1,14.87699088
306709,326513,8,8,202306,401,1,@2523,9,TON,9,49640.62,13899.38,1,1,13.75467443
306709,335523,8,8,202306,424,1,@2523,17,MTS,17,99609.46,27890.66,1,1,13.81929245
306709,335523,8,8,202307,424,1,@2523,18,TON,18,1808156.22,506283.78,16,1,236.9177437
307019,122004,6,6,202307,666,1,@2523,840,BAG,42,1676718.75,469481.32,7,2,59.94275526
307019,123305,8,6,202306,668,2,@2523,3941.54,MTS,3941.54,9843010.76,2756043.01,1,1,3.738398202
307019,327031,8,8,202306,335,1,@2523,17,MTS,17,90578.12,25361.88,1,1,15.90484987
307019,363001,8,24,202307,366,1,@2523,42,MTS,42,531562.5,148837.5,2,1,34.57991803
307019,370421,8,24,202307,450,1,@2523,32,MTS,32,190000,53200,1,1,13.19444444
307019,390020,8,24,202307,353,1,@2523,35.55,MTS,35.55,463260.94,129713.06,2,1,36.91572258
307019,391740,8,24,202306,347,1,@2523,31.72,MTS,31.72,99935.45,27981.93,1,1,9.079395176
307031,344701,8,8,202306,370,1,@2523,35,MTS,35,481250,134750,3,1,37.16216216
307031,344703,8,8,202306,316,1,@2523,10,MTS,10,63750,17850,1,1,20.17405063
312021,331803,8,8,202307,555,1,@2523,20,TON,20,488750,136850,4,1,44.03153153
312021,332311,8,8,202307,436,1,@2523,42,TON,42,1853498.22,0,13,1,101.2176835
312021,332702,8,8,202306,325,1,@2523,9,TON,9,52875,14805,1,1,18.07692308
312021,334021,8,8,202306,580,1,@2523,19,TON,19,113703.12,31836.88,1,1,10.31788748
312021,334023,8,8,202307,614,1,@2523,10,TON,10,118749.98,33250.02,2,1,19.34038762
312021,334023,8,8,202307,614,1,@2523,32,TON,32,347500,97300,2,1,17.6862785
312021,335001,8,8,202306,700,1,@2523,12,MTS,12,70590.96,0,2,1,8.403685714
312021,335063,8,8,202307,847,1,@2523,10,TON,10,121093.74,33906.26,2,1,14.29678158
312021,335512,8,8,202307,696,1,@2523,30,TON,30,1813746.88,100537.52,16,1,86.86527203
312021,335707,8,8,202306,578,1,@2523,16,TON,16,95750,26810,1,1,10.35358997
312021,343040,8,8,202307,372,1,@2523,42,TON,42,177187.5,49612.5,1,1,11.34072581
312021,382421,8,24,202307,451,1,@2523,20,TON,20,88235.6,24705.97,1,1,9.782217295
312021,382870,8,24,202306,323,1,@2523,22,TON,22,123715.63,34640.37,1,1,17.41002392
312021,391775,8,24,202307,478,1,@2523,42,TON,42,250621.88,70174.12,1,1,12.48365611
312601,110044,8,7,202307,615,1,@2523,45.4,MTS,45.4,517844,144996.26,2,1,18.54675692
312601,124146,8,6,202307,575,2,@2523,3921.04,MTS,3921.04,35289360,9881020.5,3,1,15.65217391
312601,301401,8,8,202306,505,1,@2523,41,MTS,41,224219,62781.26,1,1,10.82922
312601,302001,8,8,202307,349,1,@2523,32,MTS,32,202752,0,1,1,18.15472779
312601,304001,8,8,202306,337,1,@2523,25,MTS,25,557386,113039.06,4,1,66.15857567
312601,321023,8,8,202306,656,1,@2523,3,MTS,3,16453,4606.88,1,1,8.360264228
312601,322023,8,8,202307,396,1,@2523,42,MTS,42,892500,249900,4,1,53.66161616
312601,322201,8,8,202307,464,1,@2523,20,MTS,20,105781,29618.76,1,1,11.39881466
312601,322230,8,8,202307,501,1,@2523,15,MTS,15,269298,75403.14,3,1,35.83473054
312601,332701,8,8,202307,420,1,@2523,46,MTS,46,294768,0,1,1,15.25714286
312601,332703,8,8,202307,376,1,@2523,15,MTS,15,92813,25987.5,1,1,16.45620567
312601,333515,8,8,202307,519,1,@2523,11.5,MTS,11.5,64148,17961.56,1,1,10.74775907
312601,335027,8,8,202307,775,1,@2523,22.5,MTS,22.5,135000,37800,1,1,7.741935484
312601,335051,8,8,202307,699,1,@2523,13,MTS,13,76984,21555.62,1,1,8.47188291
312601,335513,8,8,202306,735,1,@2523,43,MTS,43,297216,0,1,1,9.404081633
312601,343040,8,8,202306,371,1,@2523,10,MTS,10,179219,50181.26,3,1,48.30700809
312601,344701,8,8,202307,594,1,@2523,21,MTS,21,136500,38220,1,1,10.94276094
312601,360050,8,24,202306,675,1,@2523,42,MTS,42,202650,56742,1,1,7.148148148
312601,361001,8,24,202306,703,1,@2523,45,MTS,45,618750,173250,3,1,19.55903272
312601,380001,8,24,202306,387,1,@2523,44.64,MTS,44.64,1014863,284161.5,4,1,58.74518398
312601,389350,8,24,202306,427,1,@2523,24.56,MTS,24.56,141988,39756.5,1,1,13.53927484
312601,396001,8,24,202306,708,1,@2523,21,MTS,21,199993,55997.83,2,1,13.45123756
312601,396105,8,24,202306,753,1,@2523,39.42,MTS,39.42,234056,65535.75,1,1,7.88511774
312617,110095,8,7,202306,614,1,@2523,44,TON,44,157437.5,44082.5,1,1,5.827565147
312617,122508,8,6,202307,640,1,@2523,43,TON,43,599312.5,167807.5,2,1,21.77734375
312617,301001,8,8,202307,489,1,@2523,25,TON,25,153125,42875,1,1,12.52556237
312617,303012,8,8,202307,363,1,@2523,43.95,TON,43.95,226617.18,63452.82,1,1,14.20454498
312617,303012,8,8,202307,363,1,@2523,44.22,TON,44.22,214190.62,59973.38,1,1,13.3436636
312617,303702,8,8,202306,368,1,@2523,45,TON,45,147107.82,0,1,1,8.883322464
312617,304023,8,8,202306,322,1,@2523,10,TON,10,225781.25,63218.78,4,1,70.11840062
312617,304025,8,8,202307,363,1,@2523,20,TON,20,230625,64575,2,1,31.76652893
312617,321204,8,8,202307,554,1,@2523,19.5,TON,19.5,108773.44,30456.56,1,1,10.06881792
312617,321204,8,8,202306,554,1,@2523,42.5,TON,42.5,189257.82,52992.18,1,1,8.038132087
312617,321402,8,8,202307,535,1,@2523,21,TON,21,119437.5,33442.5,1,1,10.63084112
312617,333031,8,8,202307,558,1,@2523,42,TON,42,427120.32,0,3,1,18.22496672
312617,334001,8,8,202306,517,1,@2523,42.5,TON,42.5,462917.94,0,3,1,21.06805962
312617,335001,8,8,202306,744,1,@2523,34,TON,34,796327.76,0,6,1,31.48038267
312617,335511,8,8,202306,766,1,@2523,40,TON,40,248125,69475,1,1,8.098074413
312617,342601,8,8,202307,304,1,@2523,45,TON,45,239062.5,66937.5,1,1,17.47532895
312617,343001,8,8,202307,376,1,@2523,43,TON,43,630097.8,0,4,1,38.97190747
312617,391510,8,24,202307,497,1,@2523,42,TON,42,231000,64680,1,1,11.06639839
312617,394320,8,24,202307,635,1,@2523,39.09,TON,39.09,427546.88,119713.12,2,1,17.22440965
312617,396125,8,24,202307,717,1,@2523,44.11,TON,44.11,255700.16,71596.04,1,1,8.08490249
312617,396325,8,24,202306,690,1,@2523,43.66,TON,43.66,249680.62,69910.58,1,1,8.288043312
312620,121106,8,6,202306,627,1,@2523,42,TON,42,215250,60270,1,1,8.1738437
312620,122508,8,6,202306,643,1,@2523,42,TON,42,745500,208740,3,1,27.60497667
312620,124001,8,6,202307,617,1,@2523,22,TON,22,144718.75,40521.25,1,1,10.66146677
312620,126116,8,6,202307,706,1,@2523,17.5,TON,17.5,118945.31,33304.69,1,1,9.627301497
312620,127306,8,6,202307,567,1,@2523,39.04,MTS,39.04,357722.41,100162.59,3,1,16.16044368
312620,131305,8,6,202306,657,1,@2523,41,TON,41,208203.12,58296.88,1,1,7.72926161
312620,131402,8,6,202307,620,1,@2523,41.7,TON,41.7,221531.25,62028.75,1,1,8.568548387
312620,148028,8,3,202307,787,1,@2523,44,TON,44,438625,122815,3,1,12.66677255
312620,202127,8,9,202307,776,2,@2523,3922.45,MTS,3922.45,10243438.95,2868162.91,1,1,3.365322165
312620,301001,8,8,202307,492,1,@2523,43,MTS,43,228437.5,63962.5,1,1,10.79776423
312620,301701,8,8,202307,473,1,@2523,39.52,MTS,39.52,401375,112385,2,1,21.47198732
312620,304021,8,8,202307,360,1,@2523,11,MTS,11,68406.24,19153.76,1,1,17.27430303
312620,325220,8,8,202307,342,1,@2523,35,TON,35,180468.74,50531.26,1,1,15.07675355
312620,331803,8,8,202307,603,1,@2523,35,TON,35,185937.5,52062.5,1,1,8.810116086
312620,341503,8,8,202306,302,1,@2523,35,MTS,35,214375,60025,1,1,20.28145695
312620,343029,8,8,202307,331,1,@2523,27,MTS,27,145125,40635,1,1,16.23867069
312620,360005,8,24,202307,630,1,@2523,39.62,MTS,39.62,222862.24,62401.5,1,1,8.928561012
312620,382715,8,24,202306,412,1,@2523,39.43,MTS,39.43,437426.66,122479.44,2,1,26.92658367
312620,382721,8,24,202306,394,1,@2523,42.3,MTS,42.3,130495.5,36538.74,1,1,7.829949239
312620,383001,8,24,202306,312,1,@2523,42.5,MTS,42.5,152532.5,42709.1,1,1,11.50320513
312620,385320,8,24,202306,430,1,@2523,20,MTS,20,127500,35700,1,1,14.8255814
312620,385535,8,24,202306,376,1,@2523,44.76,TON,44.76,248278.12,69517.88,1,1,14.75232683
312620,390024,8,24,202306,486,1,@2523,39.21,MTS,39.21,447238.91,125226.94,2,1,23.4696422
312620,392130,8,24,202306,604,1,@2523,39.61,MTS,39.61,225900.78,63252.22,1,1,9.442259882
312620,394210,8,24,202306,649,1,@2523,39.17,MTS,39.17,226451.56,63406.44,1,1,8.907935187
312620,394305,8,24,202307,635,1,@2523,40.59,MTS,40.59,212463.28,59489.72,1,1,8.243110188
312620,394640,8,24,202307,674,1,@2523,44.42,TON,44.42,246392.19,68989.81,1,1,8.22978495
312620,473990,8,23,202306,532,1,@2523,22.5,MTS,22.5,133593.75,37406.25,1,1,11.16071429
312622,121001,8,6,202307,583,1,@2523,39.34,MTS,39.34,227434.38,63681.63,1,1,9.916381007
312622,326037,8,8,202306,348,1,@2523,25,MTS,25,142187.5,39812.5,1,1,16.3433908
312622,474001,8,23,202306,597,1,@2523,38.92,MTS,38.92,175140,49039.2,1,1,7.537688442
312622,474001,8,23,202306,597,1,@2523,42,MTS,42,1430160.06,400444.87,7,1,57.03757119
312622,844125,8,10,202307,1396,2,@2523,754.8,MTS,754.8,10592651.86,2965942.54,2,1,10.05280803
313001,304001,8,8,202307,416,1,@2523,2.5,MTS,2.5,13710.96,3839.06,1,1,13.18361538
313022,123305,8,6,202307,614,1,@2523,40.46,MTS,40.46,129471.61,36252.05,1,1,5.211710685
313022,123305,8,6,202306,614,1,@2523,42.46,MTS,42.46,951101.27,266308.35,7,1,36.48197997
313022,323801,8,8,202307,356,1,@2523,35,MTS,35,1471857.51,227543.72,11,2,118.1266059
313022,325204,8,8,202307,314,1,@2523,42,MTS,42,235593.74,65966.24,1,1,17.86425083
313022,331022,8,8,202307,600,1,@2523,35,MTS,35,197421.86,55278.12,1,1,9.401040952
313022,335513,8,8,202307,791,1,@2523,7,MTS,7,173823.44,0,8,1,31.39307206
313022,335801,8,8,202307,852,1,@2523,30,MTS,30,189375,53025,1,1,7.409037559
313022,465230,8,23,202307,352,1,@2523,42,MTS,42,360937.5,101062.5,2,1,24.4140625
313201,335037,8,8,202306,897,1,@2523,20,MTS,20,67400,0,1,1,3.75696767
313333,344012,8,8,202306,363,1,@2523,16.4,MTS,16.4,83025,23247,1,1,13.94628099
323603,263153,8,5,202307,700,2,@2523,637,TON,637,4626483.86,1295415.48,2,1,10.37560857
326520,123029,8,6,202306,506,1,@2523,45,TON,45,239062,66938,1,1,10.4989899
326520,335511,8,8,202307,751,1,@2523,40,TON,40,239219,66982,1,1,7.963348868
327025,323301,8,8,202306,435,1,@2523,10,MTS,10,52862.5,14801.5,1,1,12.15229885
327025,363641,8,24,202306,512,1,@2523,38,MTS,38,154375,43225,1,1,7.934570313
327025,395003,8,24,202306,410,1,@2523,40.99,MTS,40.99,236973.44,66352.56,1,1,14.1006099
327025,396195,8,24,202306,510,1,@2523,16,MTS,16,65000,18200,1,1,7.965686275
327025,455336,8,23,202307,352,1,@2523,13,MTS,13,75221.25,21061.95,1,1,16.43821023
331403,342001,8,8,202306,344,1,@2523,2.5,MTS,2.5,14742.2,4127.82,1,1,17.14209302
335804,140103,8,3,202307,383,1,@2523,46.69,MTS,46.69,248040.63,69451.38,1,1,13.87075746
335804,141418,8,3,202307,316,1,@2523,13,MTS,13,75969,21271.32,1,1,18.4929406
335804,176202,8,2,202307,473,1,@2523,10,MTS,10,98000,27440,2,1,20.71881607
341026,151001,8,3,202307,460,1,@2523,42.04,TON,42.04,233190.62,65293.38,1,1,12.05842365
341026,203207,8,9,202306,591,1,@2523,43.14,TON,43.14,2108268.6,590315.14,17,1,82.69101426
341026,203207,8,9,202307,591,1,@2523,43.26,TON,43.26,994448.4,278445.52,8,1,38.89629697
341026,301702,8,8,202306,451,1,@2523,14.5,TON,14.5,82921.88,23218.12,1,1,12.68015598
341026,335051,8,8,202306,335,1,@2523,34,TON,34,1338750,374850,8,1,117.5373134
341026,345001,8,8,202306,396,1,@2523,43,TON,43,423281.24,118518.76,2,1,24.85795396
342606,276001,8,9,202307,1172,2,@2523,13.35,MTS,13.35,187325.87,52451.25,1,1,11.97261124
342606,483773,8,23,202306,1058,1,@2523,34,MTS,34,2201296,616362.88,6,1,61.19470699
342606,492003,8,22,202306,1451,2,@2523,27.7,MTS,27.7,4922126.04,1378195.32,12,1,122.4631846
342606,492099,8,22,202306,1364,2,@2523,27.7,MTS,27.7,350990.43,98277.33,1,1,9.289688165
342902,262902,8,99,202307,955,2,@2523,1,TON,1,13389,0,1,1,14.01989529
342902,460001,8,23,202307,931,1,@2523,18,TON,18,255600,106456,2,1,15.25241676
360311,390002,24,24,202306,319,1,@2523,5,MTS,5,27734.38,7765.62,1,1,17.38832602
360311,391244,24,24,202306,387,1,@2523,8,MTS,8,45875,12845,1,1,14.81750646
360560,382150,24,24,202306,425,1,@2523,20,MTS,20,129687.5,36312.5,1,1,15.25735294
360560,382210,24,24,202306,381,1,@2523,29.72,MTS,29.72,183428.12,51359.88,1,1,16.19914654
360560,382350,24,24,202306,405,1,@2523,15,MTS,15,93046.88,26053.12,1,1,15.31635885
360560,382350,24,24,202307,405,1,@2523,35.42,MTS,35.42,215840.62,60435.38,1,1,15.04629595
360560,389260,24,24,202307,588,1,@2523,10,MTS,10,62812.5,17587.5,1,1,10.68239796
360560,391350,24,24,202306,442,1,@2523,30,MTS,30,1441409.84,50793.76,13,1,108.7036078
361140,370040,24,24,202307,333,1,@2523,15,MTS,15,187500,52500,2,1,37.53753754
361140,370655,24,24,202306,423,1,@2523,16,MTS,16,100000,28000,1,1,14.77541371
361140,382110,24,24,202307,335,1,@2523,31,MTS,31,358437.48,100362.52,2,1,34.51492345
361140,388450,24,24,202307,354,1,@2523,36,MTS,36,227812.5,63787.5,1,1,17.87605932
361140,389115,24,24,202306,513,1,@2523,36,MTS,36,228937.5,64102.5,1,1,12.3964425
361140,391440,24,24,202306,395,1,@2523,26,MTS,26,153156.24,42883.76,1,1,14.91297371
361345,370435,24,24,202307,464,1,@2523,13.6,TON,13.6,76500,21420,1,1,12.12284483
361345,382321,24,24,202307,519,1,@2523,20,TON,20,115625,32375,1,1,11.13921002
362275,380005,24,24,202306,430,1,@2523,32.23,MTS,32.23,196401.56,54992.44,1,1,14.17151145
362275,382115,24,24,202307,428,1,@2523,30,MTS,30,171093.74,47906.26,1,1,13.32505763
362275,382415,24,24,202306,439,1,@2523,29.56,MTS,29.56,175512.5,49143.5,1,1,13.52505695
362275,382424,24,24,202307,436,1,@2523,25,MTS,25,287109.38,80390.62,2,1,26.34031009
362715,370040,24,24,202306,516,1,@2523,6,TON,6,37968.74,10631.26,1,1,12.26380491
362715,370110,24,24,202307,443,1,@2523,30.08,TON,30.08,185650,51982,1,1,13.93199774
362715,382021,24,24,202306,472,1,@2523,30.74,TON,30.74,177715.62,49760.38,1,1,12.24841067
362715,382305,24,24,202306,483,1,@2523,17,TON,17,109968.74,30791.26,1,1,13.39285592
362715,382315,24,24,202306,499,1,@2523,19,TON,19,860343.68,240896.32,7,1,90.74398059
362715,382421,24,24,202306,461,1,@2523,30.84,TON,30.84,361213.5,101139.78,2,1,25.40672451
362715,382421,24,24,202307,461,1,@2523,31.74,TON,31.74,180149.3,50441.8,1,1,12.31189013
362715,382715,24,24,202306,489,1,@2523,30.24,TON,30.24,186637.5,52258.5,1,1,12.62142127
362715,387530,24,24,202306,472,1,@2523,14,TON,14,358968.72,100511.28,4,1,54.32335351
362715,388255,24,24,202307,535,1,@2523,29.84,TON,29.84,349687.48,97912.52,2,1,21.90420435
362715,389310,24,24,202306,565,1,@2523,30,TON,30,190781.24,53418.76,1,1,11.25553038
362715,395007,24,24,202306,690,4,@2523,32.46,TON,32.46,516068.84,0,4,1,23.04146196
362715,395007,24,24,202306,690,4,@2523,33.56,TON,33.56,3351751.28,0,25,1,144.7440569
362715,410206,24,27,202307,962,1,@2523,27.42,TON,27.42,181824.98,50911,2,1,6.893043607
365540,388245,24,24,202307,430,1,@2523,29.36,MTS,29.36,98356,0,1,1,7.790697674
365540,388245,24,24,202307,430,1,@2523,39.82,MTS,39.82,133397,0,1,1,7.790697674
365540,395007,24,24,202306,538,4,@2523,1604,MTS,1604,5451065.68,0,1,1,6.316765799
365560,363641,24,24,202307,314,1,@2523,29.17,MTS,29.17,177754.69,49771.32,1,1,19.40684741
365560,382421,24,24,202306,322,1,@2523,35.9,MTS,35.9,218765.63,61254.38,1,1,18.92468987
365560,382428,24,24,202307,331,1,@2523,29.52,MTS,29.52,179887.5,50368.5,1,1,18.41012085
365560,390003,24,24,202306,340,1,@2523,29.32,MTS,29.32,688105.22,145720.4,4,1,69.02588275
365560,391115,24,24,202307,404,1,@2523,29.25,MTS,29.25,170015.63,47604.38,1,1,14.38737666
365560,392130,24,24,202306,458,1,@2523,35.58,MTS,35.58,217927.5,61019.7,1,1,13.37336245
370110,382455,24,24,202306,330,1,@2523,840,Bag,42,242810.4,67986.92,1,1,17.51878788
370511,360590,24,24,202306,520,1,@2523,36.86,MTS,36.86,431952,120948,2,1,22.535999
370511,361250,24,24,202306,398,1,@2523,41.71,MTS,41.71,469237.5,131386.52,2,1,28.26633166
370511,361280,24,24,202306,459,1,@2523,37,MTS,37,184132,51558,1,1,10.84213625
370511,364280,24,24,202306,635,1,@2523,36.51,MTS,36.51,196811,55108,1,1,8.489142226
370511,380055,24,24,202307,477,1,@2523,30,MTS,30,546094.2,152906.4,3,1,38.16171908
370511,382016,24,24,202307,505,1,@2523,40.5,MTS,40.5,224554.28,0,1,1,10.97930718
370511,382120,24,24,202306,470,1,@2523,35.88,MTS,35.88,221447.05,62005.18,1,1,13.13165931
370511,384002,24,24,202307,495,1,@2523,40,MTS,40,296875,0,1,1,14.99368687
370511,385001,24,24,202307,503,1,@2523,35.66,MTS,35.66,200587.5,56164.5,1,1,11.18290258
370511,388245,24,24,202307,591,1,@2523,34.55,MTS,34.55,115742.5,0,1,1,5.668358714
382721,360370,24,24,202307,310,1,@2523,10,MTS,10,53906.24,15093.74,1,1,17.38910968
391115,365541,24,24,202307,431,1,@2523,29.25,MTS,29.25,170015.63,47604.38,1,1,13.48607928
394107,302002,24,8,202307,932,1,@2523,650,BAG,32.5,247000,69160,1,1,8.154506438
395006,370435,24,24,202306,617,1,@2523,635,BAG,31.75,196850,55118,1,1,10.04862237
396195,362265,24,24,202306,727,1,@2523,6.7,MTS,6.7,43550,12194,1,1,8.94085282
412219,425508,27,27,202307,492,1,@2523,10,MTS,10,60312.5,16887.5,1,1,12.25863821
413215,410218,27,27,202307,383,1,@2523,34.1,TON,34.1,167345.3,0,1,1,12.81328147
413215,422401,27,27,202307,407,1,@2523,34.69,TON,34.69,341382.86,0,2,1,24.1792599
424001,400710,27,27,202307,312,1,@2523,34.31,MTS,34.31,233308,65326.24,1,1,21.79487179
431203,400708,27,27,202306,425,1,@2523,22,TON,22,398750,111650,3,1,42.64705882
431515,443404,27,27,202306,328,1,@2523,28,MTS,28,124687.5,34912.5,1,1,13.57660061
442908,425001,27,27,202306,609,2,@2523,139.7,TON,139.7,432049.35,0,1,1,5.07831525
442908,506163,27,36,202306,328,1,@2523,25,TON,25,136718.75,38281.25,1,1,16.67301829
442916,423701,27,27,202307,630,1,@2523,30,MTS,30,168750,47250,1,1,8.928571429
442916,444801,27,27,202307,316,1,@2523,32,MTS,32,172499.84,0,1,1,17.05892405
442917,443001,27,27,202307,515,1,@2523,1,MTS,1,5781.25,1618.76,1,1,11.22572816
445304,424001,27,27,202307,652,1,@2523,25,MTS,25,76997.75,0,1,1,4.723788344
445304,431114,27,27,202307,532,1,@2523,34.87,MTS,34.87,179798.44,50343.56,1,1,9.692199383
