start_pin,destination_pin,bharat_sir_eway_data_aug23_sep23_020424.origin_from_state,bharat_sir_eway_data_aug23_sep23_020424.destination_from_state,bharat_sir_eway_data_aug23_sep23_020424.rtn_period,travel_distance,bharat_sir_eway_data_aug23_sep23_020424.transport_mode,bharat_sir_eway_data_aug23_sep23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_aug23_sep23_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_aug23_sep23_020424.total_tax,bharat_sir_eway_data_aug23_sep23_020424.ewbs_count,bharat_sir_eway_data_aug23_sep23_020424.supplier_gstin_cnt,Cost pre Km per TON
522437,751001,37,21,202308,931,1,@2523,31,TON,31,2436406.2,682193.7,18,1,84.41863414
522614,516101,37,37,202308,423,1,@2523,30,BAG,1.5,215625,60375,2,1,339.8345154
522614,516126,37,37,202308,392,1,@2523,30,BAG,1.5,107812.5,30187.5,1,1,183.3545918
522614,535240,37,37,202309,544,1,@2523,35.18,MTS,35.18,144238,0,1,1,7.536764706
531055,751019,37,21,202309,481,1,@2523,29.37,MTS,29.37,133082.81,37263.19,1,1,9.420477994
531055,752002,37,21,202309,524,1,@2523,7,MTS,7,35495.6,9938.77,1,1,9.677099237
531055,754200,37,21,202308,531,2,@2523,395.4,MTS,395.4,1449061.92,405737.34,1,1,6.901694915
531055,761017,37,21,202309,319,1,@2523,36,MTS,36,228937.5,64102.5,1,1,19.93534483
531055,764056,37,21,202309,301,1,@2523,27.52,MTS,27.52,154800,43344,1,1,18.68770764
532284,841287,37,10,202308,1241,1,@2523,280,Bag,14,60390.7,16909.4,1,1,3.475923794
583104,573124,29,29,202308,430,1,@2523,11,TON,11,39531.25,11068.76,1,1,8.35755814
583115,581401,29,29,202309,318,1,@2523,7,TON,7,39921.88,11178.12,1,1,17.93435759
583228,403601,29,30,202309,306,2,@2523,910.6,MTS,910.6,4810107.91,1346830.22,1,1,17.2625817
583228,575028,29,29,202308,467,1,@2523,8.5,MTS,8.5,49140.63,13759.38,1,1,12.37955158
585211,402108,29,27,202308,564,2,@2523,4033.34,MTS,4033.34,16359227,4580583.56,1,1,7.191489344
585211,410218,29,27,202309,550,1,@2523,32.28,MTS,32.28,135898.8,38051.66,1,1,7.654545455
585211,410505,29,27,202309,462,1,@2523,31,MTS,31,193750,54250,1,1,13.52813853
585211,411041,29,27,202308,440,1,@2523,35.16,MTS,35.16,296047.2,82893.22,2,1,19.13636364
585211,412207,29,27,202308,424,1,@2523,29.22,MTS,29.22,337856.26,94599.76,2,1,27.27004798
585211,416112,29,27,202309,350,1,@2523,35.12,MTS,35.12,192062.5,53777.5,1,1,15.625
585222,410206,29,27,202308,559,1,@2523,34.35,MTS,34.35,80507.81,22542.19,1,1,4.192754789
585222,416112,29,27,202308,422,1,@2523,31.8,MTS,31.8,173906.25,48693.75,1,1,12.95912322
585222,416208,29,27,202309,473,1,@2523,10,MTS,10,256000,71680,8,1,54.12262156
585222,416310,29,27,202309,395,1,@2523,32.09,MTS,32.09,175492.19,49137.81,1,1,13.84493691
585222,421504,29,27,202308,780,1,@2523,35,MTS,35,196000,54880,1,1,7.179487179
585222,422001,29,27,202308,590,1,@2523,34.41,MTS,34.41,179039.59,50131.09,1,1,8.818858826
585222,431005,29,27,202309,482,1,@2523,32.99,MTS,32.99,170104.69,47629.31,1,1,10.69761427
585222,431005,29,27,202309,482,1,@2523,34.33,MTS,34.33,177014.31,49564.01,1,1,10.69762907
585222,431511,29,36,202308,306,1,@2523,29.82,MTS,29.82,153759.38,43052.63,1,1,16.85049074
585222,504251,29,36,202308,444,1,@2523,15,MTS,15,83203,23296.84,1,1,12.49294294
585222,506002,29,36,202308,324,1,@2523,25,MTS,25,160000,44800,2,1,19.75308642
585222,515231,29,37,202309,474,1,@2523,5,MTS,5,50390.54,14109.35,2,1,21.26183122
585222,522437,29,37,202308,365,1,@2523,3.51,MTS,3.51,11232,3144.96,1,1,8.767123288
585222,522437,29,37,202308,365,1,@2523,11.13,MTS,11.13,35616,9972.48,1,1,8.767123288
585222,522437,29,37,202308,365,1,@2523,33.06,MTS,33.06,105792,29621.76,1,1,8.767123288
585222,522437,29,37,202308,365,1,@2523,35.1,MTS,35.1,112320,31449.6,1,1,8.767123288
585222,577001,29,29,202309,466,1,@2523,25,MTS,25,400000,0,5,1,34.33476395
585222,577527,29,29,202308,468,1,@2523,34.4,MTS,34.4,201562.5,56437.5,1,1,12.52003205
585222,581115,29,29,202308,499,1,@2523,13,MTS,13,75156.25,21043.76,1,1,11.58567134
585222,636307,29,33,202308,786,2,@2523,62.9,MTS,62.9,294843.76,82556.26,2,1,5.96374066
585225,403001,29,30,202308,521,1,@2523,31.2,TON,31.2,141336,39574.08,1,1,8.694817658
585225,403001,29,30,202308,521,1,@2523,35.66,TON,35.66,161539.8,45231.14,1,1,8.694817658
585292,412201,29,27,202308,420,2,@2523,1243.1,MTS,1243.1,6121123.85,1713914.68,1,1,11.724
585305,416436,29,27,202308,389,1,@2523,28.28,TON,28.28,97212.5,27219.5,1,1,8.836760925
585305,577597,29,29,202308,534,1,@2523,28.92,TON,28.92,142340.62,39855.38,1,1,9.216994058
585305,581401,29,29,202309,536,1,@2523,36,TON,36,168750,47250,1,1,8.745335821
585305,590001,29,29,202308,544,1,@2523,26,TON,26,1421875,398125.04,10,1,100.5284926
585320,412201,29,27,202308,461,1,@2523,34.85,MTS,34.85,122520.05,34305.61,1,1,7.626116888
585320,412202,29,27,202309,449,1,@2523,35.99,MTS,35.99,126527.89,35427.81,1,1,7.829933581
585320,505001,29,36,202308,322,1,@2523,20,MTS,20,69375,19425,1,1,10.77251553
585320,581320,29,29,202309,636,1,@2523,10,MTS,10,60468,16932,1,1,9.50754717
587122,431001,29,27,202308,548,1,@2523,35,TON,35,360937.5,101062.5,2,1,18.81843066
587122,562105,29,29,202308,515,1,@2523,7,TON,7,42656.25,11943.76,1,1,11.83252427
587122,577101,29,29,202308,469,1,@2523,32,TON,32,1300000,364000,8,1,86.62046908
587122,581421,29,29,202308,352,1,@2523,27,TON,27,181406.25,50793.76,1,1,19.08735795
591136,410501,29,27,202308,416,1,@2523,34.24,MTS,34.24,197950,55426,1,1,13.89723558
591136,575013,29,29,202308,496,1,@2523,33,MTS,33,324843.74,90956.26,2,1,19.84626955
600020,509001,33,36,202308,617,1,@2523,25.85,MTS,25.85,131269.53,36755.47,1,1,8.230348382
602003,999999,33,99,202309,800,1,@2523,24000,KGS,24,1643280,0,1,1,85.5875
620020,600069,33,33,202308,313,1,@2523,35.9,TON,35.9,179500,50260,1,1,15.97444089
621112,686512,33,32,202308,313,1,@2523,500,BAG,25,164062.5,45937.5,2,1,20.96645367
621651,562123,33,29,202309,403,1,@2523,25,MTS,25,313574.33,87800.82,2,1,31.12400298
621651,627352,33,33,202308,313,1,@2523,38.58,MTS,38.58,201942.18,56543.82,1,1,16.72324219
621651,682503,33,32,202309,427,1,@2523,31,MTS,31,244590,68485.2,2,1,18.47775176
621651,689695,33,32,202309,399,1,@2523,30.12,MTS,30.12,192956.25,54027.75,1,1,16.05576441
621651,695521,33,32,202308,477,1,@2523,35.68,MTS,35.68,223000,62440,1,1,13.10272537
621705,626205,33,33,202308,316,1,@2523,27.2,MTS,27.2,121893.02,34129.98,1,1,14.18152224
621705,629165,33,33,202308,472,1,@2523,41,MTS,41,470501.98,0,2,1,24.31283485
621707,560081,33,29,202309,379,1,@2523,38.08,TON,38.08,178023.63,49846.62,1,1,12.33506671
621707,562111,33,29,202309,462,1,@2523,30,TON,30,2484375,695625,13,1,179.2478355
621707,635103,33,33,202308,375,1,@2523,38.8,TON,38.8,194000,54320,1,1,13.33333333
621707,679338,33,32,202309,384,1,@2523,25,TON,25,367187.5,102812.5,2,1,38.24869792
621713,560022,33,29,202308,396,1,@2523,19,MTS,19,185030.74,51808.6,2,1,24.59207071
621713,560049,33,29,202309,396,1,@2523,2,MTS,2,9654.34,2703.22,1,1,12.18982323
621713,601201,33,33,202308,330,1,@2523,39,MTS,39,195000,54600,1,1,15.15151515
621713,635109,33,33,202309,344,1,@2523,13.54,MTS,13.54,71931.25,20140.76,1,1,15.44331395
621713,643224,33,33,202308,388,1,@2523,19.94,MTS,19.94,132414.06,37075.94,1,1,17.11501256
621729,643006,33,33,202308,335,1,@2523,30,MTS,30,1218750,341250.08,8,1,121.2686567
621730,570015,33,29,202309,493,1,@2523,35,MTS,35,548704.8,153637.35,3,1,31.79975659
621730,626117,33,33,202309,334,1,@2523,18,MTS,18,177187.5,49612.52,2,1,29.47230539
621730,635109,33,33,202309,321,1,@2523,58.26,MTS,58.26,286748.44,80289.56,1,1,15.33294406
621730,641658,33,33,202308,308,1,@2523,20,MTS,20,180866,0,2,1,29.36136364
621730,670501,33,32,202308,611,1,@2523,37.24,MTS,37.24,244387.5,68428.5,1,1,10.7405892
621730,673655,33,32,202309,526,1,@2523,34.08,MTS,34.08,166531.92,46628.94,1,1,9.289923954
621730,682011,33,32,202308,505,1,@2523,25,MTS,25,160156.25,44843.75,1,1,12.68564356
621730,686691,33,32,202309,480,1,@2523,7,MTS,7,42656.25,11943.75,1,1,12.6953125
624703,560064,33,29,202309,378,1,@2523,25,TON,25,121093.75,33906.25,1,1,12.81415344
624703,571119,33,29,202308,303,1,@2523,39.88,TON,39.88,211862.5,59321.5,1,1,17.5330033
624703,676101,33,32,202308,337,1,@2523,29.81,TON,29.81,167681.25,46950.75,1,1,16.69139466
626127,621802,33,33,202309,331,1,@2523,25,MTS,25,126953.13,35546.88,1,1,15.34176798
626204,691302,33,32,202309,301,1,@2523,5,MTS,5,35156.25,9843.75,1,1,23.35963455
627352,561208,33,29,202308,648,1,@2523,100,NOS,,67500,18900,1,1,#DIV/0!
635601,344001,33,8,202309,2036,1,@2523,400,BAG,20,164000,45920,1,1,4.027504912
637303,673123,32,32,202309,310,1,@2523,620,BAG,31,348750,97650,2,1,36.29032258
637303,673585,32,32,202309,328,1,@2523,270,BAG,13.5,75937.5,21262.5,1,1,17.14939024
638451,614203,33,33,202308,349,1,@2523,540,BAG,27,390237.8,109266.58,3,1,41.41332909
638458,602001,33,33,202309,461,1,@2523,600,BAG,30,295308,82686.24,2,1,21.3527115
639119,601202,33,33,202309,437,1,@2523,39.71,TON,39.71,204506.5,57261.82,1,1,11.78489703
641016,600066,33,33,202308,480,1,@2523,110,BAG,5.5,66000,18480,1,1,25
641024,670581,33,32,202308,301,1,@2523,500,BAG,25,97750,27370,1,1,12.99003322
671124,636115,32,33,202308,589,1,@2523,10.7,MTS,10.7,43800.24,12264.07,1,1,6.949881789
700071,678623,19,32,202308,2242,1,@2523,0,   ,,480985,497969.35,1,1,#DIV/0!
713148,733201,19,19,202308,358,2,@2523,521.2,MTS,521.2,2340688.35,0,1,1,12.54458099
713148,854334,19,10,202309,439,1,@2523,30,MTS,30,214218.55,59981.25,1,1,16.26564541
721507,742151,19,19,202308,339,1,@2523,15,MTS,15,60234.37,27562.54,1,1,11.84550049
722183,721650,19,19,202308,306,1,@2523,19,MTS,19,1164190.17,325974.66,11,1,200.2391073
734008,833210,19,20,202309,676,1,@2523,2.45,MTS,2.45,11025,3087,1,1,6.656804734
742227,734004,19,19,202309,342,2,@2523,853.7,MTS,853.7,4648055.02,0,1,1,15.91988304
743249,791109,19,12,202309,1265,1,@2523,43.25,MTS,43.25,875812.5,245227.5,3,1,16.00790514
752002,831003,21,20,202308,445,1,@2523,1020,BAG,51,326400,91392,1,1,14.38202247
754082,761200,21,21,202308,339,1,@2523,15,MTS,15,82617.18,23132.82,1,1,16.24723304
755024,812001,21,10,202308,668,1,@2523,24.12,MTS,24.12,229893.76,64370.26,2,1,14.26833894
764036,110054,21,7,202308,1742,1,@2523,400,BAG,20,93752,99487.73,1,1,2.690929966
770017,737101,21,19,202308,1081,2,@2523,679,MTS,679,5750281.24,1610078.76,2,1,7.8341813
770017,754082,21,21,202308,349,2,@2523,3890.93,MTS,3890.93,25714171.7,0,2,1,18.93623763
770018,752085,21,21,202308,334,1,@2523,21,TON,21,115911.8,32455.3,1,1,16.52577702
770018,755026,21,21,202309,341,1,@2523,31.95,MTS,31.95,2325960,651268.8,14,1,213.4897361
781005,787026,18,18,202309,443,1,@2523,15,MTS,15,108984.45,30515.64,1,1,16.40097065
781022,787060,18,18,202308,536,1,@2523,5,TON,5,77343.8,21656.28,2,1,28.85962687
781023,783335,18,18,202308,303,1,@2523,15,TON,15,108046.87,30253.12,1,1,23.77268867
781031,791102,18,12,202309,546,1,@2523,10,MTS,10,862343.75,241456.25,11,1,157.9384158
781031,791109,18,12,202309,336,1,@2523,25,MTS,25,193750,54250,1,1,23.06547619
782140,795001,18,14,202308,389,1,@2523,35,MTS,35,1074609.4,300890.65,5,1,78.92834374
782402,735102,18,19,202309,429,1,@2523,28.4,TON,28.4,127552.35,35714.66,1,1,10.46918399
782402,784161,18,18,202309,320,1,@2523,22.5,TON,22.5,171562.5,48037.5,1,1,23.828125
782402,785636,18,18,202308,316,1,@2523,15,TON,15,113203.12,31696.88,1,1,23.88251477
782402,786001,18,18,202308,411,1,@2523,10,TON,10,1011234.29,0,17,1,246.0424063
782402,786190,18,18,202308,478,1,@2523,12,MTS,12,90937.56,25462.52,1,1,15.85382845
782402,787001,18,12,202309,363,1,@2523,40,TON,40,534375,149625,2,1,36.80268595
784001,790104,18,12,202309,333,1,@2523,180,BAG,9,65390.62,21590.63,1,1,21.81869203
791105,791001,12,12,202309,376,1,@2523,1.85,MTS,1.85,17054.68,4775.32,1,1,24.51794135
793200,799201,17,16,202309,362,1,@2523,30.5,MTS,30.5,235898.44,66051.56,1,1,21.36567702
793210,735102,17,19,202308,616,1,@2523,24.85,TON,24.85,120305.81,33685.63,1,1,7.85922091
793210,735102,17,19,202308,616,1,@2523,30.34,TON,30.34,146825.58,41111.16,1,1,7.856071664
793210,735102,17,19,202308,616,1,@2523,33.46,TON,33.46,161924.32,45338.81,1,1,7.856071603
793210,799202,17,16,202308,330,1,@2523,6.5,MTS,6.5,50070.31,14019.69,1,1,23.34280186
799008,793210,16,17,202309,350,1,@2523,0.2,TON,0.2,2598.74,10732.82,2,1,37.12485714
816107,822114,20,20,202308,619,1,@2523,3.75,MTS,3.75,44589.82,12485.16,2,1,19.20940011
821105,843315,10,10,202309,350,1,@2523,20,TON,20,132940.37,0,1,1,18.99148143
824101,845438,10,10,202308,338,1,@2523,48,MTS,48,192000,0,1,1,11.83431953
827014,802183,20,10,202308,369,1,@2523,5,MTS,5,28515.62,7984.38,1,1,15.4556206
831016,822101,20,20,202308,321,1,@2523,5,MTS,5,16925,4739,1,1,10.54517134
833210,811311,20,10,202308,378,1,@2523,24,MTS,24,192000,53760,2,1,21.16402116
833210,844125,20,10,202309,488,2,@2523,326.5,MTS,326.5,3918000,1097040,3,1,24.59016393
833210,852113,20,10,202309,522,2,@2523,197.7,MTS,197.7,790800,221424,1,1,7.662835249
835231,825318,20,20,202309,326,1,@2523,5,MTS,5,33750,9450,1,1,20.70552147
841226,852111,10,10,202308,347,1,@2523,8.5,MTS,8.5,53921.88,15098.12,1,1,18.28170198
123305,152107,6,3,202308,307,1,@2523,14,MTS,14,176312.5,49367.5,2,1,41.02198697
124106,144001,6,3,202308,420,1,@2523,34,TON,34,180625,50575,1,1,12.64880952
124106,151001,6,3,202309,302,1,@2523,41,TON,41,1463725.66,409843.14,10,1,118.2139929
124146,140306,6,3,202309,306,1,@2523,39.38,MTS,39.38,221513,62023.5,1,1,18.38239443
124146,151001,6,3,202308,347,1,@2523,20,MTS,20,551594,154446.27,6,1,79.48040346
124146,151001,6,3,202308,347,1,@2523,39.44,MTS,39.44,240338,67294.5,1,1,17.56127573
127022,246761,6,9,202309,341,1,@2523,25,MTS,25,149609.37,41890.63,1,1,17.54948622
140113,176309,3,2,202309,418,1,@2523,25.59,TON,25.59,126950.39,35546.11,1,1,11.86827147
140113,182204,3,1,202309,617,1,@2523,32.55,TON,32.55,185636.72,51978.28,1,1,9.243314487
140113,182204,3,1,202309,617,1,@2523,33.31,TON,33.31,192573.44,53920.56,1,1,9.369935292
140113,246171,3,5,202309,407,1,@2523,34.18,TON,34.18,186921.87,52338.13,1,1,13.43673183
140113,246171,3,5,202308,407,1,@2523,34.57,TON,34.57,189054.69,52935.31,1,1,13.43673236
141006,201302,3,9,202308,323,1,@2523,940,BAG,47,514068,143940,2,1,33.8625914
171102,151002,2,3,202309,349,1,@2523,12.1,TON,12.1,450463.6,126129.82,8,1,106.6716238
171102,151002,2,3,202308,349,1,@2523,12.29,TON,12.29,60424.39,16918.83,1,1,14.0875336
171102,151002,2,3,202309,349,1,@2523,24.29,TON,24.29,224486.09,62856.1,2,1,26.48112881
175008,172114,2,2,202309,326,1,@2523,2,TON,2,57628.9,16136.14,5,1,88.38788344
175018,194101,2,38,202308,802,1,@2523,2.2,MTS,2.2,13371.89,3744.13,1,1,7.578717978
175021,194104,2,38,202308,685,1,@2523,240,BAG,12,85125.6,23835.17,1,1,10.35591241
176403,182204,2,1,202309,458,1,@2523,120,Bag,6,36562.5,10237.5,1,1,13.305131
181133,182204,1,1,202309,313,1,@2523,230,BAG,11.5,361171.84,101128.12,5,3,100.3394471
181133,182204,1,1,202309,313,1,@2523,500,   ,,197500,0,1,1,#DIV/0!
181133,194102,1,1,202308,432,1,@2523,240,Bag,12,97200,0,1,1,18.75
184101,185102,1,1,202309,320,1,@2523,360,BAG,18,246093.75,68906.26,2,1,42.72460938
202127,262309,9,5,202308,305,1,@2523,34.5,TON,34.5,183787.97,51460.63,1,1,17.46618864
202143,206251,9,9,202308,341,1,@2523,35,MTS,35,567657,158943.78,3,1,47.56237956
203205,225305,9,9,202309,596,1,@2523,5,MTS,5,30547,8553.16,1,1,10.25067114
208001,456221,9,23,202309,705,1,@2523,500,bag,25,164000,45920,1,1,9.304964539
208001,456221,9,23,202309,705,1,@2523,510,BAG,25.5,167280,46838.4,1,1,9.304964539
209625,271801,9,9,202309,330,1,@2523,600,BAG,30,168750,47250,1,1,17.04545455
210341,221010,9,9,202309,376,1,@2523,42,TON,42,813749.96,227850.04,4,1,51.52925279
210341,222141,9,9,202308,337,1,@2523,9,TON,9,56812.5,15907.5,1,1,18.73145401
210341,233302,9,9,202309,432,1,@2523,21,TON,21,109977.66,0,1,1,12.12275794
212107,244001,9,9,202308,686,2,@2523,1368.9,MTS,1368.9,7568689.17,0,1,1,8.059810499
212107,285130,9,9,202309,359,1,@2523,14,MTS,14,84875,23765,1,1,16.88718663
226017,110096,9,7,202309,511,1,@2523,880,BAG,44,255200,71456,1,1,11.35029354
229303,273408,9,9,202309,335,1,@2523,2,MTS,2,13031.24,3648.76,1,1,19.44961194
229303,282006,9,9,202309,393,2,@2523,652.5,MTS,652.5,2165432.18,0,1,1,8.444452946
229303,284003,9,9,202308,372,1,@2523,30,MTS,30,94017.6,0,1,1,8.424516129
231207,277209,9,9,202308,320,1,@2523,20,MTS,20,658750,184450,5,1,102.9296875
231207,801305,9,10,202308,398,2,@2523,3851.84,MTS,3851.84,12075518.4,3381145.16,1,1,7.876884422
232101,244001,9,9,202309,791,1,@2523,30.2,MTS,30.2,111740,31287.2,1,1,4.677623262
263139,135001,5,6,202308,344,1,@2523,150,BAG,7.5,44700,17946.78,1,1,17.3255814
273308,734005,9,19,202309,741,1,@2523,41.34,MTS,41.34,253744.92,71048.58,1,1,8.28340081
284121,224001,9,9,202308,404,2,@2523,65.9,TON,65.9,2940194.4,0,8,1,110.4356436
284121,841239,9,10,202309,672,2,@2523,1629.5,TON,1629.5,14003516,3920984,2,1,12.78831879
303108,125104,8,6,202309,411,1,@2523,39.98,MTS,39.98,218640.63,61219.38,1,1,13.30596137
303108,331402,8,8,202308,317,1,@2523,35,MTS,35,951562.5,266437.54,5,1,85.76498423
303108,335504,8,8,202308,352,1,@2523,11,MTS,11,74250,20790,1,1,19.17613636
305022,313001,8,8,202308,317,1,@2523,1075,BAG,53.75,314932,88180.96,1,1,18.48328076
305901,201009,8,9,202308,465,2,@2523,392.4,MTS,392.4,1863900,521892,1,1,10.21505376
305901,208020,8,9,202309,681,2,@2523,653,MTS,653,3101750,868490,1,1,6.975036711
305901,282001,8,9,202309,431,1,@2523,131.8,MTS,131.8,5008400,1402352,8,1,88.16705336
305901,301707,8,8,202309,388,1,@2523,44.28,MTS,44.28,154980,0,1,1,9.020618557
305901,382715,8,24,202309,455,1,@2523,10,MTS,10,59219,16581.32,1,1,13.01516484
305901,389151,8,24,202308,468,1,@2523,25,MTS,25,390859,109440.52,3,1,33.40675214
305901,456550,8,23,202308,459,1,@2523,42,MTS,42,1045406,292713.68,5,1,54.22792821
305901,465697,8,23,202309,521,1,@2523,41.5,MTS,41.5,227601.81,63728.51,1,1,10.52664292
306107,124001,8,6,202309,468,1,@2523,42,MTS,42,7811343.1,2187176.07,34,1,397.4024776
306107,125101,8,6,202309,480,1,@2523,38,MTS,38,247000,69160,1,1,13.54166667
306107,142042,8,3,202308,679,1,@2523,42.93,MTS,42.93,168070.95,47059.87,1,1,5.765832106
306107,151401,8,3,202308,525,1,@2523,45.75,MTS,45.75,179111.25,50151.15,1,1,7.457142857
306107,203205,8,9,202309,528,1,@2523,44.3,MTS,44.3,465150,130242,3,1,19.88636364
306107,203205,8,9,202308,528,1,@2523,46.18,MTS,46.18,323260,90512.8,2,1,13.25757576
306107,301707,8,8,202309,386,1,@2523,43.79,MTS,43.79,459795,0,3,1,27.20207254
306107,301707,8,8,202309,386,1,@2523,44.83,MTS,44.83,2039765,0,13,1,117.8756477
306107,301707,8,8,202309,386,1,@2523,47.11,MTS,47.11,164885,0,1,1,9.067357513
306107,312605,8,8,202309,316,1,@2523,35,MTS,35,997500,279300,6,1,90.18987342
306107,321001,8,8,202309,389,1,@2523,25,MTS,25,894923,250578.46,6,1,92.02293059
306107,331027,8,8,202309,303,1,@2523,38,MTS,38,1377500,385700,7,1,119.6369637
306107,331027,8,8,202309,303,1,@2523,45,MTS,45,703124.5,196874.88,3,1,51.5676201
306107,331304,8,8,202309,349,1,@2523,38,MTS,38,394844.07,110556.34,2,1,29.7725886
306107,333307,8,8,202308,303,1,@2523,23,MTS,23,294687.24,82512.42,2,1,42.28544124
306107,335804,8,8,202308,418,1,@2523,45.49,MTS,45.49,1910580,0,12,1,100.4784689
306107,335804,8,8,202308,418,1,@2523,46.11,MTS,46.11,2098005,0,13,1,108.8516746
306107,335804,8,8,202309,418,1,@2523,49.41,MTS,49.41,172935,0,1,1,8.373205742
306107,335804,8,8,202308,434,1,@2523,47.33,MTS,47.33,165655,0,1,1,8.064516129
306107,344702,8,8,202308,433,1,@2523,45,MTS,45,203906.25,57093.76,1,1,10.4647806
306107,395003,8,24,202308,732,1,@2523,39.56,MTS,39.56,252195,70614.6,1,1,8.709016393
306107,476224,8,23,202309,516,1,@2523,42,MTS,42,1680000,470400,8,1,77.51937984
306308,122508,8,6,202309,548,1,@2523,17,MTS,17,98546.87,27593.13,1,1,10.57823851
306308,227305,8,9,202308,875,1,@2523,42.5,MTS,42.5,514153.12,143962.86,4,1,13.82596625
306308,251001,8,9,202309,689,1,@2523,20,MTS,20,229200,64176,3,1,16.63280116
306308,281004,8,9,202309,477,1,@2523,5,MTS,5,55311.7,15487.5,2,1,23.19148847
306308,322001,8,8,202308,420,1,@2523,21,MTS,21,116812.5,32707.5,1,1,13.24404762
306308,331023,8,8,202309,366,1,@2523,25,MTS,25,293750,82250,2,1,32.10382514
306308,344031,8,8,202309,319,1,@2523,10,MTS,10,175313.08,49087.52,3,1,54.95707837
306709,301604,8,8,202308,428,1,@2523,42,TON,42,393750,110250,2,1,21.90420561
306709,335001,8,8,202308,492,1,@2523,42,MTS,42,10002069,2013900.7,45,1,484.0335366
306709,335061,8,8,202308,467,1,@2523,22,MTS,22,146093.86,40906.3,1,1,14.21976445
306709,455336,8,23,202308,675,1,@2523,10,TON,10,188750,52850,3,1,27.96296296
306709,457114,8,23,202308,431,1,@2523,15.5,TON,15.5,96390.62,26989.38,1,1,14.42865354
306709,465447,8,23,202308,449,1,@2523,35.5,TON,35.5,204679.69,57310.31,1,1,12.84103579
307019,345022,8,8,202309,590,1,@2523,30,MTS,30,1204687.5,337312.5,8,1,68.06144068
307019,345027,8,8,202308,431,1,@2523,41.37,MTS,41.37,187457.8,52488.18,1,1,10.51334037
307019,360311,8,24,202309,489,1,@2523,41.84,MTS,41.84,148532,41588.96,1,1,7.259713701
307019,361004,8,24,202308,547,1,@2523,36,MTS,36,118909.8,33294.74,1,1,6.038482633
307019,362560,8,24,202309,579,1,@2523,1,MTS,1,6328.12,1771.87,1,1,10.92939551
307019,363641,8,24,202308,416,1,@2523,40,MTS,40,225000,63000,1,1,13.52163462
307019,370240,8,24,202308,399,1,@2523,30,MTS,30,199846.8,55957.1,2,1,16.6956391
307019,389230,8,24,202308,331,1,@2523,17.5,MTS,17.5,218476.56,61173.44,2,1,37.71714458
307019,391740,8,24,202309,347,1,@2523,40.91,MTS,40.91,125264.37,35074.02,1,1,8.824063084
307019,395003,8,24,202309,498,1,@2523,30.84,MTS,30.84,75578.97,21162.11,1,1,4.921044099
307031,344001,8,8,202309,316,1,@2523,23,MTS,23,159562.5,44677.5,1,1,21.95411392
307031,382250,8,24,202309,372,1,@2523,29.72,MTS,29.72,175128.07,49035.86,1,1,15.8403224
312021,127032,8,6,202308,555,1,@2523,20,TON,20,111250,31150,1,1,10.02252252
312021,127306,8,6,202308,538,1,@2523,31.5,TON,31.5,555187.5,155452.5,3,1,32.76022305
312021,127310,8,6,202308,515,1,@2523,17,TON,17,102531.25,28708.75,1,1,11.71116505
312021,202133,8,9,202309,752,1,@2523,19.5,TON,19.5,121570.31,34039.69,1,1,8.290392117
312021,243201,8,9,202309,866,2,@2523,374.4,TON,374.4,1763480.16,493774.44,1,1,5.438972286
312021,335707,8,8,202308,578,1,@2523,30,TON,30,337968.74,94631.26,2,1,19.49070012
