start_pin,destination_pin,bharat_sir_eway_data_dec23_feb24_020424.origin_from_state,bharat_sir_eway_data_dec23_feb24_020424.destination_from_state,bharat_sir_eway_data_dec23_feb24_020424.rtn_period,travel_distance,bharat_sir_eway_data_dec23_feb24_020424.transport_mode,bharat_sir_eway_data_dec23_feb24_020424.hsn_code_4d,quantity,bharat_sir_eway_data_dec23_feb24_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_dec23_feb24_020424.total_tax,bharat_sir_eway_data_dec23_feb24_020424.ewbs_count,bharat_sir_eway_data_dec23_feb24_020424.supplier_gstin_cnt,Cost pre Km per TON
458470,453111,23,23,202312,302,1,@2523,27.74,MTS,27.74,147368.75,41263.26,1,1,17.5910596
458470,453111,23,23,202402,302,1,@2523,30.56,MTS,30.56,155187.65,43452.56,1,1,16.8149997
458470,455339,23,23,202402,430,1,@2523,11,MTS,11,63421.93,17758.16,1,1,13.40844186
458470,474001,23,23,202402,633,1,@2523,39.28,MTS,39.28,208675,58429,1,1,8.392575039
470661,284121,23,9,202312,307,2,@2523,3976.45,TON,3976.45,11750410,3290115,1,1,9.625407371
470661,461111,23,23,202402,309,1,@2523,36,TON,36,494856,0,3,1,44.48543689
475001,457114,23,23,202312,530,1,@2523,11,TON,11,66859.38,18720.62,1,1,11.46816123
483442,391440,23,24,202402,931,1,@2523,1,MTS,1,495000,138600,9,1,531.6863588
483504,534411,23,37,202312,1235,1,@2523,1.5,MTS,1.5,74366.82,122713.79,1,1,40.14403239
483504,713212,23,19,202312,879,1,@2523,30,MTS,30,1683780,471458.4,1,1,63.85210466
483880,227409,23,9,202402,359,2,@2523,768.01,TON,768.01,3028188.84,847892.88,2,1,10.98301638
483880,227409,23,9,202402,380,2,@2523,643.54,TON,643.54,3866573.66,1082640.62,2,1,15.81128421
483880,227409,23,9,202312,381,1,@2523,42.57,TON,42.57,86512.42,24223.48,1,1,5.333960986
483880,274001,23,9,202312,528,2,@2523,660,TON,660,14576337.6,4081374.56,8,1,41.82833333
483880,284403,23,9,202312,324,1,@2523,25,TON,25,138033.5,38649.38,2,1,17.04117284
483880,480002,23,23,202402,365,1,@2523,35,TON,35,219128.14,0,2,1,17.15288767
483880,821105,23,10,202402,380,1,@2523,36.46,TON,36.46,211468,59211.04,2,1,15.26315789
483880,821105,23,10,202312,380,1,@2523,40.87,TON,40.87,118523,33186.44,1,1,7.631578947
483880,821105,23,10,202402,380,1,@2523,42.16,TON,42.16,122264,34233.92,1,1,7.631578947
485005,222129,23,9,202312,325,1,@2523,40.4,TON,40.4,159075,44541,1,1,12.11538462
485005,226302,23,9,202312,389,1,@2523,28.4,TON,28.4,138450,38766,1,1,12.53213368
485005,229001,23,9,202312,301,1,@2523,41.87,TON,41.87,127577.89,35721.81,1,1,10.12292359
485005,477001,23,23,202402,514,1,@2523,10,MTS,10,31230.2,0,1,1,6.075914397
485005,802103,23,10,202402,429,2,@2523,281.6,TON,281.6,1075548.67,301153.63,1,1,8.903076907
485111,208022,23,9,202312,350,1,@2523,30,MTS,30,408375,114345,3,1,38.89285714
485111,209801,23,9,202312,355,1,@2523,28.97,MTS,28.97,140323.44,39290.56,1,1,13.64436644
485111,222202,23,9,202312,311,1,@2523,32.63,MTS,32.63,126441.25,35403.55,1,1,12.45980707
485111,225126,23,9,202402,355,1,@2523,34.32,MTS,34.32,134062.5,37537.5,1,1,11.00352113
485111,226001,23,9,202312,408,2,@2523,838.8,MTS,838.8,8367030,2342768.4,2,1,24.44852941
485111,226002,23,9,202312,383,1,@2523,35.87,MTS,35.87,140117.19,39232.81,1,1,10.19908634
485111,227406,23,9,202402,305,1,@2523,41.93,MTS,41.93,191410.45,53594.92,1,1,14.96721311
485111,227406,23,9,202402,305,1,@2523,42.32,MTS,42.32,193190.8,54093.42,1,1,14.96721311
485111,227406,23,9,202402,305,1,@2523,43.61,MTS,43.61,928674.95,260028.98,5,2,69.81967213
485111,242223,23,9,202312,559,2,@2523,461.3,MTS,461.3,2208473.75,618372.65,1,1,8.564400716
485111,250001,23,9,202312,832,2,@2523,329.5,MTS,329.5,1426118.84,399313.27,1,1,5.202079345
485111,275102,23,9,202402,422,2,@2523,334,MTS,334,1607375,450065,1,1,11.40402844
485111,276135,23,9,202402,346,1,@2523,41.76,MTS,41.76,182700,51156,1,1,12.64450867
485111,285001,23,9,202312,330,1,@2523,31,MTS,31,949375,265825,7,2,92.8030303
485111,803201,23,10,202312,550,1,@2523,42.15,MTS,42.15,237726,66563.28,1,1,10.25454545
485771,222143,23,9,202312,312,1,@2523,10,MTS,10,54062.5,15137.5,1,1,17.32772436
485771,228131,23,9,202312,378,1,@2523,38,MTS,38,605718.4,169601.6,4,1,42.16920078
485771,229301,23,9,202312,352,1,@2523,20.48,MTS,20.48,76800,21504,1,1,10.65340909
485771,231213,23,9,202312,332,1,@2523,26,MTS,26,138531.25,38788.75,1,1,16.04856928
485771,242401,23,9,202312,653,2,@2523,1249.1,MTS,1249.1,5679501.56,1590260.44,1,1,6.963055127
485771,273003,23,9,202402,503,1,@2523,42,MTS,42,148968.75,41711.25,1,1,7.051441352
485771,275101,23,9,202402,433,1,@2523,20,MTS,20,856348.34,239777.66,10,1,98.88548961
485771,277001,23,9,202312,468,1,@2523,15,MTS,15,83437.5,23362.5,1,1,11.88568376
485771,462026,23,23,202402,461,1,@2523,20,MTS,20,156600,43848,2,1,16.98481562
485771,805106,23,10,202402,647,1,@2523,42,MTS,42,748125,209475,3,1,27.5309119
485771,821105,23,10,202312,341,1,@2523,41.94,MTS,41.94,314550,88074,2,1,21.9941349
485771,221110,9,9,202312,303,1,@2523,34.32,MTS,34.32,123552,34594.56,1,1,11.88118812
485772,221001,23,9,202402,321,1,@2523,40.8,MTS,40.8,239062.7,66937.56,1,1,18.25351994
485772,824220,23,10,202312,538,1,@2523,40.08,MTS,40.08,266156.45,74523.81,1,1,12.34317842
485773,229001,23,9,202402,353,1,@2523,29.81,MTS,29.81,100959.69,28268.72,1,1,9.594256543
485773,229001,23,9,202402,353,1,@2523,40.62,MTS,40.62,275176.82,77049.5,2,1,19.1909831
485773,229001,23,9,202312,353,1,@2523,40.83,MTS,40.83,316276.93,88557.54,2,1,21.94388049
485773,229001,23,9,202312,353,1,@2523,41.29,MTS,41.29,959442.8,268643.98,6,1,65.82630835
485773,275101,23,9,202312,452,1,@2523,44.01,MTS,44.01,244129.06,68356.14,1,1,12.2724049
485773,461116,23,23,202312,430,1,@2523,42.42,MTS,42.42,205481.56,57534.84,1,1,11.26506584
486450,208022,23,9,202402,485,1,@2523,41.38,MTS,41.38,225003.75,63001.05,1,1,11.21134021
486450,209801,23,9,202402,489,1,@2523,33.89,MTS,33.89,183747.74,51449.26,1,1,11.08770285
486450,226001,23,9,202402,550,1,@2523,29.41,MTS,29.41,315238.74,88266.86,2,1,19.48865506
486450,228125,23,9,202402,376,1,@2523,29.49,MTS,29.49,163577.49,45801.7,1,1,14.75234032
486450,229413,23,27,202312,305,1,@2523,0.58,MTS,0.58,3018.01,844.99,1,1,17.06054268
486450,274509,23,9,202402,434,1,@2523,33.82,MTS,33.82,190237.5,53266.5,1,1,12.96082949
486450,276138,23,9,202402,357,1,@2523,41.86,MTS,41.86,327031.26,91568.76,2,1,21.88375417
486450,462001,23,23,202312,530,1,@2523,4,MTS,4,22500,6300,1,1,10.61320755
486450,464001,23,23,202402,458,1,@2523,21,MTS,21,114843.74,32156.26,1,1,11.94050114
486450,476332,23,23,202402,526,1,@2523,30,MTS,30,164062.5,45937.5,1,1,10.39686312
486450,481995,23,23,202402,364,1,@2523,35,MTS,35,169531.25,47468.76,1,1,13.30700549
486450,821109,23,10,202402,305,1,@2523,28.58,MTS,28.58,167461.08,46889.11,1,1,19.21108192
486450,824220,23,10,202402,460,1,@2523,41.81,MTS,41.81,235181.25,65850.75,1,1,12.22826087
486450,212601,9,9,202402,401,1,@2523,680,OTH,,181689.2,50872.98,1,1,#DIV/0!
486776,284126,23,9,202402,398,1,@2523,30,MTS,30,338437.8,94762.6,2,1,28.34487437
486776,464672,23,23,202402,443,1,@2523,18,MTS,18,103781.34,29058.78,1,1,13.01496614
486776,470002,23,23,202312,378,1,@2523,30,MTS,30,474282.3,88987.6,3,1,41.82383598
486776,470673,23,23,202312,331,1,@2523,7,MTS,7,37296.91,10443.14,1,1,16.09706949
486776,476335,23,23,202312,614,1,@2523,35,MTS,35,638203.3,178696.96,3,1,29.6976873
488441,223223,23,36,202312,517,1,@2523,42,TON,42,239531.25,67068.75,1,1,11.03118956
488441,226102,23,9,202402,399,1,@2523,41.73,TON,41.73,427732.5,119765.1,2,1,25.68922306
488441,226401,23,9,202402,368,1,@2523,36.59,TON,36.59,173230.78,48504.62,1,1,12.86514936
488441,228001,23,9,202402,385,1,@2523,40.26,TON,40.26,217026.56,60767.44,1,1,14.00162322
488441,241301,23,9,202312,407,1,@2523,41.86,TON,41.86,228267.81,63914.99,1,1,13.39834138
488441,243635,23,9,202312,641,1,@2523,41.78,TON,41.78,466760.93,130693.07,2,1,17.42882187
488441,243720,23,9,202312,704,1,@2523,40.4,TON,40.4,225356.25,63099.75,1,1,7.923473011
488441,274001,23,9,202312,578,1,@2523,40.75,TON,40.75,232402.34,65072.66,1,1,9.866998111
488441,466446,23,23,202402,416,1,@2523,34.6,TON,34.6,171918.74,48137.26,1,1,11.94410988
488441,474006,23,23,202312,343,1,@2523,41.65,TON,41.65,214757.82,60132.18,1,1,15.03279936
488441,480001,23,23,202312,387,1,@2523,12,TON,12,51090,0,1,1,11.00129199
488441,481001,23,23,202402,406,1,@2523,42,TON,42,901195.3,0,5,1,52.84982993
490024,762014,22,21,202312,410,1,@2523,32.18,TON,32.18,155871.87,43644.13,1,1,11.81402401
490024,828124,22,20,202312,825,2,@2523,3849.22,TON,3849.22,10398587,2911604.36,1,1,3.274520001
490024,828124,22,20,202402,825,2,@2523,3853.68,TON,3853.68,9118149.85,2553081.96,1,1,2.867986664
490036,444807,22,27,202312,515,1,@2523,35,MTS,35,1297734.34,363365.59,7,1,71.99635728
490036,496113,22,22,202402,361,1,@2523,32,MTS,32,165000,46200,1,1,14.283241
490036,496338,22,22,202402,526,1,@2523,30,MTS,30,1263749.92,353849.92,8,1,80.08554626
490036,497117,22,22,202402,321,1,@2523,34,MTS,34,2769406.24,775433.74,15,1,253.748052
490036,754029,22,21,202402,551,1,@2523,30,MTS,30,133593.75,37406.25,1,1,8.081896552
490036,754295,22,21,202402,556,1,@2523,31.42,MTS,31.42,65484.94,18335.78,1,1,3.748525432
490036,754295,22,21,202312,556,1,@2523,35.1,MTS,35.1,668428.6,187160.04,9,1,34.25098895
492001,484661,22,23,202402,408,1,@2523,360,BAG,18,56250,15750,1,1,7.659313725
493116,766027,22,21,202402,324,1,@2523,30,MTS,30,2114062.5,591937.5,12,1,217.496142
493118,754029,22,21,202312,529,1,@2523,35.28,MTS,35.28,176400,49392,2,1,9.451795841
493118,754029,22,21,202312,529,1,@2523,36.21,MTS,36.21,90525,25347,1,1,4.725897921
493118,765001,22,21,202312,448,1,@2523,3,MTS,3,17250,4830,1,1,12.83482143
493118,824101,22,10,202312,544,1,@2523,39.75,MTS,39.75,198750,55650,2,1,9.191176471
493195,754027,22,21,202312,571,1,@2523,32.39,MTS,32.39,91469.36,25611.43,1,1,4.945709282
493195,754027,22,21,202312,571,1,@2523,35.36,MTS,35.36,399426.56,111839.44,4,1,19.78283713
493195,759107,22,21,202312,524,1,@2523,33.85,MTS,33.85,216851.56,60718.44,1,1,12.2256678
493195,759107,22,21,202312,524,1,@2523,33.94,MTS,33.94,212125,59395,1,1,11.92748092
493195,761015,22,21,202402,496,1,@2523,35,MTS,35,208906.25,58493.75,1,1,12.03377016
493195,764059,22,21,202312,387,1,@2523,33.8,MTS,33.8,200687.5,56192.5,1,1,15.34237726
493195,768001,22,21,202402,316,1,@2523,35,MTS,35,1645548.1,460753.51,8,1,148.7837342
493196,754027,22,21,202402,546,1,@2523,34.15,MTS,34.15,97737.3,27366.45,1,1,5.241758242
493331,835208,22,20,202402,457,1,@2523,35,TON,35,1360625,380975,7,1,85.06564551
493331,842001,22,10,202402,769,2,@2523,249.2,TON,249.2,1062653.6,297543,2,1,5.545201602
493332,441001,22,27,202312,374,1,@2523,30,MTS,30,3368682.75,943231.17,28,1,300.2391043
493332,497224,22,22,202312,377,1,@2523,30,MTS,30,138282.24,38718.76,1,1,12.22654642
493332,754029,22,21,202402,504,1,@2523,34.36,MTS,34.36,111011.32,31083.17,1,1,6.410377053
493332,754029,22,21,202402,504,1,@2523,36.4,MTS,36.4,210181.24,58850.75,2,1,11.45676565
493332,754029,22,21,202402,504,1,@2523,39.62,MTS,39.62,129724.2,36322.78,1,1,6.496448403
493332,764058,22,21,202312,411,1,@2523,33.17,MTS,33.17,194355.69,54419.53,1,1,14.25640309
493332,766102,22,21,202402,366,1,@2523,11,MTS,11,193359.39,54140.64,3,1,48.02766766
493332,822102,22,20,202312,486,1,@2523,31.05,MTS,31.05,194063.1,54337.5,1,1,12.86012207
493332,823004,22,10,202402,619,1,@2523,30,MTS,30,372656.25,104343.75,2,1,20.06764943
493332,824101,22,10,202402,550,1,@2523,32.03,MTS,32.03,104872.95,29364.43,1,1,5.953109301
493332,824101,22,10,202402,550,1,@2523,37.43,MTS,37.43,214504.97,60061.39,2,1,10.41969106
493332,824101,22,10,202402,550,1,@2523,40.4,MTS,40.4,101000,28280,1,1,4.545454545
493332,824101,22,10,202402,550,1,@2523,40.79,MTS,40.79,203950,57106,2,1,9.090909091
493332,825320,22,20,202312,671,2,@2523,789,MTS,789,3838177.29,1074689.65,1,1,7.249791356
496001,758035,22,21,202402,354,1,@2523,30,TON,30,147186,41212,1,1,13.85932203
496001,802301,22,10,202402,586,2,@2523,210,TON,210,967965.6,271030,1,1,7.865802048
496001,825301,22,20,202312,454,1,@2523,16,TON,16,160499.2,44940,2,1,22.09515419
496001,825336,22,20,202312,433,1,@2523,30,TON,30,150468,42131,1,1,11.58337182
500005,314001,36,8,202312,1423,1,@2523,554,BAG,27.7,930720,260601.6,6,1,23.61208714
501158,410218,36,27,202312,650,1,@2523,34.04,MTS,34.04,143606.25,40209.75,1,1,6.490384615
501158,411042,36,27,202402,472,2,@2523,1310.2,MTS,1310.2,5527406.25,1547673.75,1,1,8.938029661
501158,412201,36,27,202402,490,1,@2523,34.5,MTS,34.5,291093.76,81506.26,2,1,17.21938835
501158,412208,36,27,202402,469,1,@2523,35,MTS,35,199609.38,55890.63,1,1,12.16018154
501158,414203,36,27,202312,378,1,@2523,7.9,MTS,7.9,29995.31,8398.69,1,1,10.04464202
501158,416502,36,27,202312,437,1,@2523,5,MTS,5,19687.5,5512.5,1,1,9.010297483
501158,422009,36,27,202312,594,1,@2523,20,MTS,20,65937.5,18462.5,1,1,5.550294613
501158,583103,36,29,202402,304,1,@2523,40,mts,40,171875,48125,1,1,14.13445724
504218,431505,36,27,202312,389,1,@2523,10,MTS,10,62187.5,17412.5,1,1,15.98650386
504218,431513,36,27,202312,387,1,@2523,31.22,MTS,31.22,165856.25,46439.75,1,1,13.72739018
504218,431513,36,27,202312,405,1,@2523,11,MTS,11,484689.7,135713.1,7,1,108.7967901
504218,444302,36,27,202312,463,1,@2523,29.65,MTS,29.65,152882.81,42807.19,1,1,11.13660889
504218,482001,36,23,202402,611,2,@2523,524.2,MTS,524.2,2424425,678839,1,1,7.569558101
504218,500032,36,36,202312,312,1,@2523,35.64,MTS,35.64,167062.5,46777.5,1,1,15.02403846
504218,500075,36,36,202312,313,1,@2523,29.96,MTS,29.96,173206.25,48497.76,1,1,18.47044728
505187,440025,36,27,202402,330,1,@2523,31,MTS,31,285781.26,80018.76,2,1,27.93560704
505187,442001,36,27,202312,452,1,@2523,34,MTS,34,502031.25,140568.75,3,1,32.66731195
508204,444304,36,27,202312,790,1,@2523,10,MTS,10,38281.2,10718.74,1,1,4.845721519
508204,503307,36,36,202312,400,1,@2523,5,MTS,5,28125,7875,1,1,14.0625
508204,515201,36,37,202312,649,1,@2523,36,TON,36,1053771.41,295055.99,5,1,45.10235448
508204,517619,36,37,202312,506,1,@2523,20,TON,20,106250,29750,1,1,10.49901186
508204,518221,36,37,202402,474,1,@2523,1,TON,1,12250,3430,2,1,25.84388186
508204,524129,36,37,202312,469,1,@2523,22.93,TON,22.93,121815.62,34108.37,1,1,11.32729165
508204,531031,36,37,202402,443,1,@2523,36.16,MTS,36.16,302984.64,84835.71,3,1,18.91422122
508204,531031,36,37,202402,443,1,@2523,41.8,MTS,41.8,116747.4,32689.27,1,1,6.304740406
508204,532456,36,37,202402,729,1,@2523,5,TON,5,58750,16450,2,1,16.11796982
508204,532456,36,37,202312,729,1,@2523,35,TON,35,234609.37,65690.62,1,1,9.194958652
508204,535006,36,37,202312,565,1,@2523,31.5,TON,31.5,214101.56,59948.43,1,1,12.02986712
508204,535558,36,37,202402,616,1,@2523,6.5,TON,6.5,37984.37,10635.62,1,1,9.486605894
508204,583283,36,29,202402,535,1,@2523,25,TON,25,285156.24,79843.74,2,1,21.32009271
508204,632512,36,33,202402,670,1,@2523,16,TON,16,81250,22750,1,1,7.579291045
508204,635112,36,33,202312,812,1,@2523,31,TON,31,174375,48825,1,1,6.927339901
508204,765001,36,21,202402,692,1,@2523,35,TON,35,700546.86,196153.11,4,1,28.92431296
508218,583121,29,29,202312,488,1,@2523,400,BAG,20,92187.5,25812.5,1,1,9.445440574
508218,507136,36,36,202312,342,1,@2523,5,MTS,5,58595.32,16406.68,2,1,34.26626901
508218,533005,36,37,202402,358,1,@2523,5,MTS,5,28907.03,8093.97,1,1,16.14917877
508218,533430,36,37,202402,380,1,@2523,32,MTS,32,330010,92402.8,2,1,27.13898026
508218,533483,36,37,202312,409,1,@2523,36,MTS,36,213755.63,59851.58,1,1,14.51749728
508218,573211,36,29,202402,888,1,@2523,30,MTS,30,173400,48552,1,1,6.509009009
508246,413501,36,27,202402,528,1,@2523,21,MTS,21,385530.6,107948.58,5,1,34.77007576
508246,502286,36,36,202402,355,1,@2523,12.5,TON,12.5,77148.44,21601.56,1,1,17.38556394
508246,505302,36,36,202402,336,1,@2523,26.5,MTS,26.5,144923.2,40578.5,1,1,16.27619048
508246,505402,36,36,202312,334,1,@2523,39.48,MTS,39.48,209737.5,58726.5,1,1,15.90568862
508246,505405,36,36,202402,320,1,@2523,35.83,MTS,35.83,190346.88,53297.12,1,1,16.60156294
508246,530003,36,37,202402,511,1,@2523,35,TON,35,164062.5,45937.5,1,1,9.173189824
508246,530011,36,37,202312,495,1,@2523,35.71,MTS,35.71,150651.56,42182.44,1,1,8.522727131
508246,531001,36,37,202312,427,1,@2523,32,MTS,32,555500,155540,3,1,40.654274
508246,533401,36,37,202312,402,1,@2523,30.1,TON,30.1,110523.44,30946.56,1,1,9.13401762
508246,535270,36,37,202312,525,1,@2523,32,MTS,32,140000,39200,1,1,8.333333333
508246,754103,36,21,202312,942,1,@2523,19.5,MTS,19.5,107555,30115,1,1,5.85524525
508355,431515,36,27,202312,549,2,@2523,682.54,MTS,682.54,1945132.52,544637,1,1,5.190972668
508355,506165,36,36,202312,329,1,@2523,5,MTS,5,60812.48,17027.52,2,1,36.96807295
508355,600120,36,33,202312,455,2,@2523,685.2,MTS,685.2,1952713.11,546759.69,1,1,6.26339341
515408,630302,33,33,202312,725,1,@2523,39.5,   ,,149667.87,41907,1,1,#DIV/0!
515408,517424,37,37,202402,344,1,@2523,11,MTS,11,102265.57,28634.36,2,1,27.02578488
515408,517501,37,37,202312,309,1,@2523,10,MTS,10,190800,0,6,1,61.74757282
515408,517501,37,37,202312,309,1,@2523,32,MTS,32,315000,88200,2,1,31.85679612
515408,613203,37,33,202312,708,1,@2523,41.58,mts,41.58,246881.25,69126.75,1,1,8.386299435
515415,517416,37,37,202312,307,1,@2523,31,MTS,31,179218.75,50181.26,1,1,18.83143322
515415,570015,37,29,202312,417,2,@2523,1968,MTS,1968,10419674.4,2917508.84,1,1,12.69676259
515415,571130,37,29,202312,425,1,@2523,30.1,MTS,30.1,169312.5,47407.5,1,1,13.23529412
515415,573103,37,29,202402,411,1,@2523,40.4,MTS,40.4,205156.45,57443.81,1,1,12.35554732
515415,671316,37,32,202402,647,1,@2523,38.22,MTS,38.22,259776.75,72737.49,1,1,10.50522397
515415,671321,37,32,202312,642,1,@2523,40.16,MTS,40.16,238450,66766,1,1,9.248442368
516289,521190,37,37,202402,512,1,@2523,32,MTS,32,385000,107800,2,1,23.49853516
516289,573134,37,29,202402,516,1,@2523,36.06,MTS,36.06,183117,51273,1,1,9.841317443
516289,574229,37,29,202402,552,1,@2523,36.3,MTS,36.3,204188,57173,1,1,10.19024234
516289,575011,37,29,202312,633,1,@2523,32.12,MTS,32.12,190713,53400,1,1,9.379961401
516289,576201,37,29,202312,709,1,@2523,40,MTS,40,478125,133875,3,1,16.85913258
516289,600077,37,33,202312,319,1,@2523,25.48,MTS,25.48,100118.05,28033.05,1,1,12.31749162
516289,600077,37,33,202402,319,1,@2523,35.62,MTS,35.62,256545.21,71832.66,2,1,22.57767993
516289,600077,37,33,202312,319,1,@2523,35.84,MTS,35.84,281650.78,78862.22,2,1,24.63498342
516289,600077,37,33,202402,319,1,@2523,35.96,MTS,35.96,137926.74,38619.49,1,1,12.02369927
516289,600126,37,33,202402,337,1,@2523,43.08,MTS,43.08,191841,53715,1,1,13.2140466
516289,601206,37,33,202402,326,1,@2523,42.66,MTS,42.66,219966,61590,1,1,15.81674476
516289,605106,37,34,202402,456,1,@2523,10,MTS,10,50344,14096,1,1,11.04035088
516289,670010,37,32,202402,586,1,@2523,17.5,MTS,17.5,66238,18547,1,1,6.459093125
516289,671323,37,32,202402,631,1,@2523,43.1,MTS,43.1,255906,71654,1,1,9.409658002
516310,560037,37,29,202312,341,2,@2523,252.6,MTS,252.6,2447062.5,685177.5,2,1,28.40909091
516310,560064,37,29,202402,330,1,@2523,29.78,MTS,29.78,153553.13,42994.88,1,1,15.62500051
516310,570012,37,29,202312,435,1,@2523,25.5,MTS,25.5,123515.63,34584.38,1,1,11.13505792
516310,571511,37,29,202312,338,1,@2523,27,MTS,27,261562.5,73237.5,2,1,28.6612426
516310,572114,37,29,202402,423,1,@2523,38,MTS,38,259587.5,72684.5,1,1,16.14952719
516310,577548,37,29,202402,503,1,@2523,36,MTS,36,348750,97650,2,1,19.25944334
516311,572211,37,29,202312,412,1,@2523,33.68,TON,33.68,252264,70634,2,1,18.1796693
516311,577004,37,29,202312,347,1,@2523,30,TON,30,166406,46594,1,1,15.98520653
516311,602105,37,33,202402,328,1,@2523,34.36,TON,34.36,166431,46601,1,1,14.76750831
516433,523001,37,37,202312,325,1,@2523,26,MTS,26,146772.09,0,1,1,17.36947811
516433,560049,37,29,202312,321,1,@2523,34.45,MTS,34.45,188398.44,52751.56,1,1,17.03660459
516433,560066,37,29,202312,327,2,@2523,682.5,MTS,682.5,3545800.79,992824.22,1,1,15.88780585
516433,560087,37,29,202312,333,1,@2523,34.94,MTS,34.94,207456.25,58087.75,1,1,17.83033033
516433,562157,37,29,202402,307,1,@2523,40.04,MTS,40.04,193943.75,54304.25,1,1,15.7776873
516433,571232,37,29,202402,557,1,@2523,31,MTS,31,377327.83,105651.8,2,1,21.85254126
516433,575011,37,29,202402,675,1,@2523,4,MTS,4,60714,16999.92,3,1,22.48666667
516433,586111,37,29,202312,542,2,@2523,10,MTS,10,56250,15750,1,1,10.37822878
518123,524121,37,37,202402,335,1,@2523,35.52,MTS,35.52,166500,46620,1,1,13.99253731
518123,562112,37,29,202402,323,1,@2523,40.4,MTS,40.4,195687.5,54792.5,1,1,14.99613003
518123,571405,37,29,202402,398,1,@2523,6,MTS,6,27032.04,7568.97,1,1,11.31994975
518123,574104,37,29,202402,640,1,@2523,15,MTS,15,576093.76,161306.26,6,1,60.00976667
518123,577533,37,29,202312,369,1,@2523,7.28,MTS,7.28,52124.8,14594.94,2,1,19.40379404
518123,577533,37,29,202312,369,1,@2523,7.76,MTS,7.76,55561.6,15557.24,2,1,19.40379404
518123,577533,37,29,202402,369,1,@2523,34.58,MTS,34.58,137628.4,38535.95,1,1,10.78590786
518123,577533,37,29,202312,369,1,@2523,37.76,MTS,37.76,135180.8,37850.62,1,1,9.701897019
518123,631003,37,33,202402,367,1,@2523,43.2,MTS,43.2,200880,56246.4,1,1,12.67029973
518123,636115,37,33,202402,514,1,@2523,1.04,MTS,1.04,9308,2606.24,2,1,17.41245136
518123,636115,37,33,202402,514,1,@2523,25.08,MTS,25.08,224466,62850.48,2,1,17.41245136
518123,636115,37,33,202312,514,1,@2523,29.34,MTS,29.34,119560.5,33476.94,1,1,7.928015564
518123,636115,37,33,202402,514,1,@2523,30.36,MTS,30.36,679305,190205.4,5,1,43.5311284
518123,636115,37,33,202402,514,1,@2523,32.38,MTS,32.38,144900.5,40572.14,1,1,8.706225681
518123,636115,37,33,202312,514,1,@2523,39.34,MTS,39.34,480931.5,134660.82,3,1,23.78404669
518124,574229,29,29,202312,600,1,@2523,200,BAG,10,51562.5,14437.5,1,1,8.59375
518124,560081,37,29,202312,370,1,@2523,1,MTS,1,3724.43,1042.84,1,1,10.06602703
518124,562149,37,29,202402,316,1,@2523,30.04,MTS,30.04,103262.5,28913.5,1,1,10.87816456
518124,571490,37,29,202312,550,1,@2523,41.96,MTS,41.96,150793.75,42222.25,1,1,6.534090909
518124,571602,37,29,202402,511,1,@2523,10,MTS,10,121873.6,34124.6,2,1,23.85001957
518124,577519,37,29,202312,327,1,@2523,21,MTS,21,116484.48,32615.65,1,1,16.96293578
518124,577523,37,29,202312,343,1,@2523,26,MTS,26,452968.88,126831.29,3,1,50.79265306
518124,577531,37,29,202312,345,1,@2523,12,MTS,12,66562.56,18637.52,1,1,16.07791304
518124,580024,37,29,202312,380,1,@2523,6,MTS,6,46664.72,13066.12,2,1,20.46698246
